Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
"Texas A&M3 seed,Sweet Sixteen",18,SEC,37,28-9,113.939,93.310,.908418,51.2114,47.462,17.4117,20.737,34.832,29.2137,38.1131,32.377,51.367,45.654,34.1192,33.396,37.3117,40.1314,67.5206,+5.113
"Duke4 seed,Sweet Sixteen",19,ACC,36,25-11,121.97,100.082,.907519,53.734,49.5140,14.34,17.4216,33.258,34.7333,40.679,25.310,51.078,48.9175,38.523,34.0136,39.967,29.618,67.8184,+4.217
"Iowa St.4 seed,Sweet Sixteen",20,B12,35,23-12,122.16,100.287,.906820,57.15,49.8167,15.730,16.8258,26.2281,30.1190,26.1349,24.96,56.74,49.5204,38.720,33.5107,35.1178,35.6180,71.547,+3.521
"Arizona6 seed, R64",21,P12,34,25-9,116.822,96.836,.896821,53.635,46.228,18.2182,16.0294,35.030,24.912,43.820,29.337,52.248,45.757,38.136,31.634,29.4305,31.344,68.2164,+3.523
"California4 seed, R64",22,P12,34,23-11,113.245,93.912,.896422,52.261,44.34,17.7139,14.1346,32.477,25.319,41.752,37.5184,51.174,41.52,36.390,34.7168,33.7219,26.54,67.9178,+2.329
"Seton Hall6 seed, R64",23,BE,34,25-9,111.563,92.58,.895623,49.8174,45.418,19.4259,19.582,34.738,30.8229,40.483,33.8106,48.8166,44.325,34.7165,31.735,29.7298,33.093,69.5100,+5.312
SMU,24,Amer,30,25-5,118.218,98.053,.895424,55.312,46.635,18.8223,18.3160,41.22,28.5115,33.8251,30.450,52.541,44.634,42.03,33.185,26.8336,40.0313,65.7291,+3.719
"Iowa7 seed, R32",25,B10,33,22-11,115.627,96.835,.885225,51.3108,48.080,14.811,18.8126,31.998,31.3254,33.0269,25.07,48.7172,48.7163,37.446,31.326,35.5168,38.2276,68.9124,+2.034

"Butler9 seed, R32",26,BE,33,22-11,119.113,99.879,.884426,52.653,49.7162,14.57,18.6137,32.285,27.571,39.3102,35.8146,49.9118,49.1187,39.314,33.8124,30.5279,36.3210,68.3161,+2.132
Saint Mary's,27,WCC,34,28-6,118.616,99.676,.881527,58.43,46.228,15.421,15.5320,29.8164,26.751,29.0335,24.13,56.45,44.840,41.06,32.769,38.885,31.648,61.6347,+2.133
"Maryland5 seed,Sweet Sixteen",28,B10,35,26-9,116.024,97.545,.880028,55.213,46.532,18.9232,16.4277,29.1189,29.9180,37.0164,27.014,55.87,45.550,36.2102,32.144,38.399,35.1159,67.1233,+4.018
"Syracuse10 seed,Final Four",29,ACC,37,23-14,112.555,94.721,.878629,50.0161,47.359,18.1176,20.447,33.551,35.3337,35.4205,28.023,47.2230,48.1132,36.0113,30.713,42.140,39.7308,64.6325,-0.3066
"VCU10 seed, R32",30,A10,36,25-11,112.949,95.223,.877330,51.0127,49.2127,16.355,21.418,33.258,27.778,32.2286,36.8170,50.1108,48.6157,35.2146,33.7114,33.3226,30.324,69.4107,+0.0354
"Utah3 seed, R32",31,P12,35,26-9,116.523,98.457,.875231,55.115,48.080,18.2182,15.3323,29.2185,27.882,37.9137,23.01,55.58,44.532,36.390,37.1297,37.3117,31.958,66.0278,+5.711
"Baylor5 seed, R64",32,B12,33,21-12,118.915,100.5100,.873432,51.695,51.2235,18.6211,19.869,40.04,28.8122,38.6113,38.6213,49.8122,49.1187,37.446,36.9286,28.4321,33.8108,66.5257,+3.522
"Connecticut9 seed, R32",33,Amer,36,25-11,111.465,94.620,.867433,51.599,44.56,16.355,18.2165,28.6207,29.1135,29.6331,35.4135,49.9118,42.07,36.577,32.664,33.6223,36.2206,65.9280,+1.238
Florida,34,SEC,36,21-15,110.878,94.314,.863934,48.5234,46.741,16.042,18.6137,32.965,29.5156,39.599,35.7141,48.9163,44.427,31.9292,34.3148,37.0130,32.269,69.0123,+0.1251
"Pittsburgh10 seed, R64",35,ACC,32,20-12,114.931,97.952,.863135,51.1122,50.0177,17.5126,16.9253,36.918,27.571,36.1187,32.479,50.499,48.4148,35.0154,35.4210,30.6276,34.4131,65.4305,+1.836
"Cincinnati9 seed, R64",36,Amer,33,22-11,111.073,94.619,.861936,49.3199,45.623,16.355,20.349,36.720,30.6215,33.2265,27.014,47.7214,41.31,34.8159,35.7233,36.6142,35.2165,65.1313,+0.3645
"Saint Joseph's8 seed, R32",37,A10,36,28-8,115.130,98.759,.854837,51.2114,48.183,14.34,16.1287,28.3218,25.830,37.4154,25.07,52.345,49.2194,32.7255,31.120,35.6163,41.5333,70.086,+3.620
Creighton,38,BE,35,20-15,113.741,97.444,.854838,53.832,49.0118,16.144,17.5210,27.3250,26.138,37.5151,33.598,54.514,47.5109,35.2146,34.6163,38.689,33.8108,70.470,-1.992
"Texas6 seed, R64",39,B12,33,20-13,112.851,97.138,.849539,49.4193,47.769,15.421,18.5145,30.7134,32.0281,39.599,38.4203,48.5179,45.861,34.1192,34.5159,36.2151,32.990,65.4303,+3.126
Valparaiso,40,Horz,35,28-7,107.5124,92.89,.844740,50.7131,44.56,19.0241,18.5145,35.228,24.810,35.1215,38.7219,48.3192,41.52,36.577,33.9131,38.2101,32.579,66.6254,+0.642
"Wisconsin7 seed,Sweet Sixteen",41,B10,35,22-13,109.593,94.518,.844441,48.5234,48.183,17.1100,18.6137,33.160,27.778,38.0133,33.6104,46.6252,44.840,34.9157,37.4305,34.2208,29.014,63.2342,+0.4944
George Washington,42,A10,38,28-10,115.925,100.184,.843842,50.8129,48.7105,16.569,17.5210,34.442,27.986,39.1106,27.014,48.4187,48.2139,37.158,33.081,33.1229,35.7185,66.3264,-0.771
Georgia Tech,43,ACC,36,21-15,114.732,99.472,.838643,49.8174,49.1124,16.779,14.6337,37.512,27.262,31.7295,31.765,48.4187,49.5204,35.7125,32.041,27.8327,30.527,66.9237,-0.0163
San Diego St.,44,MWC,36,26-10,105.0165,91.33,.833444,47.2283,42.51,18.4196,18.0178,33.948,27.262,42.538,31.361,46.3261,41.64,32.6261,29.42,32.8234,35.2165,65.0317,+0.2149
Kansas St.,45,B12,33,17-16,109.396,95.122,.833445,47.6269,49.0118,20.3300,20.832,37.017,31.0236,42.538,40.4259,48.7172,50.4244,30.0334,31.017,31.1267,36.3210,66.7248,-1.488
"USC8 seed, R64",46,P12,34,21-13,114.533,99.880,.830246,52.261,47.359,16.675,16.7261,32.190,31.6264,35.1215,28.329,49.4138,46.683,38.720,32.560,32.2248,34.5137,71.253,+0.2348
"Providence9 seed, R32",47,BE,35,24-11,110.384,96.329,.827047,48.0251,49.3133,16.144,20.640,30.4146,30.3200,37.3158,28.023,48.0204,49.8218,32.1283,32.352,37.1127,33.196,68.4152,+3.324
"Stephen F. Austin14 seed, R32",48,Slnd,30,24-6,111.072,97.037,.825148,54.817,49.5140,17.7139,25.91,33.551,30.7224,34.3238,40.2254,54.514,49.7215,36.963,32.877,36.8140,30.732,67.3216,-1.181
BYU,49,WCC,36,25-11,113.047,99.167,.819149,52.948,48.390,15.831,17.8190,31.2123,25.217,35.3209,31.970,50.2106,47.093,38.424,33.7114,36.6142,37.9271,73.510,-1.486
"Yale12 seed, R32",50,Ivy,29,22-7,110.088,96.532,.818850,52.261,46.741,19.9284,17.8190,39.35,24.37,41.752,33.393,51.464,45.550,36.0113,32.769,31.1267,34.3125,65.8285,+0.1052

"Notre Dame6 seed,Elite Eight",51,ACC,36,24-12,119.014,104.4170,.817551,54.029,49.5140,15.318,14.8334,32.770,32.1285,32.9273,26.011,52.929,46.580,37.446,36.9286,34.3204,34.4131,64.6328,+2.328
"Michigan11 seed, R64",52,B10,35,22-13,114.237,100.393,.816552,54.520,51.4244,14.57,17.9187,24.8313,26.447,27.8343,27.014,52.634,51.1264,38.039,34.7168,44.318,36.4215,65.4301,+0.940
Clemson,53,ACC,31,17-14,112.852,99.168,.815753,50.6137,47.976,15.831,18.0178,30.3153,30.3200,33.3263,28.532,49.1152,45.550,35.2146,34.9181,39.273,34.0117,63.6339,-2.497
"Texas Tech8 seed, R64",54,B12,32,19-13,113.742,100.083,.813454,50.0161,49.6153,17.8151,19.0108,31.3119,32.3290,42.242,32.986,49.2147,47.2101,34.6170,35.6225,30.4280,37.8267,66.3263,+1.337
"Dayton7 seed, R64",55,A10,33,25-8,106.3148,93.611,.811755,51.695,46.949,18.6211,18.0178,28.7202,24.26,40.875,32.883,51.561,43.721,34.4177,34.9181,35.0184,36.8233,67.6197,+2.627
"Northern Iowa11 seed, R32",56,MVC,35,22-13,110.780,97.647,.808856,53.244,48.7105,15.216,18.5145,17.7351,27.469,34.1241,24.85,51.367,48.9175,37.252,32.456,42.731,39.1292,62.8346,-2.095
South Carolina,57,SEC,33,24-9,108.9106,96.331,.804257,48.5234,47.462,18.9232,20.544,37.512,29.5156,43.228,38.2200,46.6252,42.916,35.4138,35.8239,29.7298,41.2330,70.374,+1.835
"Colorado8 seed, R64",58,P12,33,21-12,108.6109,96.228,.802058,48.4240,46.845,18.8223,15.4321,34.832,24.810,40.580,35.7141,43.9331,44.325,38.622,35.3203,32.1249,28.812,69.0122,+0.741
Florida St.,59,ACC,34,20-14,113.048,100.288,.799359,51.882,50.9215,18.0167,18.9117,32.866,28.3103,37.8140,36.7167,52.149,48.9175,34.1192,36.2256,31.6259,37.0241,71.836,+0.1550
"Hawaii13 seed, R32",60,BW,32,26-6,107.8116,96.026,.792160,51.977,44.914,18.1176,19.869,30.4146,26.447,45.49,40.2254,54.120,44.840,32.2278,30.05,38.885,33.7106,70.562,+1.039
Georgetown,61,BE,33,15-18,111.761,99.674,.788361,51.2114,46.635,19.1244,16.3283,28.3218,28.4106,37.9137,49.3344,51.464,44.123,33.9207,34.9181,41.451,31.038,68.0176,-4.2114
Princeton,62,Ivy,28,21-7,113.046,100.9106,.787862,54.223,49.2127,16.249,18.2165,28.0232,26.343,33.9246,31.159,52.051,47.6115,38.136,35.4210,42.239,28.410,68.6139,+0.0753
Washington,63,P12,34,19-15,110.974,99.270,.782763,48.1247,47.976,17.4117,20.544,33.454,35.7338,41.268,44.6319,47.3228,47.2101,33.1245,33.185,33.2227,29.417,77.32,-2.296
"Oregon St.7 seed, R64",64,P12,31,18-13,110.977,99.269,.782664,49.8174,49.5140,16.675,19.582,29.0195,32.2287,36.8174,39.3232,46.9245,50.0224,37.446,32.456,31.7258,38.9288,67.1231,+0.3246
Georgia,65,SEC,34,20-14,109.0103,97.646,.781665,48.1247,45.519,19.2247,15.6316,32.477,29.8174,43.523,41.1273,44.8314,42.812,36.865,33.185,31.6259,39.6306,67.0236,-0.874
"Little Rock12 seed, R32",66,SB,33,28-5,108.6108,97.342,.781066,51.977,45.924,15.627,21.025,26.7268,29.5156,31.5301,38.3201,48.9163,45.757,38.228,30.914,35.0184,40.2315,62.9345,+2.230
Virginia Tech,67,ACC,35,20-15,110.386,98.861,.778767,50.0161,49.0118,18.0167,17.9187,30.3153,31.8273,49.41,33.598,49.1152,50.1230,34.8159,31.326,29.4305,37.1247,69.696,-0.4968
UCLA,68,P12,32,15-17,112.456,100.9108,.774968,50.3147,49.7162,16.990,16.1287,32.866,30.4204,32.3280,33.9107,48.8166,47.6115,36.390,35.4210,27.3330,37.8267,69.5103,-3.8110
Houston,69,Amer,32,22-10,117.121,105.5192,.767469,52.261,47.359,15.421,18.4154,35.826,33.3310,34.4233,36.0154,52.149,48.3143,34.8159,30.38,32.1249,34.9150,66.4259,-1.183
LSU,70,SEC,33,19-14,112.554,101.5116,.766070,51.1122,51.8265,16.249,18.8126,29.8164,29.9180,43.033,33.494,52.051,51.3270,32.7255,35.0188,31.2264,37.1247,72.029,-1.891
Northwestern,71,B10,32,20-12,110.976,100.290,.762071,52.555,46.532,15.831,16.4277,30.5143,28.3103,28.4338,35.0126,51.660,43.418,35.8121,34.5159,41.746,36.9236,63.6338,-1.993
Marquette,72,BE,33,20-13,109.792,99.675,.750772,52.071,48.7105,20.0291,19.0108,28.1225,30.7224,40.580,28.023,52.444,47.2101,33.9207,34.3148,30.3282,34.6140,70.471,-1.078
Arkansas,73,SEC,32,16-16,110.385,100.289,.750373,49.7182,49.8167,15.318,19.677,30.9129,30.1190,37.6148,42.9301,46.1271,47.7120,39.712,35.9241,27.3330,34.9150,70.185,-4.6118
Mississippi,74,SEC,32,20-12,111.860,101.7122,.748074,48.1247,49.7162,17.1100,20.159,34.639,31.1241,41.366,40.7264,46.5255,47.4108,33.8215,35.5221,38.982,38.5282,68.5146,-1.487
N.C. State,75,ACC,33,16-17,114.236,104.1164,.744775,48.5234,50.6199,16.144,15.0331,36.323,30.4204,38.9109,29.740,46.9245,47.5109,34.8159,37.4305,29.8297,36.5220,67.6194,+0.0056

Memphis,76,Amer,34,19-15,106.8133,97.341,.744776,46.1306,44.914,16.463,18.9117,32.477,29.6162,41.948,38.4203,45.1303,44.634,32.4272,30.511,29.9295,32.373,73.511,-5.5131
Evansville,77,MVC,33,24-9,107.2129,97.851,.742377,53.441,45.924,18.2182,18.4154,24.5317,25.014,46.94,29.438,53.225,44.427,35.9115,32.664,25.2346,32.059,68.6138,-1.385
"Tulsa11 seed, R68",78,Amer,32,20-12,110.481,100.7104,.741178,50.3147,48.289,15.627,20.447,28.0232,30.5210,39.695,34.6120,51.174,45.044,32.6261,35.9241,36.3149,36.9236,68.5149,-1.182
Rhode Island,79,A10,32,17-15,108.6110,99.271,.738479,50.4145,47.667,17.5126,18.8126,30.6140,26.343,37.6148,39.6238,48.3192,46.683,36.577,33.396,33.1229,29.618,64.8323,-5.8135
"South Dakota St.12 seed, R64",80,Sum,32,24-8,111.564,102.0128,.736180,51.3108,48.080,17.1100,17.2231,32.477,25.521,40.288,40.2254,49.7128,47.196,36.1108,33.396,37.2124,32.889,68.3162,-1.079
Mississippi St.,81,SEC,31,14-17,109.594,100.286,.735881,51.787,48.9113,18.0167,18.5145,29.7168,32.9303,29.5333,36.3158,52.634,47.5109,33.4230,34.3148,36.2151,33.9114,69.3111,-6.2149
UC Irvine,82,BW,36,26-10,106.5139,97.748,.731082,51.1122,44.69,18.2182,17.4216,29.1189,28.2100,35.1215,34.7122,49.3142,41.64,36.769,33.295,30.7275,36.9236,67.2226,-0.772
Ohio St.,83,B10,35,21-14,106.5142,97.750,.728783,49.4193,46.635,18.8223,17.1240,30.2157,29.1135,36.0193,30.450,49.0158,44.532,33.4230,33.4103,32.8234,37.1247,67.6191,-1.080
Alabama,84,SEC,33,18-15,106.1152,97.443,.727884,49.6187,46.635,19.9284,18.2165,28.3218,34.6330,40.777,39.1230,48.5179,45.145,33.9207,32.980,43.624,34.2122,64.8320,-0.670
"Temple10 seed, R64",85,Amer,33,21-12,107.2130,98.658,.724085,47.0290,46.431,13.82,16.2284,29.1189,29.7168,26.6348,28.733,44.9310,46.372,33.7219,31.223,37.5115,32.269,65.6296,-0.0464
Akron,86,MAC,34,25-9,109.889,101.2113,.719986,52.751,46.845,15.526,16.7261,28.5210,30.4204,30.6320,32.479,48.0204,47.5109,38.228,30.17,50.92,32.990,67.4212,-1.284
UC Santa Barbara,87,BW,32,18-14,107.3126,98.963,.719487,50.3147,46.741,18.5200,17.5210,28.8197,27.986,27.4344,41.8285,48.4187,47.8124,35.8121,30.05,36.1157,40.9328,66.7249,-4.7120
Boise St.,88,MWC,30,18-12,109.1101,100.7102,.715788,51.787,52.0275,16.463,20.254,27.2253,25.521,40.972,36.8170,53.723,50.9257,32.6261,36.0252,42.534,37.3257,69.4108,-3.5106
William & Mary,89,CAA,29,18-11,113.344,104.6174,.715389,54.916,49.5140,15.937,15.3323,25.8292,27.262,36.6177,27.921,54.812,49.4200,36.769,33.185,37.7110,40.5318,68.3158,-3.6107
Oklahoma St.,90,B12,32,12-20,106.3149,98.154,.714890,48.3243,47.151,19.1244,17.5210,28.8197,32.3290,38.3124,40.9268,47.8210,44.738,32.8251,34.2143,36.6142,35.7185,64.2334,-6.8158
St. Bonaventure,91,A10,31,22-9,114.138,105.4189,.714291,51.599,49.6153,16.569,19.0108,31.3119,33.4311,37.5151,37.4182,48.8166,50.5248,37.350,32.144,37.6111,37.6263,68.0173,+0.0255
"UNC Wilmington13 seed, R64",92,CAA,31,23-8,110.482,101.9127,.713892,51.2114,47.565,15.937,19.965,32.190,30.1190,35.6200,55.2350,51.078,46.166,34.4177,33.9131,33.6223,28.511,70.465,-0.669
"Cal St. Bakersfield15 seed, R64",93,WAC,30,21-9,104.6169,96.633,.713693,49.3199,45.217,18.2182,21.517,34.145,29.7168,38.0133,42.1289,48.5179,42.812,34.3184,33.4103,27.1334,33.298,67.5202,-3.4104
Richmond,94,A10,32,16-16,113.543,105.0179,.710194,54.719,50.9215,14.79,18.2165,23.2331,31.7267,35.2212,36.1156,55.49,49.4200,35.6128,36.0252,36.5146,32.477,68.3160,-5.4129
Old Dominion,95,CUSA,38,25-13,106.6138,98.760,.706595,47.9256,45.519,14.46,17.2231,36.622,27.160,31.0311,35.8146,48.7172,44.427,30.1331,31.532,23.7351,36.5220,61.2349,-6.3151
Nebraska,96,B10,34,16-18,109.791,101.7121,.706496,50.3147,50.1183,17.4117,19.774,31.8103,28.192,32.6275,39.7241,49.4138,47.5109,34.7165,36.7280,32.1249,34.0117,67.3221,-5.5130
Tennessee,97,SEC,34,15-19,111.366,103.2147,.705697,48.0251,48.5100,15.831,17.3225,32.190,34.5327,34.1241,37.3180,47.4224,47.196,32.7255,34.2143,36.2151,34.9150,69.1119,-5.8136
Arizona St.,98,P12,32,15-17,109.0102,101.1111,.705198,48.1247,52.0275,17.1100,18.3160,31.5112,27.882,37.8140,38.1198,46.6252,51.4274,33.6223,35.4210,39.470,34.9150,68.0172,-4.1113
Long Beach St.,99,BW,33,18-15,108.9105,101.0110,.704399,49.7182,51.1229,17.4117,19.869,27.7243,30.6215,37.6148,38.7219,46.4259,50.3242,36.769,35.0188,37.9109,36.1204,70.088,-2.999
Monmouth,100,MAAC,36,28-8,106.6135,98.964,.7033100,49.9166,46.126,16.569,20.159,28.6207,30.7224,38.4118,37.2178,47.2230,45.347,36.674,31.430,34.8190,41.8337,72.716,-0.0565

Oakland,101,Horz,35,23-12,115.528,107.2219,.7031101,53.145,49.6153,15.216,16.5271,31.2123,29.5156,41.850,32.176,49.3142,48.1132,39.811,34.9181,36.3149,35.1159,73.69,-3.3102
Wake Forest,102,ACC,31,11-20,107.7119,100.598,.6887102,49.4193,49.5140,20.1295,15.2326,32.770,31.2245,43.228,38.6213,50.499,49.2194,31.6303,33.4103,34.3204,32.682,71.545,-6.2148
James Madison,103,CAA,31,20-11,106.8132,99.878,.6870103,51.695,45.519,17.2108,15.4321,29.5178,27.058,37.0164,37.0174,50.984,47.3106,35.0154,28.71,42.043,42.5341,66.8247,-4.2116
UT Arlington,104,SB,34,23-11,106.6136,99.777,.6847104,49.2206,47.050,18.7220,20.159,36.323,26.240,34.4233,43.3306,49.5131,44.427,32.5266,33.7114,42.043,41.5333,72.324,-3.7108
"Iona13 seed, R64",105,MAAC,33,22-11,110.287,103.0142,.6834105,53.832,48.8109,17.6133,19.295,29.2185,31.0236,32.4279,36.3158,52.541,46.064,37.059,35.8239,44.021,36.0200,71.737,-3.3103
Hofstra,106,CAA,33,23-10,111.170,104.0160,.6822106,51.4105,49.9173,16.779,16.4277,31.998,30.0183,39.599,24.02,50.1108,48.3143,35.6128,35.3203,39.967,33.8108,69.5104,-1.589
New Mexico,107,MWC,32,17-15,109.0104,102.2133,.6766107,52.071,48.5100,21.0323,17.0246,30.5143,28.6117,43.917,37.1176,51.078,48.4148,36.390,32.560,30.3282,39.7308,70.956,-6.7155
Stanford,108,P12,29,14-15,107.7120,101.0109,.6758108,47.5272,52.0275,17.5126,19.869,30.8132,32.1285,45.310,39.9248,47.4224,49.9219,31.8296,36.9286,32.4243,38.6285,65.8287,-2.698
Davidson,109,A10,32,19-13,113.940,107.0213,.6715109,52.071,52.0275,14.23,15.8307,24.9307,30.8229,32.3280,30.654,51.174,52.2301,35.5134,34.3148,44.220,34.6140,70.467,-2.094
"Fresno St.14 seed, R64",110,MWC,33,23-10,107.2127,101.1112,.6622110,48.4240,48.8109,15.113,21.025,30.0160,29.7168,37.7144,46.4330,47.0239,48.4148,34.4177,33.081,30.3282,39.3298,68.9126,-0.773
Columbia,111,Ivy,33,23-10,112.950,106.9212,.6524111,53.539,51.5250,15.937,19.0108,28.5210,26.954,37.9137,34.6120,50.597,50.2234,38.136,35.7233,44.917,38.5282,65.0315,-4.1112
New Mexico St.,112,WAC,32,21-11,102.1211,96.834,.6505112,50.2152,44.812,20.2296,16.2284,36.025,25.115,36.9169,28.431,50.788,42.39,32.5266,33.5107,28.1325,31.446,65.5298,-4.0111
"Stony Brook13 seed, R64",113,AE,31,24-7,105.7157,100.392,.6466113,52.261,47.667,17.3112,18.4154,34.832,26.035,32.2286,27.620,50.788,45.861,37.252,34.1140,28.8316,34.4131,66.9242,-1.077
UNLV,114,MWC,31,16-15,104.0179,99.065,.6380114,49.7182,47.151,18.9232,19.582,28.3218,30.6215,40.972,40.1250,50.1108,46.166,32.8251,32.769,38.494,32.059,72.717,-6.2147
Illinois St.,115,MVC,31,17-14,104.0180,99.066,.6362115,47.7262,48.494,18.5200,20.544,30.0160,28.2100,30.9313,38.4203,46.2267,48.7163,33.3237,31.939,38.689,36.6224,67.4210,-5.4128
"Chattanooga12 seed, R64",116,SC,33,27-6,106.6137,101.8125,.6296116,51.787,50.5195,18.0167,20.254,32.383,29.0129,41.656,30.957,50.788,50.5248,35.6128,33.7114,36.9136,36.0200,66.4261,+0.643
Louisiana Monroe,117,SB,32,18-14,107.7118,103.0139,.6261117,50.6137,47.565,18.2182,17.0246,31.5112,31.6264,32.2286,33.089,50.0115,46.683,34.5174,32.769,32.8234,38.0272,65.7292,-6.1142
"Middle Tennessee15 seed, R32",118,CUSA,33,23-10,104.8167,100.394,.6236118,51.787,49.4137,17.1100,19.487,28.7202,25.729,34.9220,42.4293,47.8210,48.0130,39.216,34.7168,35.6163,34.3125,67.6199,-3.0100
Milwaukee,119,Horz,31,18-13,112.059,107.3222,.6207119,52.850,51.4244,15.831,15.6316,27.1257,25.625,38.3124,29.639,51.955,48.7163,35.9115,38.3331,45.212,31.038,66.2267,-6.6154
Toledo,120,MAC,31,16-15,108.8107,104.4171,.6164120,52.751,51.0223,16.675,17.3225,27.9237,24.69,34.3238,28.835,51.759,46.683,36.390,38.9341,38.0106,37.1247,69.1118,-9.6200
UAB,121,CUSA,32,25-7,109.298,104.7175,.6164121,53.635,48.6102,17.8151,18.0178,32.477,30.4204,33.4261,29.842,52.634,48.1132,37.059,33.185,34.6196,35.6180,68.1169,-0.975
Utah St.,122,MWC,29,14-15,111.268,107.1218,.6071122,52.261,51.1229,17.5126,16.5271,29.2185,28.7120,33.6255,33.292,49.2147,50.1230,37.941,35.2197,38.885,36.6224,66.8245,-7.3165
Belmont,123,OVC,31,19-12,114.534,110.3279,.6063123,58.62,50.8207,19.3254,16.5271,26.4278,30.9233,34.5229,37.1176,62.61,49.5204,36.484,35.4210,50.44,34.8147,71.835,-4.7121
Northeastern,124,CAA,32,17-15,107.2128,103.2149,.6061124,51.787,51.7260,18.2182,17.2231,25.9289,28.8122,38.7110,27.921,48.5179,52.0295,37.252,33.9131,43.028,33.5103,65.3307,-6.9160
Ohio,125,MAC,34,22-12,111.662,107.5225,.6058125,54.223,49.6153,16.990,14.5339,24.9307,25.830,37.4154,33.598,52.345,47.196,38.228,36.4264,38.494,33.5103,69.890,-5.2127

