Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
"Wichita St.7 seed,Sweet Sixteen",14,MVC,34,29-5,116.119,93.717,.921514,50.3102,45.848,15.06,21.339,34.562,27.436,36.2189,36.6173,48.9112,42.617,35.4114,35.3220,34.7160,30.464,62.0291,+4.416
"Louisville4 seed,Elite Eight",15,ACC,36,27-9,111.061,89.65,.921015,47.7229,44.09,17.260,21.339,34.751,30.8153,38.7121,33.393,48.4134,43.328,30.7308,30.316,31.4245,31.897,64.9136,+5.713
"Kansas2 seed, R32",16,B12,36,27-9,114.927,92.912,.920416,49.4146,44.618,19.2176,17.5266,34.947,31.6200,42.641,33.8108,46.4233,43.430,37.940,31.545,28.4302,32.0104,66.661,+8.77
"Northern Iowa5 seed, R32",17,MVC,35,31-4,117.316,95.128,.917417,55.99,45.641,17.888,19.2153,27.0298,26.926,39.897,27.010,53.318,44.043,39.810,32.164,39.946,37.9290,57.8348,+5.614
"Iowa7 seed, R32",18,B10,34,22-12,115.324,94.118,.911918,48.1210,45.641,17.154,18.9174,35.636,30.3127,38.0138,29.126,47.3189,43.734,33.3210,32.680,30.2274,36.6252,64.0189,+2.030
"Iowa St.3 seed, R64",19,B12,34,25-9,119.112,98.263,.902219,54.322,47.6100,15.818,18.5207,28.3271,29.6106,36.5179,24.04,54.311,45.276,36.283,34.7191,36.8104,34.4178,69.216,+6.811
"Ohio St.10 seed, R32",20,B10,35,24-11,115.523,95.434,.900820,54.225,46.463,17.050,21.627,33.595,32.0221,34.7238,27.815,53.616,45.276,37.063,32.267,31.9234,37.7284,65.6103,+2.428
"Butler6 seed, R32",21,BE,34,23-11,109.968,90.87,.900521,48.4195,46.773,17.050,19.5141,34.751,25.39,40.878,33.498,46.3236,47.1138,35.6103,30.723,28.7298,34.2167,63.3235,+3.423
"Xavier6 seed,Sweet Sixteen",22,BE,37,23-14,117.415,97.457,.895622,53.335,50.0212,18.1101,18.8184,31.3157,27.334,38.5129,33.393,53.714,48.9210,35.1128,34.6189,33.2202,37.1264,64.9137,+1.336
"Texas11 seed, R64",23,B12,34,20-14,112.146,93.616,.888323,49.1168,42.12,20.1239,14.0350,37.911,28.668,36.6176,34.8135,48.3141,37.71,33.8189,34.7191,34.1170,30.876,62.2281,+0.840
"Georgetown4 seed, R32",24,BE,33,22-11,114.329,96.039,.881324,51.377,47.189,19.2176,20.2100,34.369,31.0165,43.930,44.1305,50.569,43.123,35.3119,36.2264,32.5222,35.4213,63.9193,+3.621
"Providence6 seed, R64",25,BE,34,22-12,113.038,95.938,.868725,48.4195,48.2133,18.1101,19.7127,35.241,29.077,40.780,39.3225,48.9112,47.1138,31.3294,33.3116,28.9294,36.3244,65.1129,+3.622

Florida,26,SEC,33,16-17,107.6101,91.69,.864126,49.6137,46.055,19.6208,21.627,31.7143,29.182,31.4310,37.8198,50.372,44.658,32.4249,32.890,38.270,31.590,62.1286,-3.090
"San Diego St.8 seed, R32",27,MWC,35,26-9,105.0159,89.64,.861827,46.6273,43.57,18.6133,21.153,35.733,29.7112,36.2189,25.77,45.9253,42.313,32.0266,30.622,30.6260,32.0104,60.6325,+1.533
"BYU11 seed, R68",28,WCC,33,23-10,120.010,102.4134,.861628,53.238,49.6191,16.437,17.7258,33.4100,28.455,42.544,39.2224,50.275,49.6239,39.019,33.1102,36.6107,32.3117,70.26,+0.937
"West Virginia5 seed,Sweet Sixteen",29,B12,35,25-10,111.950,95.535,.860929,46.1291,52.7302,18.7140,28.01,40.14,31.1169,40.483,55.5351,45.5265,51.8310,31.6281,36.5274,33.6186,32.2112,68.025,+3.918
"Arkansas5 seed, R32",30,SEC,36,27-9,115.026,98.365,.858830,50.0113,48.3135,16.945,22.320,35.733,34.6318,37.3158,38.8217,48.8118,46.2106,34.9138,35.2217,31.0254,31.284,69.312,+3.819
"SMU6 seed, R64",31,Amer,33,26-7,112.942,96.751,.856731,52.155,45.745,19.5203,20.391,36.621,29.284,43.832,31.248,51.350,42.921,36.380,32.786,23.1348,45.7351,63.0251,+3.324
"N.C. State8 seed,Sweet Sixteen",32,ACC,36,22-14,115.622,99.176,.855232,49.3155,45.536,16.022,14.9345,33.982,30.2124,35.3223,34.7133,47.3189,43.631,35.6103,33.096,32.2231,31.385,64.1181,+0.0048
"Maryland4 seed, R32",33,B10,35,28-7,111.851,96.040,.851933,51.280,45.536,18.9161,17.2277,28.9251,30.5140,44.524,28.116,48.0154,44.148,37.648,31.856,38.763,37.5277,63.8196,+6.810
"Purdue9 seed, R64",34,B10,34,21-13,112.149,96.344,.851634,50.3102,45.434,19.9226,17.6262,36.522,30.9159,41.759,38.4207,50.956,42.313,32.7237,35.1210,32.4227,30.569,64.4165,+0.939
Syracuse,35,ACC,31,18-13,107.5102,92.810,.844835,47.3243,46.463,17.992,21.153,33.595,31.3177,35.4219,30.034,48.3141,45.999,30.0324,31.440,29.1291,37.4275,65.896,-0.3859
"St. John's9 seed, R64",36,BE,32,20-12,112.147,96.954,.842036,49.3155,46.463,15.713,19.5141,27.6282,35.4330,35.7206,33.393,48.2147,44.968,34.5159,32.680,30.5265,35.5216,66.469,+2.229
"Davidson10 seed, R64",37,A10,31,23-8,120.29,104.2174,.837337,55.412,49.3177,14.12,17.0290,29.6221,30.4131,28.5343,34.6130,53.120,51.4297,38.725,30.011,45.69,32.7128,66.662,+1.831
"Georgia10 seed, R64",38,SEC,33,21-12,109.277,94.823,.835538,48.5193,44.415,19.2176,16.7299,32.2120,28.562,47.75,34.3124,47.2196,43.225,34.2174,31.232,31.1252,35.3205,64.2178,+1.532
"Indiana10 seed, R64",39,B10,34,20-14,121.08,105.1187,.833739,54.420,50.3224,17.260,15.9329,35.339,31.5189,32.7283,32.881,50.275,50.9280,40.65,32.577,39.552,30.464,66.564,-0.3758
"Cincinnati8 seed, R32",40,Amer,34,23-11,108.391,94.219,.833140,49.5143,44.111,21.0299,19.9118,37.316,32.3236,37.1165,26.18,49.691,42.29,32.9229,31.959,29.7282,33.3144,59.7340,-1.271
Miami FL,41,ACC,38,25-13,112.941,98.264,.832241,49.9119,47.6100,15.919,17.3272,29.5229,29.392,35.5214,28.520,47.4183,47.1138,35.896,32.473,39.850,34.0161,62.3274,+0.741
"LSU9 seed, R64",42,SEC,33,22-11,109.374,95.229,.831842,50.3102,44.618,20.2252,19.1160,33.982,32.9262,33.5264,29.429,50.178,43.940,33.9186,30.926,28.4302,29.229,69.510,+0.4544
"VCU7 seed, R64",43,A10,36,26-10,110.465,96.141,.830143,48.7188,49.5188,15.713,23.511,31.8134,30.6148,37.3158,37.8198,46.9207,48.3187,34.3169,34.5186,39.946,35.1197,66.660,+3.125
"Oklahoma St.9 seed, R64",44,B12,31,17-14,112.345,97.960,.829244,50.2105,46.569,18.5130,21.153,26.9299,32.6247,39.0115,42.1274,49.298,44.148,34.6152,34.4180,38.957,32.1108,63.4220,+0.0547
"UCLA11 seed,Sweet Sixteen",45,P12,36,22-14,113.434,98.972,.828745,49.6137,48.5149,17.679,17.9243,33.886,28.668,35.7206,32.375,47.4183,45.484,36.869,35.6236,28.9294,38.5303,66.280,-0.0555
Stanford,46,P12,37,24-13,113.931,99.483,.827446,49.3155,48.4142,16.229,17.2277,33.690,27.840,40.581,36.5169,46.0246,44.761,37.746,37.4300,31.2249,32.2112,64.8143,-1.170
"Oregon8 seed, R32",47,P12,35,25-10,115.821,101.3114,.823547,52.348,48.0120,16.945,16.7299,30.2192,31.5189,29.1337,35.4145,50.861,47.1138,36.965,33.2113,33.9172,33.3144,66.373,+3.027
Vanderbilt,48,SEC,34,20-14,115.920,101.6119,.820048,54.420,46.671,20.0234,18.1229,31.9129,33.1266,42.445,34.4127,51.546,44.555,39.612,34.0161,36.6107,32.9132,63.0250,-2.684
"Boise St.11 seed, R68",49,MWC,32,23-9,111.457,97.961,.816149,53.238,47.6100,16.126,19.4145,27.8279,25.613,32.4290,31.661,49.691,48.1177,38.921,31.338,41.534,35.7222,62.8259,+0.4743
Michigan,50,B10,31,15-16,112.643,99.482,.809050,49.4146,50.9247,15.69,19.4145,25.5325,31.2172,26.6350,26.79,47.0203,50.8277,35.3119,34.0161,40.639,35.4213,59.6341,-2.583

TCU,51,B12,33,18-15,109.375,96.650,.805951,47.9218,44.111,18.4121,20.0115,37.515,33.4281,46.513,48.0331,47.5177,42.29,32.7237,33.5129,25.4339,24.53,63.5213,-2.888
Minnesota,52,B10,32,17-15,113.039,99.990,.804152,52.155,50.8240,17.783,24.27,30.0203,33.4281,32.9276,34.5129,50.178,48.3187,37.259,36.8285,33.6186,36.6252,67.532,-2.582
"Dayton11 seed, R32",53,A10,36,27-9,108.883,96.649,.797653,52.943,47.395,17.992,21.153,23.3337,28.455,48.14,30.644,52.629,46.5121,35.6103,32.577,38.270,33.4148,63.2237,+0.938
South Carolina,54,SEC,32,16-16,106.3127,94.420,.795654,45.2314,44.823,19.6208,21.059,34.657,31.5189,37.3158,44.5310,45.2278,43.225,30.1319,31.751,33.6186,36.3244,64.3176,-3.7101
Illinois,55,B10,33,19-14,108.884,96.753,.795055,47.6231,48.0120,15.28,19.7127,30.2192,28.043,31.2314,30.439,44.4300,47.3152,35.5111,32.993,35.2149,36.0234,65.0135,-0.762
"Stephen F. Austin12 seed, R64",56,Slnd,31,26-5,113.137,100.6109,.794056,55.611,49.0164,20.3260,24.55,37.613,29.6106,41.953,49.1337,55.46,48.3187,37.355,33.7141,36.6107,27.916,65.798,+1.535
Temple,57,Amer,37,26-11,106.2132,94.421,.793957,44.2330,44.517,14.64,18.8184,31.8134,29.284,35.6211,33.5102,43.4320,43.328,30.4314,31.440,35.9126,32.8130,65.3121,-0.2757
Richmond,58,A10,35,21-14,108.587,96.752,.790258,52.155,46.055,15.69,21.153,22.2342,33.4281,32.9276,33.5102,52.827,46.2106,34.0180,30.316,37.391,29.330,61.5304,-3.495
Texas A&M,59,SEC,33,21-12,109.471,97.658,.789259,50.598,46.979,19.2176,19.4145,34.175,28.147,38.1133,36.4165,49.691,47.1138,35.1128,31.029,29.2289,42.8344,63.6206,-0.4360
"Mississippi11 seed, R64",60,SEC,34,21-13,113.732,101.4118,.787460,47.8224,47.6100,16.539,18.7192,34.848,31.4183,36.1196,41.2257,46.8211,43.631,33.2213,35.8246,33.0212,40.1320,65.991,-0.661
Illinois St.,61,MVC,34,21-13,108.193,96.548,.787161,48.4195,47.084,19.9226,20.583,36.226,29.392,34.8235,40.3239,46.8211,45.999,34.4165,32.890,31.7239,33.6152,64.8145,-2.686
Saint Mary's,62,WCC,30,20-10,111.854,99.888,.786562,52.446,48.0120,18.8152,15.4340,33.2109,24.76,34.1251,33.290,50.667,47.2144,37.161,33.1102,35.7135,32.5123,62.6266,-0.763
Murray St.,63,OVC,33,27-6,116.318,104.1172,.780863,54.322,46.875,17.154,18.7192,35.930,32.5243,41.267,36.6173,52.629,44.968,38.331,33.7141,34.5165,34.6184,66.468,+0.2746
"Georgia St.14 seed, R32",64,SB,34,24-10,111.756,100.093,.779764,52.061,45.848,16.332,23.214,30.0203,34.8324,37.7146,39.8230,53.417,43.123,32.2254,33.1102,27.6316,42.0340,62.5267,-2.685
Rhode Island,65,A10,32,22-10,103.9178,93.113,.779665,48.9177,43.98,20.8286,21.824,32.3118,29.284,47.37,46.0323,50.178,45.071,30.5313,27.32,27.8311,26.57,65.3120,-1.068
Colorado St.,66,MWC,33,26-7,111.853,100.3104,.776566,50.1107,48.7157,16.126,18.0236,34.175,25.411,41.953,33.393,49.0108,45.792,34.8146,36.2264,36.6107,35.4213,66.567,+1.534
Alabama,67,SEC,33,18-15,111.852,100.4105,.774867,50.791,47.497,18.7140,18.9174,29.6221,32.0221,43.736,39.5227,52.332,46.5121,32.2254,32.680,40.639,37.4275,62.1284,-1.875
Clemson,68,ACC,31,16-15,105.9143,95.231,.772268,46.0294,45.641,18.6133,17.7258,34.175,31.4183,34.4245,31.248,46.5228,43.940,29.9325,32.890,33.9172,33.2140,61.6303,-3.192
"Buffalo12 seed, R64",69,MAC,33,23-10,111.060,99.889,.772069,48.7188,48.5149,16.743,19.7127,34.562,30.4131,42.641,34.3124,47.6172,48.0170,34.1178,33.096,30.3270,37.9290,68.322,-1.066
George Washington,70,A10,35,22-13,109.179,98.366,.767570,48.9177,45.954,18.7140,18.3218,35.537,30.9159,39.995,28.925,47.3189,44.968,35.2123,31.959,28.9294,34.3173,62.0289,-2.277
"Valparaiso13 seed, R64",71,Horz,31,25-6,107.0112,96.547,.766271,51.377,45.227,19.0165,18.6201,34.751,27.436,36.6176,33.498,48.0154,42.313,38.430,33.4123,33.9172,37.3270,62.5271,+0.4045
Old Dominion,72,CUSA,35,27-8,106.4125,96.242,.760672,48.6192,46.160,17.572,21.059,36.027,26.926,30.6322,40.8245,48.4134,45.792,32.5245,31.232,32.9214,39.0314,59.9338,-1.067
Pittsburgh,73,ACC,33,18-15,114.628,103.8161,.756773,49.1168,50.0212,15.713,17.4270,34.369,31.6200,34.8235,37.8198,48.6126,49.0212,33.6197,34.9203,25.9334,30.876,60.3331,-1.674
Arizona St.,74,P12,34,18-16,109.472,99.381,.752874,50.986,50.2219,20.7282,19.1160,31.8134,25.17,42.151,34.1117,49.983,48.6202,35.0133,36.2264,36.3117,28.520,65.7102,-3.8105
Green Bay,75,Horz,31,22-9,104.6164,95.232,.745375,49.3155,46.055,18.5130,20.869,33.3104,29.496,39.3110,39.8230,51.838,44.043,28.3344,33.7141,26.4326,30.358,64.8144,-0.965

Penn St.,76,B10,34,18-16,105.7147,96.345,.744276,48.0215,45.331,18.2108,17.8252,29.7217,31.0165,34.7238,41.5262,46.8211,43.631,33.4205,32.680,35.9126,33.3144,65.3122,-3.6100
Memphis,77,Amer,32,18-14,106.6121,97.256,.743277,48.4195,44.415,20.2252,19.2153,37.019,31.6200,31.6304,38.7213,48.1150,43.836,32.8233,30.418,27.7314,30.980,66.086,-5.2131
Creighton,78,BE,33,14-19,111.359,102.1128,.728678,49.4146,50.5230,18.4121,17.1285,31.3157,28.147,36.3188,33.498,47.6172,46.9131,34.6152,38.0323,42.724,35.7222,62.4273,-5.9142
Boston College,79,ACC,32,13-19,110.266,101.3117,.724879,50.888,49.4185,18.8152,18.8184,26.0315,30.9159,35.0230,40.8245,52.136,49.0212,32.4249,33.5129,38.368,31.590,63.3232,-6.0145
Georgia Tech,80,ACC,31,12-19,103.7182,95.333,.724180,44.4329,49.2170,19.6208,18.0236,38.710,25.814,31.1316,33.8108,46.1242,49.9252,26.7349,31.959,27.3319,32.8130,63.6207,-6.2153
Seton Hall,81,BE,31,16-15,109.473,100.8110,.719781,48.2203,47.7110,18.7140,18.0236,34.751,33.2272,38.1133,38.0204,46.0246,49.0212,35.0133,30.011,34.9156,31.9101,65.6104,-2.481
"UC Irvine13 seed, R64",82,BW,32,19-13,107.0112,98.973,.711182,50.791,44.720,18.2108,17.2277,30.0203,30.7150,30.2330,35.3144,47.8161,42.416,38.232,33.6135,30.3270,29.127,63.3233,-4.3113
Tulsa,83,Amer,33,23-10,102.5210,94.825,.709383,47.1251,45.536,17.783,19.7127,30.8175,28.562,41.465,30.946,46.5228,42.819,32.3252,33.3116,32.1233,38.4298,63.7201,-0.2356
Marquette,84,BE,32,13-19,105.7146,98.062,.704384,49.8123,49.2170,19.3186,21.059,29.0246,36.4337,35.8204,30.337,48.8118,46.4116,34.4165,36.0255,35.4142,36.4248,63.6202,-4.9125
Connecticut,85,Amer,35,20-15,107.1111,99.484,.703485,50.0113,45.227,18.6133,17.9243,30.2192,30.5140,32.3295,32.679,48.4134,42.819,35.4114,33.2113,35.0152,33.7154,61.9292,-3.294
Sam Houston St.,86,Slnd,31,22-9,103.7181,96.343,.702886,47.6231,45.125,19.7214,20.485,36.027,27.334,46.315,41.1254,47.3189,43.940,32.1262,32.267,40.541,28.018,64.3174,-3.293
Louisiana Tech,87,CUSA,35,26-9,107.995,100.299,.702287,50.791,46.979,15.69,22.419,29.0246,35.4330,33.7259,31.352,51.447,45.587,32.9229,33.6135,35.8129,28.924,67.146,-1.473
"Harvard13 seed, R64",88,Ivy,28,20-8,104.4169,96.955,.701388,47.1251,46.671,18.4121,20.1106,32.4117,28.455,38.9118,32.984,45.5265,44.555,34.3169,34.0161,26.4326,31.796,61.0317,-1.169
Kansas St.,89,B12,32,15-17,106.2135,98.668,.701189,47.8224,49.7198,20.9291,20.2100,34.079,31.4183,46.018,41.0251,46.9207,49.5237,33.5201,33.5129,26.4326,31.897,62.1285,-2.889
Central Michigan,90,MAC,29,20-9,115.325,107.2229,.698590,54.518,51.7281,15.17,19.7127,28.8254,30.9159,36.6176,36.2162,53.714,51.7304,36.965,34.4180,48.13,36.2241,63.9191,-2.380
Toledo,91,MAC,33,20-13,113.533,105.7196,.694291,52.348,49.7198,18.1101,16.2321,33.3104,29.496,41.267,31.047,51.252,51.0284,36.674,31.751,29.0292,38.2295,66.565,-4.7122
Florida St.,92,ACC,33,17-16,105.6149,98.669,.687792,50.1107,47.395,21.9322,18.0236,31.8134,31.9214,46.911,37.9203,51.447,46.5121,31.3294,32.577,28.2307,32.5123,66.089,-3.498
Yale,93,Ivy,30,20-10,106.1139,99.175,.686693,49.9119,47.6100,20.4268,19.0166,34.273,27.840,40.976,33.187,47.3189,48.1177,36.578,31.029,35.3146,32.3117,61.9293,-2.787
Oregon St.,94,P12,30,16-14,100.1258,93.515,.686594,46.6273,44.720,19.1173,23.79,28.5265,32.8256,36.8171,44.3308,46.0246,44.453,32.0266,30.011,31.8236,40.9335,60.2333,-4.0107
UNLV,95,MWC,32,17-15,108.490,101.3115,.685195,50.2105,45.331,17.368,16.2321,26.7304,32.4240,32.7283,29.933,48.0154,42.07,36.187,35.1210,35.3146,30.569,65.1133,-5.3135
UTEP,96,CUSA,33,22-11,106.8117,99.887,.684996,52.061,46.979,18.8152,18.7192,29.1243,29.8115,43.832,31.965,50.956,45.276,36.674,33.6135,29.5285,32.0104,64.4170,-3.599
UC Santa Barbara,97,BW,31,17-14,110.167,103.1147,.678997,49.6137,47.8113,16.945,17.9243,30.7177,29.8115,32.0299,39.9234,46.6222,45.276,37.063,35.4225,33.1209,33.2140,62.3275,-5.0128
Colorado,98,P12,34,16-18,107.996,101.3116,.673098,48.4195,48.9162,19.9226,16.9293,34.466,27.942,40.878,33.9114,47.7167,46.5121,33.5201,35.3220,28.7298,37.0262,64.5160,-5.6138
South Dakota St.,99,Sum,33,22-11,108.785,102.1126,.672699,51.964,47.292,16.945,18.1229,28.8254,28.250,40.483,41.2257,48.6126,45.071,38.136,34.7191,38.860,31.590,65.895,-4.4116
Akron,100,MAC,34,20-14,105.4151,99.074,.6722100,49.4146,45.536,18.8152,18.8184,33.3104,31.5189,31.3312,41.0251,46.7215,43.836,34.9138,33.096,47.85,30.775,63.4219,-6.7161

San Diego,101,WCC,30,14-16,103.8180,97.659,.6692101,48.0215,47.9115,18.4121,21.339,30.0203,31.6200,38.4131,42.0271,46.0246,46.9131,34.5159,33.7141,34.7160,27.411,62.9255,-6.3154
Hawaii,102,BW,33,20-13,106.2131,100.198,.6639102,49.3155,47.6100,18.7140,23.412,32.2120,34.4312,36.7173,42.0271,49.395,45.276,32.8233,34.8198,34.4166,34.4178,69.017,-6.0146
"New Mexico St.15 seed, R64",103,WAC,32,21-11,106.2136,100.195,.6636103,50.696,46.463,21.8319,20.676,39.39,31.0165,44.326,32.578,49.395,46.4116,36.283,30.824,25.4339,23.52,63.4221,-4.3110
La Salle,104,A10,33,17-16,100.8242,95.127,.6623104,46.7269,45.848,19.9226,20.1106,29.6221,30.8153,36.4183,34.4127,46.1242,45.174,32.1262,31.648,29.4286,29.538,64.2179,-6.1150
"Wofford12 seed, R64",105,SC,33,26-7,104.7161,98.871,.6611105,51.183,47.084,17.260,20.0115,29.4235,27.739,37.6149,36.4165,49.1106,47.3152,36.869,30.926,33.2202,31.385,60.6326,+0.4742
"Northeastern14 seed, R64",106,CAA,35,23-12,109.080,102.9144,.6600106,54.518,49.8203,21.5307,15.5338,30.1197,25.39,41.465,25.06,53.022,49.1220,38.627,34.4180,30.5265,28.821,63.0248,-4.2108
Wake Forest,107,ACC,32,13-19,106.3127,100.3103,.6600107,47.8224,50.9247,19.3186,17.1285,31.8134,26.421,41.562,35.2142,46.5228,51.1287,33.6197,33.8151,33.9172,35.2200,68.124,-5.8140
Tennessee,108,SEC,32,16-16,109.276,103.4151,.6518108,48.2203,51.9285,19.7214,22.618,37.019,33.3276,32.3295,43.5299,47.4183,49.1220,33.1219,37.1295,34.3167,43.1345,60.2334,-3.496
California,109,P12,33,18-15,104.4170,99.277,.6413109,48.9177,46.875,16.641,14.3348,26.0315,25.17,30.3328,38.8217,47.0203,45.688,35.991,33.4123,27.6316,25.45,65.5115,-3.497
Iona,110,MAAC,35,26-9,113.235,107.7239,.6381110,54.717,48.1128,17.260,16.7299,28.7260,33.2272,37.4155,28.520,51.350,45.792,39.612,35.5229,42.425,31.9101,69.88,-1.876
Cleveland St.,111,Horz,32,17-15,107.5103,102.4135,.6360111,51.768,48.8159,19.0165,21.059,31.9129,30.6148,31.1316,43.7301,48.9112,45.688,37.940,36.2264,35.9126,36.1238,60.8321,-6.6158
Nebraska,112,B10,31,13-18,100.3251,95.636,.6344112,46.2287,46.875,19.4192,20.676,26.7304,30.3127,36.5179,38.5212,48.0154,44.761,28.4340,33.4123,35.1151,38.2295,63.0247,-5.4136
North Carolina Central,113,MEAC,30,22-8,104.8160,100.2101,.6280113,53.238,42.12,19.8220,20.2100,31.0167,30.8153,37.2162,41.1254,53.120,41.34,35.6103,29.14,36.5114,34.5181,59.3342,-2.278
UC Davis,114,BW,30,23-7,111.755,106.9223,.6247114,57.33,48.4142,20.9291,17.9243,28.6264,33.7287,39.3110,33.393,51.742,46.5121,44.11,34.6189,39.155,35.0193,62.5270,-0.764
Evansville,115,MVC,35,23-12,106.2129,101.6120,.6240115,52.155,49.4185,19.3186,19.9118,25.8322,28.043,44.326,31.455,51.838,47.5157,35.4114,35.5229,23.9347,34.2167,65.893,-4.5118
Washington,116,P12,31,16-15,108.686,104.0167,.6230116,49.3155,47.189,17.572,16.8297,31.4153,33.2272,33.9256,31.763,48.9112,46.0103,33.4205,33.096,33.1209,29.538,65.4116,-4.6120
Portland,117,WCC,31,15-16,109.670,105.0183,.6222117,50.0113,49.7198,18.3113,17.2277,35.045,30.7150,36.1196,35.9155,46.9207,49.0212,37.843,34.1164,31.5242,32.4119,63.9194,-6.1149
Hofstra,118,CAA,34,20-14,110.962,106.3211,.6192118,52.348,49.5188,16.022,19.6136,32.7110,28.455,39.897,38.7213,50.956,48.8207,36.283,33.9153,41.633,33.7154,68.819,-8.0178
"Wyoming12 seed, R64",119,MWC,33,23-10,104.3172,100.196,.6174119,52.254,47.084,18.8152,17.9243,22.0343,27.029,40.483,27.010,54.410,44.043,32.6240,34.9203,40.044,35.2200,58.6346,-1.372
San Francisco,120,WCC,31,13-18,106.1138,101.9122,.6146120,50.791,49.2170,17.992,18.9174,30.5185,30.8153,41.073,38.7213,50.765,46.9131,33.7192,35.5229,34.6164,36.7258,65.5114,-9.0203
Bowling Green,121,MAC,32,21-11,106.4124,102.2129,.6145121,49.3155,47.292,18.4121,19.5141,31.6146,29.5100,32.4290,32.272,48.6126,46.1104,33.8189,32.680,36.7105,37.7284,63.2238,-3.9106
William & Mary,122,CAA,31,18-13,113.136,108.7258,.6123122,56.36,50.5230,17.572,17.6262,24.2330,29.9119,35.5214,31.965,54.88,49.1220,38.921,35.3220,42.823,38.0293,63.8198,-5.2129
Northwestern,123,B10,32,15-17,107.2109,103.1146,.6111123,50.4100,48.4142,18.1101,15.5338,27.6282,30.9159,28.6341,32.881,48.3141,43.836,35.991,37.7314,38.077,36.1238,60.0337,-4.2109
Utah St.,124,MWC,30,17-13,107.799,103.6156,.6098124,52.446,45.848,16.332,17.0290,21.7344,34.0300,36.4183,29.126,48.5132,46.3110,39.415,29.99,37.294,35.9230,63.5216,-5.9143
Kent St.,125,MAC,34,22-12,107.5104,103.4150,.6090125,49.8123,45.848,17.888,18.2225,33.690,32.7250,37.1165,39.5227,46.7215,44.866,36.674,32.164,37.195,29.745,61.4308,-4.4114

