Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
"South Carolina6 seed, R64",50,SEC,34,26-8,115.038,100.175,.830950,50.9156,48.467,15.573,14.9307,32.865,27.9123,31.8208,31.6146,50.9148,47.350,33.9178,33.9174,41.184,31.324,63.2351,+4.711

"Drake10 seed, R64",51,MVC,35,28-7,114.840,100.173,.828251,54.725,50.8195,13.89,17.5136,24.1313,22.52,32.3188,31.3138,54.828,51.3220,36.437,33.3136,39.2123,38.9245,67.9151,+1.631
"Oregon11 seed, R32",52,P12,36,24-12,114.245,99.768,.827052,51.9102,51.5239,14.739,17.8120,28.6180,27.3102,32.0195,32.3170,52.683,51.0205,33.8181,34.9250,36.3204,36.9171,67.2203,+1.337
Virginia Tech,53,ACC,34,19-15,115.833,101.396,.823053,53.846,51.0206,16.2114,16.9174,25.0297,26.261,33.0165,30.2117,54.828,51.1212,34.8132,33.8166,41.670,33.960,67.9153,-2.178
Iowa,54,B10,34,19-15,119.517,104.6152,.821654,52.966,52.2270,13.25,16.4211,27.4230,30.3229,33.1162,32.9189,52.975,51.4226,35.1112,35.8305,29.9330,35.9123,71.918,-0.762
"Florida Atlantic8 seed, R64",55,Amer,34,25-9,116.728,102.5120,.816255,54.725,49.6123,16.2114,16.4211,33.543,29.3194,34.8125,27.347,56.017,49.2119,35.1112,33.6155,39.1127,36.2130,68.1142,+1.138
Providence,56,BE,35,21-14,108.7120,95.519,.816156,51.5126,47.538,17.5205,17.0164,27.0246,27.8115,31.8208,27.758,53.749,45.515,32.5247,34.3210,44.332,34.168,67.7171,+0.745
Butler,57,BE,33,18-15,112.664,98.954,.816057,51.9102,50.0147,15.468,16.0247,26.3269,29.0178,26.7334,22.35,51.5124,50.9199,35.0121,32.483,38.0157,37.5195,68.5119,-0.964
"Utah St.8 seed, R32",58,MWC,35,28-7,114.939,101.395,.809158,54.043,49.8133,15.573,16.4211,27.8214,26.672,39.033,30.6126,56.710,52.8290,32.5247,29.75,33.6275,36.5143,68.8107,+3.117
Washington,59,P12,32,17-15,114.741,101.397,.806359,53.550,50.1155,15.995,15.8264,27.1243,28.9174,32.1191,33.1192,53.846,49.9152,35.492,33.7162,36.8191,34.884,71.230,-3.692
Bradley,60,MVC,35,23-12,111.677,98.852,.801460,55.118,47.640,18.1249,18.392,28.1202,28.2138,27.5319,35.1251,54.927,46.528,37.022,33.0116,41.670,38.3218,66.3254,-3.591
Xavier,61,BE,34,16-18,111.774,99.056,.799761,49.1248,49.5113,16.4134,16.0247,31.981,29.0178,31.8208,29.7109,48.1271,49.2119,34.2159,33.4142,32.0302,35.4103,71.132,-2.076
"Virginia10 seed, R68",62,ACC,34,23-11,104.1207,92.36,.798862,48.6262,46.617,13.04,19.445,25.6288,28.1132,25.3347,25.823,46.2322,47.248,35.869,30.518,32.6294,39.6260,60.2362,+1.632
"Grand Canyon12 seed, R32",63,WAC,35,30-5,111.280,98.850,.795463,51.4139,45.89,17.8226,19.838,34.131,30.2225,46.73,34.1224,52.1102,44.59,33.5198,32.166,36.1211,34.272,68.3132,+1.434
North Texas,64,Amer,34,19-15,110.688,98.849,.785764,50.8162,48.046,17.7216,19.544,34.035,32.0314,28.8286,38.6303,47.1296,46.836,37.713,33.5147,39.1127,36.1128,61.6360,-6.0124
San Francisco,65,WCC,34,23-11,109.9100,98.340,.783965,55.020,49.5113,16.8167,19.838,29.1160,24.315,23.5356,37.9297,56.612,48.384,35.1112,34.3210,40.1104,37.8205,67.1207,-2.479
UCF,66,B12,33,17-16,106.6153,95.318,.783466,47.8282,47.943,18.0242,20.428,32.959,26.989,37.266,39.5319,47.5287,45.922,32.2261,34.0185,35.9217,39.6260,68.7109,-3.086
SMU,67,Amer,33,20-13,112.169,100.479,.780567,51.0152,47.227,16.5143,18.770,38.35,31.3290,28.8286,34.0221,50.4170,46.631,34.7139,32.166,35.6225,36.9171,67.6175,-4.4101
Maryland,68,B10,33,16-17,106.1165,95.117,.778068,46.7320,46.718,17.5205,18.864,31.791,29.1184,40.816,33.5204,48.8243,45.719,28.9347,32.8109,37.5176,30.113,65.5296,-4.5102
Kansas St.,69,B12,34,19-15,107.9136,96.827,.777169,50.2203,46.821,21.2346,16.0247,32.473,30.5245,38.342,33.1192,51.9107,46.836,31.8279,31.233,41.279,36.7155,67.5179,-0.2957
USC,70,P12,33,15-18,110.689,99.260,.776070,51.7115,50.2163,17.9235,18.864,29.0167,32.2317,33.6151,31.6146,50.7162,47.451,35.584,36.5325,36.7198,38.8242,68.3136,-5.2115
Syracuse,71,ACC,32,20-12,112.366,100.886,.775971,51.3142,52.8298,15.995,20.133,24.1313,31.8307,34.1138,26.631,51.9107,53.2303,33.4201,34.7241,33.7273,37.0177,70.936,+0.1753
UNLV,72,MWC,34,21-13,112.268,100.987,.771272,51.7115,50.0147,16.2114,17.7126,29.6147,31.4295,33.2158,29.6103,52.391,50.9199,33.7189,32.589,34.6254,39.3251,65.4302,-2.882
Georgia,73,SEC,37,20-17,109.7103,98.747,.770973,49.8222,49.8133,16.1110,16.1241,27.1243,30.5245,36.681,29.390,49.0237,49.8147,34.0172,33.1126,40.2102,37.2183,68.8102,-3.994
"James Madison12 seed, R32",74,SB,36,32-4,111.873,100.784,.769774,53.944,47.227,14.947,19.741,31.886,27.7111,34.9122,35.1251,53.846,48.692,36.056,29.75,37.8163,35.5107,69.963,+1.436
Penn St.,75,B10,33,16-17,110.293,99.667,.762975,50.3195,50.2163,15.784,20.723,26.8256,32.2317,35.3106,36.3276,50.5164,52.5282,33.4201,30.314,39.2123,32.841,69.960,-5.0110

Boston College,76,ACC,36,20-16,112.959,102.1110,.760376,52.578,50.5180,15.364,15.7272,27.3233,26.364,25.0349,28.166,51.4130,49.6143,36.243,34.6233,38.3152,37.8205,67.0212,-3.489
Minnesota,77,B10,34,19-15,113.849,103.1131,.756777,54.141,50.4170,17.7216,16.0247,30.7108,28.8168,34.7127,29.6103,54.633,48.9101,35.584,35.9312,39.1127,30.517,66.6240,-2.984
"Duquesne11 seed, R32",78,A10,37,25-12,107.0147,97.031,.754978,50.0215,48.571,17.4203,19.252,29.8139,30.3229,32.5184,35.0249,49.4217,49.0108,33.9178,31.853,39.1127,37.4193,66.1264,-2.177
Mississippi,79,SEC,32,20-12,113.654,103.0130,.754279,51.2144,50.2163,15.784,18.1102,30.1125,36.2359,35.1111,32.3170,49.2226,50.0154,36.633,33.8166,35.1237,37.0177,66.9224,-0.560
Richmond,80,A10,33,23-10,107.0146,97.433,.747280,52.770,46.924,12.82,17.1161,17.3362,26.672,27.6315,26.631,51.8112,46.836,36.243,31.441,35.4228,40.7288,66.7230,-0.965
Florida St.,81,ACC,33,17-16,110.785,100.885,.747081,50.3195,52.2270,16.4134,20.723,28.5185,32.8328,36.873,41.0331,51.5124,51.6234,31.7288,35.4280,31.6307,38.2213,71.033,-3.287
VCU,82,A10,38,24-14,108.0131,98.441,.745682,51.8109,46.821,18.2263,16.7189,27.8214,26.989,35.0117,34.1224,50.9148,46.735,35.398,31.338,44.235,38.9245,65.5299,-4.196
Indiana,83,B10,33,19-14,110.098,100.276,.745583,52.191,49.087,17.5205,14.9307,26.9255,29.7212,37.758,31.6146,53.457,47.451,32.4253,34.3210,27.8351,41.2306,68.6118,-0.4158
South Florida,84,Amer,33,25-8,110.590,101.090,.737784,51.8109,47.943,15.680,18.579,28.2196,30.5245,37.855,34.6235,49.5213,48.280,36.731,31.544,42.353,37.9208,68.0147,-0.863
Miami FL,85,ACC,32,15-17,110.787,101.294,.736285,52.770,51.0206,17.2192,16.6196,28.7177,28.5148,24.6353,22.35,51.6120,52.0250,36.151,33.3136,40.498,46.1358,68.8105,-5.1111
LSU,86,SEC,33,17-16,110.883,101.498,.735686,52.383,49.7127,18.6286,18.297,30.7108,31.4295,38.342,33.7210,51.5124,49.4131,35.773,33.5147,37.6172,41.4308,70.058,-3.288
"McNeese St.12 seed, R64",87,Slnd,34,30-4,111.082,101.699,.733487,54.235,48.360,14.015,22.96,31.981,30.6253,40.124,33.7210,52.293,46.631,38.79,33.4142,33.5278,47.6362,65.5295,+0.651
UCLA,88,P12,33,16-17,108.0133,99.055,.731788,46.6324,50.1155,16.5143,18.1102,29.9134,28.3142,35.896,35.8262,45.2341,49.7144,33.3206,33.7162,30.1328,42.2322,63.2352,-5.3116
"Samford13 seed, R64",89,SC,35,29-6,112.565,103.1132,.731289,56.88,50.5180,17.8226,21.715,30.1125,31.9310,36.288,37.3289,55.024,50.3171,39.54,33.8166,41.279,39.8272,72.811,+0.0354
Memphis,90,Amer,32,22-10,111.972,102.7126,.728190,52.867,50.0147,18.0242,19.156,33.445,33.6339,36.384,29.6103,52.975,49.3124,35.0121,34.0185,38.9133,42.7334,71.720,-1.167
Loyola Chicago,91,A10,33,23-10,104.7190,96.224,.725491,51.5126,46.413,18.6286,17.8120,27.5224,25.234,33.4157,36.5278,51.0145,43.85,34.9125,34.1195,40.595,35.9123,68.7110,-1.673
UC Irvine,92,BW,34,24-10,108.8113,100.174,.723292,51.8109,46.413,16.7159,17.4139,31.496,27.4105,34.0139,35.2254,51.6120,44.610,34.9125,33.8166,27.7352,30.415,68.5120,-2.983
"Yale13 seed, R32",93,Ivy,33,23-10,109.999,101.192,.722793,52.191,50.4170,14.327,16.2228,27.8214,24.213,27.8310,29.494,51.9107,49.4131,35.0121,34.5226,35.4228,41.5310,64.9318,-2.780
Louisiana Tech,94,CUSA,32,22-10,108.1128,99.564,.722294,50.6174,45.68,18.8293,17.6132,33.838,28.0130,42.011,32.0161,49.0237,43.02,35.773,33.5147,34.6254,36.4136,65.8286,-4.4100
Saint Joseph's,95,A10,35,21-14,110.492,101.7100,.721495,53.064,49.087,16.5143,17.6132,29.1160,29.1184,28.7291,28.781,53.072,48.692,35.2105,33.0116,47.812,42.5331,68.4124,-4.7104
Massachusetts,96,A10,31,20-11,111.281,102.4119,.720496,50.6174,48.571,16.0104,18.961,36.513,30.1222,35.896,38.6303,52.683,47.557,31.3302,33.5147,35.1237,38.4224,68.4128,-4.8107
Princeton,97,Ivy,29,24-5,114.742,105.7181,.719097,54.628,52.0259,12.01,16.9174,23.9318,24.722,28.3301,25.117,56.514,53.5312,35.2105,33.2132,50.52,39.1248,65.3308,+1.042
George Mason,98,A10,32,20-12,109.0111,100.783,.713598,52.097,48.046,18.1249,16.4211,31.791,27.4105,36.777,31.8154,52.391,45.011,34.3156,34.8245,37.5176,41.6311,63.9343,-4.8105
"Charleston13 seed, R64",99,CAA,35,27-8,113.850,105.5178,.704599,52.288,51.2216,14.327,16.2228,33.740,26.467,27.2326,29.390,52.589,50.8193,34.7139,34.5226,46.917,36.9171,70.351,-1.775
Appalachian St.,100,SB,34,27-7,106.6151,99.361,.6940100,52.770,45.46,15.261,14.5316,29.4150,27.8115,31.6216,20.72,53.943,44.07,33.2209,32.166,31.5308,32.638,67.0218,-1.269

Belmont,101,MVC,33,20-13,109.5104,102.2116,.6890101,55.020,51.1209,16.7159,16.4211,21.0354,27.5108,30.3251,27.041,54.535,52.2262,37.220,33.0116,41.964,39.8272,71.328,-5.3117
Stanford,102,P12,32,14-18,110.097,102.8127,.6849102,54.333,51.9255,17.8226,15.5279,23.2332,27.3102,28.6292,25.320,53.651,50.9199,36.923,35.7296,41.184,37.6201,69.771,-7.1141
Arkansas,103,SEC,33,16-17,110.096,102.9128,.6839103,50.5183,50.4170,16.3124,15.1299,25.2293,29.8216,45.35,39.0310,51.8112,50.1163,31.8279,33.9174,32.9292,34.168,70.738,-4.9109
St. Bonaventure,104,A10,33,20-13,111.279,104.2147,.6804104,52.383,51.1209,16.2114,19.252,29.7145,28.5148,32.2189,33.9218,50.8151,51.8242,36.535,33.5147,36.7198,40.7288,65.5294,-5.1112
Rutgers,105,B10,32,15-17,98.3300,92.15,.6801105,43.5357,47.227,16.6152,21.715,30.2121,31.3290,32.9170,34.3228,43.7354,46.023,28.7349,32.7102,31.7305,39.4253,67.9152,-3.993
Northern Iowa,106,MVC,33,19-14,109.3106,102.5123,.6765106,51.6121,52.2270,15.261,16.5206,23.9318,22.52,37.463,30.5123,51.9107,52.0250,34.1164,35.0254,36.8191,41.1301,66.6241,-5.1114
Charlotte,107,Amer,31,19-12,108.7119,102.1111,.6713107,50.8162,48.571,15.573,15.2294,26.1273,29.0178,35.2108,31.5139,53.268,49.5136,31.3302,31.131,38.2153,36.6148,62.6356,-5.1113
"UAB12 seed, R64",108,Amer,35,23-12,113.256,106.6195,.6668108,50.0215,51.0206,16.8167,16.2228,35.420,31.3290,40.618,31.5139,50.1189,50.2166,33.1218,34.8245,31.5308,36.6148,67.7165,-2.881
Hofstra,109,CAA,33,20-13,108.4123,102.1109,.6665109,55.415,49.087,15.784,17.7126,22.9339,29.7212,22.3360,29.085,55.520,46.942,36.825,34.6233,46.120,42.4327,65.7287,-6.5132
Oklahoma St.,110,B12,32,12-20,108.8116,102.5122,.6650110,51.3142,51.3221,18.8293,16.8185,27.5224,28.5148,34.0139,27.656,52.293,51.5230,33.4201,34.0185,43.243,32.943,67.2201,-8.2162
Cornell,111,Ivy,30,22-8,112.070,105.8183,.6593111,56.59,51.3221,17.0181,18.392,26.8256,31.7305,28.0304,32.5178,61.72,52.0250,34.0172,33.6155,48.77,41.8315,71.621,-1.774
Western Carolina,112,SC,32,22-10,108.1130,102.2112,.6570112,51.7115,47.227,14.739,13.3347,29.1160,24.213,27.7313,32.4176,49.8205,45.515,36.825,33.9174,35.5226,31.832,66.9219,-5.4118
"Vermont13 seed, R64",113,AE,35,28-7,104.3199,98.748,.6522113,51.6121,46.821,13.914,15.1299,22.3346,23.58,29.2277,26.837,52.975,46.528,33.3206,31.544,43.937,36.5143,63.3350,-1.471
UT Arlington,114,WAC,34,20-14,109.3107,103.5139,.6509114,52.191,49.087,21.5354,18.673,32.865,29.4198,39.033,42.0338,51.3134,47.451,35.492,34.6233,42.846,35.5107,70.935,-6.3129
Seattle,115,WAC,37,23-14,104.5196,99.363,.6405115,50.7169,46.311,18.4278,17.4139,29.9134,25.646,34.6131,35.8262,50.1189,47.761,34.5144,29.12,37.8163,33.960,66.8226,-8.2164
Southern Illinois,116,MVC,32,19-13,108.8114,103.6140,.6381116,52.578,50.1155,16.8167,16.2228,26.1273,25.646,35.994,36.5278,53.457,52.1257,34.3156,30.415,43.838,30.517,64.3335,-6.4130
Santa Clara,117,WCC,33,20-13,108.7118,103.5138,.6373117,52.383,48.467,18.2263,14.4321,34.131,26.157,31.6216,33.3198,52.683,48.9101,34.5144,31.751,38.5146,37.0177,69.286,-4.095
Michigan,118,B10,32,8-24,110.294,105.0162,.6369118,51.1147,52.5285,18.6286,13.7341,30.7108,30.4238,32.0195,30.5123,49.5213,51.7237,35.961,36.1319,38.0157,32.638,67.5180,-9.6194
California,119,P12,32,13-19,108.0132,103.2133,.6286119,49.2246,51.3221,16.2114,14.7314,28.6180,26.778,29.2277,33.1192,48.0274,50.0154,33.8181,35.7296,42.060,36.2130,68.5121,-7.6148
Davidson,120,A10,32,15-17,105.1184,100.478,.6279120,48.9254,49.4111,16.3124,17.2154,26.1273,27.8115,33.5154,32.8186,50.8151,49.5136,30.7323,32.8109,40.0105,42.0317,65.6292,-8.9174
Georgia Tech,121,ACC,32,14-18,108.6121,103.8143,.6262121,48.7258,49.299,17.7216,12.8356,31.694,28.5148,29.2277,31.6146,48.6254,49.5136,32.6245,32.696,40.595,39.4253,67.6177,-5.5120
Troy,122,SB,32,20-12,106.9149,102.3118,.6232122,50.1210,49.8133,19.6325,20.822,34.827,30.7261,41.313,39.8323,48.2267,47.761,35.398,35.9312,40.0105,33.754,69.766,-7.5146
High Point,123,BSth,36,27-9,114.543,109.7258,.6209123,52.383,50.1155,15.995,13.9337,36.810,26.157,43.27,37.4290,54.040,49.3124,33.0221,34.5226,39.4116,31.626,68.6112,-4.399
Notre Dame,124,ACC,33,13-20,102.6223,98.543,.6171124,47.6288,48.256,19.1310,15.2294,28.4189,26.778,27.9309,27.452,47.5287,47.869,31.8279,32.589,43.342,36.8166,64.4334,-7.6147
"Oakland14 seed, R32",125,Horz,36,24-12,108.9112,104.6150,.6132125,51.9102,50.6187,15.995,16.2228,30.4118,28.8168,30.8236,26.938,51.0145,50.5176,35.584,33.9174,41.474,40.9294,66.6242,-4.398

