Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
Florida,39,SEC,36,24-12,116.113,99.8112,.850739,55.310,50.0170,18.634,19.8245,35.671,30.057,31.2290,29.140,55.75,49.5209,36.3109,34.0105,35.5138,33.1126,64.8194,-1.370
"Baylor11 seed, R64",40,B12,32,21-11,116.69,100.5127,.846140,51.987,48.398,17.213,19.4268,32.0200,32.9165,35.9196,39.5229,49.6115,46.590,37.374,35.1166,36.5108,29.936,70.031,+1.535
"Oregon9 seed, R64",41,P10,32,18-14,118.75,102.5168,.844441,55.87,50.3189,18.430,16.4339,32.0200,31.094,36.7162,34.3125,53.813,50.4248,39.221,33.473,39.855,35.3206,66.3139,+0.839
Illinois,42,B10,35,16-19,106.7104,92.221,.843842,48.8205,45.824,21.5192,20.3207,37.034,29.955,36.5172,37.2182,49.2132,43.319,31.9290,33.578,33.0199,35.5210,61.6304,-4.0110
"UNLV8 seed, R32",43,MWC,35,27-8,109.663,94.845,.840543,48.6214,46.329,16.78,22.3105,29.1284,32.3140,33.3255,32.487,47.8195,47.0106,33.2246,30.16,39.855,36.6243,64.5205,+2.331
Syracuse,44,BE,35,21-14,112.540,97.574,.839344,52.753,49.2135,21.8204,20.0228,39.015,32.6148,42.035,29.544,53.321,46.8100,34.1205,35.4184,26.9320,39.1304,70.229,-0.663
"Saint Mary's10 seed, R64",45,WCC,32,25-7,108.278,93.832,.837445,52.465,44.814,19.568,21.6150,35.573,31.4113,39.099,30.756,51.652,44.127,35.8135,31.322,38.081,25.96,66.7130,+1.337
"Villanova12 seed,Sweet Sixteen",46,BE,35,22-13,108.673,94.438,.832846,49.1195,51.1224,20.5130,23.649,36.253,31.094,38.9107,46.4322,47.8195,48.6177,34.4193,36.5254,34.9153,40.9320,67.793,+0.3445
"Oklahoma6 seed, R32",47,B12,35,23-12,108.279,94.236,.829947,50.1157,47.046,19.778,20.2214,33.4144,30.261,38.7110,30.348,49.0139,46.073,34.8172,32.645,33.6181,34.7184,63.4257,+2.827
"Western Kentucky12 seed,Sweet Sixteen",48,SB,36,29-7,110.553,96.464,.827248,53.638,47.253,20.2105,24.918,36.736,33.4192,36.0191,48.8330,51.168,46.282,39.025,32.957,32.7208,32.296,68.088,+0.3146
"Saint Joseph's11 seed, R64",49,A10,34,21-13,114.625,100.1117,.824749,54.614,50.6203,19.356,21.5156,32.5178,34.0228,39.783,33.3104,52.830,47.7133,38.633,37.0274,35.6132,37.6268,63.7246,-1.269
Missouri,50,B12,32,16-16,112.043,98.182,.821750,50.7134,48.8117,17.718,23.166,31.5221,34.9258,30.8297,42.9293,51.071,49.8223,33.4234,30.916,31.9225,31.264,70.821,-2.787

Mississippi,51,SEC,35,24-11,113.731,99.7110,.819651,52.084,49.5148,18.634,19.6258,39.113,31.1101,30.0307,34.3125,50.489,48.2153,36.796,34.4124,33.0199,36.2234,69.636,+0.1248
Georgia Tech,52,ACC,32,15-17,113.929,100.0114,.818352,52.951,51.2227,21.1168,22.499,34.1114,35.5277,38.3121,48.7329,51.556,51.5282,37.280,33.895,30.7253,35.7218,68.859,-2.383
Florida St.,53,ACC,34,19-15,108.082,94.844,.816453,50.4144,49.3140,21.9213,22.682,33.5137,33.8214,35.9196,34.6132,49.2132,48.0139,35.2156,34.6135,34.9153,34.7184,65.8156,-0.4560
"Vanderbilt4 seed, R64",54,SEC,34,26-8,112.142,98.695,.813854,54.123,49.7159,19.883,20.5198,31.0240,33.5203,38.3121,32.080,50.682,48.3163,39.911,35.0159,38.179,33.6142,68.764,+3.823
Arizona St.,55,P10,34,21-13,109.069,96.059,.811655,53.734,48.4100,20.2105,21.6150,28.5294,32.2137,40.172,32.182,54.110,45.360,35.5148,35.1166,41.533,42.2330,61.0318,+0.740
Maryland,56,ACC,34,19-15,107.885,95.046,.809256,50.9126,44.412,23.4278,19.7254,35.088,34.9258,37.5139,30.957,50.974,42.610,33.8217,32.442,27.8306,30.445,69.440,-2.279
Massachusetts,57,A10,36,25-11,109.958,97.069,.809057,51.4110,47.667,17.718,19.9240,31.7214,33.9221,38.6113,37.9194,49.9107,46.179,35.6144,34.1109,40.740,30.142,74.64,-0.764
Illinois St.,58,MVC,34,24-10,105.4125,93.328,.802358,52.273,46.329,20.095,22.2109,31.2233,31.2106,33.9241,35.5151,50.1100,45.254,37.183,32.236,38.081,36.0229,62.8274,+0.641
Southern Illinois,59,MVC,33,18-15,104.8132,92.827,.801659,48.4224,49.2135,22.2226,24.624,33.4144,28.727,40.756,48.8330,47.0229,47.3115,34.0209,34.7142,35.5138,39.0298,61.1312,-3.295
"Kent St.9 seed, R64",60,MAC,35,28-7,106.7105,94.539,.801460,52.561,46.638,22.5240,25.015,35.769,35.6283,41.149,37.8190,50.974,46.073,37.374,31.728,30.4262,33.1126,64.9192,+2.430
Oklahoma St.,61,B12,32,16-16,108.772,96.566,.796461,49.7173,50.1175,21.5192,24.430,32.6172,33.9221,38.4117,44.1308,48.8150,48.2153,34.1205,36.2237,39.953,31.264,65.1183,-1.675
Minnesota,62,B10,34,20-14,108.180,96.062,.796062,50.2153,48.5104,21.6199,25.114,36.062,33.9221,35.0214,39.5229,47.5209,47.4118,36.796,33.685,35.6132,37.3261,65.6164,-1.167
Washington,63,P10,33,16-17,109.465,97.373,.794463,50.0161,51.2227,19.883,21.5156,40.66,29.955,34.2234,39.7235,49.0139,48.8186,35.1161,37.5291,27.0318,32.4103,68.667,-2.484
UAB,64,CUSA,34,23-11,109.662,97.678,.791064,52.273,46.844,20.4124,19.8245,32.2190,30.678,39.099,37.1180,49.9107,45.151,37.563,33.685,35.8125,31.471,67.2110,-1.474
California,65,P10,33,17-16,116.014,103.5187,.789265,52.368,51.9251,19.457,17.2331,34.5103,31.8124,36.1187,33.198,51.652,51.4278,35.9129,35.1166,32.2214,39.9310,68.087,-1.372
"Temple12 seed, R64",66,A10,34,21-13,111.944,99.8113,.789266,54.123,49.1126,19.148,19.3272,28.5294,32.4141,35.3207,31.874,53.321,46.590,36.987,35.7205,39.460,37.2253,63.9236,-1.677
Wake Forest,67,ACC,30,17-13,106.9102,95.450,.788167,48.3227,49.1126,20.2105,24.721,33.9121,33.8214,34.0237,36.8175,49.2132,47.1111,31.1313,35.1166,33.4186,35.9225,69.046,-1.778
"Kentucky11 seed, R64",68,SEC,31,18-13,107.392,95.855,.788068,52.753,45.018,23.7293,19.7254,32.9160,33.8214,41.149,42.4285,51.556,43.116,36.987,32.645,31.5238,33.3134,62.6283,-1.166
VCU,69,CAA,32,24-8,103.5157,92.422,.786169,49.6177,42.12,20.5130,22.969,34.699,32.9165,40.172,38.0196,46.4249,42.915,37.660,26.91,32.8206,30.039,63.8244,-0.2558
Houston,70,CUSA,34,24-10,113.434,101.6154,.780570,49.8170,49.1126,15.43,22.777,31.7214,33.4192,33.5248,38.8210,45.7268,48.2153,36.1116,33.895,48.65,36.4238,69.342,-1.676
Dayton,71,A10,34,23-11,110.057,98.898,.774871,52.753,50.6203,20.6139,20.2214,35.377,27.912,42.331,33.198,51.168,48.6177,37.563,35.5186,31.0246,43.1333,61.9298,-0.661
Tulsa,72,CUSA,39,25-14,106.3110,95.753,.770472,50.4144,46.026,22.8259,18.1308,36.446,29.546,38.0126,31.571,49.0139,44.637,35.3154,32.854,34.5162,31.986,64.4211,-3.8106
Creighton,73,MVC,33,22-11,107.198,96.565,.768973,51.6103,48.080,21.2175,22.874,32.5178,31.7121,33.3255,36.7171,49.8112,45.254,36.2114,35.6200,40.642,34.7184,66.2141,-0.2959
"South Alabama10 seed, R64",74,SB,33,26-7,111.348,100.3123,.767974,53.929,48.4100,20.6139,20.4204,37.920,30.569,46.013,31.060,53.321,47.3115,36.891,33.578,33.7179,37.5265,65.0186,-0.1756
Utah,75,MWC,33,18-15,109.960,99.2100,.763875,53.831,47.872,19.673,18.1308,26.9316,25.01,31.1292,40.4248,51.461,44.842,38.828,35.7205,35.7129,34.0155,62.7279,-4.1111

Alabama,76,SEC,33,17-16,110.355,100.0116,.755576,51.4110,50.2182,18.532,20.2214,36.543,31.9128,33.5248,33.9118,50.0103,48.3163,36.3109,35.5186,31.8229,37.7270,66.9119,-4.5120
Rhode Island,77,A10,33,21-12,113.928,103.3184,.754977,53.145,49.5148,19.457,21.1172,37.228,34.5249,39.293,33.6109,51.264,47.5122,38.048,35.3181,32.0222,35.7218,70.328,-2.381
Bradley,78,MVC,38,21-17,111.945,101.5150,.752678,52.368,50.8211,20.2105,21.7141,31.2233,33.4192,36.4176,37.8190,49.3128,49.2204,37.471,36.0221,43.428,33.2130,68.763,-4.8128
IU Indy,79,Sum,33,26-7,115.121,104.5204,.752379,57.03,50.2182,18.739,22.2109,33.5137,34.6251,36.7162,33.8116,54.110,49.5209,41.82,34.1109,33.1197,41.5327,61.0320,-1.473
Akron,80,MAC,35,24-11,109.466,99.4103,.751580,51.987,49.8163,19.568,24.820,33.9121,34.4241,39.392,36.7171,47.9187,50.2241,38.633,32.645,40.445,32.092,63.4258,-2.888
"Oral Roberts13 seed, R64",81,Sum,33,24-9,102.9168,93.731,.747281,49.9166,44.814,19.253,20.7189,33.1153,31.3110,40.756,29.544,47.1225,42.610,36.891,33.790,33.5185,27.311,64.0227,-0.965
Duquesne,82,A10,30,17-13,107.983,98.387,.745482,51.797,48.185,21.4182,24.333,37.131,37.1313,39.687,35.9158,54.28,45.464,31.6298,36.0221,36.5108,31.264,74.45,-4.7126
Missouri St.,83,MVC,33,17-16,108.081,98.592,.743383,50.7134,49.6155,22.3235,22.682,35.281,32.5144,34.8226,35.2143,48.6158,46.693,36.6102,36.5254,33.4186,37.1250,65.2181,-5.8143
Virginia,84,ACC,33,17-16,111.149,101.5148,.739384,50.3149,52.0255,19.457,18.8291,36.157,28.625,35.3207,33.2101,47.6207,50.1237,36.6102,36.7264,37.099,38.3284,68.375,-3.497
Providence,85,BE,31,15-16,109.661,100.1119,.738885,51.5106,50.3189,21.1168,22.0122,36.639,36.4301,32.3266,37.1180,48.9146,49.4208,37.660,34.7142,35.0150,33.7145,66.0151,-3.093
"George Mason12 seed, R64",86,CAA,34,23-11,108.870,99.4105,.737986,52.368,47.563,18.739,18.4302,32.0200,27.912,39.881,27.017,52.437,46.487,34.7178,33.268,33.2195,33.1126,62.0295,-3.599
Miami OH,87,MAC,33,17-16,107.0100,98.081,.732787,51.5106,48.6108,20.095,20.3207,31.1237,33.2186,30.9296,30.957,50.682,48.0139,35.6144,33.268,31.8229,33.9153,58.0336,-4.2113
Texas Tech,88,B12,31,16-15,106.0117,97.270,.729988,50.2153,51.0219,20.5130,22.682,26.3320,33.0170,47.65,34.8135,48.4167,48.8186,36.796,36.8268,26.7323,34.0155,68.376,-2.280
Charlotte,89,A10,34,20-14,103.3159,94.742,.729789,47.1272,49.0122,20.6139,24.333,33.3149,32.9165,41.742,41.2266,44.0306,47.4118,34.4193,34.2116,40.642,39.4307,67.2112,-2.586
"Georgia14 seed, R64",90,SEC,34,17-17,103.9148,95.652,.723490,47.8251,48.185,21.8204,19.0281,37.228,31.6117,32.1272,33.6109,47.1225,49.1196,32.9259,30.916,31.4239,35.0198,64.9189,-3.8107
New Mexico St.,91,WAC,35,21-14,107.688,99.3102,.714591,52.465,49.6155,21.9213,21.6150,41.25,29.442,39.099,33.2101,52.533,46.796,34.8172,36.3241,28.8292,37.3261,69.733,-5.4136
San Diego St.,92,MWC,33,20-13,103.6150,95.857,.711992,49.1195,50.5199,20.9157,23.166,32.8164,28.015,36.6166,33.096,48.9146,49.3207,33.0252,35.2174,30.7253,35.0198,64.4210,-2.889
Western Michigan,93,MAC,32,20-12,106.1114,98.490,.704093,49.7173,46.741,22.0218,19.4268,36.157,29.442,47.65,41.5273,47.0229,45.360,36.1116,32.957,37.689,36.3235,64.3219,-4.6122
"Siena13 seed, R32",94,MAAC,34,23-11,107.687,100.0115,.700994,50.5143,51.8249,15.95,24.624,31.4227,36.5304,36.3179,25.48,48.1177,49.5209,37.471,37.6296,30.4262,34.2164,67.4100,-3.7103
South Carolina,95,SEC,32,14-18,108.771,100.9140,.700695,50.4144,51.1224,15.54,21.9131,30.7249,37.3318,22.6340,27.520,48.1177,50.9260,36.4107,34.4124,34.7161,34.5177,65.4174,-6.3149
UCF,96,CUSA,31,16-15,108.575,100.8136,.699496,51.797,48.290,20.3117,21.7141,34.1114,33.4192,37.2149,42.2281,50.296,46.8100,36.3109,33.685,36.4113,39.0298,65.1184,-6.5155
Boston College,97,ACC,31,14-17,108.476,100.9139,.695997,50.9126,49.6155,22.5240,17.9317,35.476,35.7288,39.783,28.837,49.6115,48.5171,36.0122,34.6135,30.0275,30.547,64.4212,-4.7127
"Cal St. Fullerton14 seed, R64",98,BW,32,23-9,109.959,102.6172,.687898,54.222,52.7281,18.326,23.649,32.6172,30.261,32.3266,32.994,52.340,51.2273,38.437,37.0274,35.8125,33.4138,72.510,-3.194
LSU,99,SEC,31,13-18,104.6135,97.779,.687899,48.3227,47.872,20.3117,19.5264,32.0200,35.7288,29.3314,28.025,48.4167,46.179,32.2275,34.3121,34.8158,31.784,66.1148,-7.0163
Southern Miss,100,CUSA,32,18-14,107.590,100.4125,.6872100,47.5260,49.9169,19.457,19.2274,36.157,28.117,48.63,43.2298,47.3211,49.2204,32.1282,34.3121,22.1341,32.6108,63.6248,-4.6123

N.C. State,101,ACC,31,15-16,107.395,100.5126,.6802101,51.1116,47.356,23.3275,16.5337,30.3259,35.4275,47.47,26.613,50.877,44.637,34.6182,36.3241,32.4209,28.016,62.9269,+0.0049
Ohio,102,MAC,33,20-13,107.393,100.5128,.6794102,51.987,51.5241,22.3235,22.777,35.088,30.889,39.687,34.4130,51.461,50.1237,35.2156,35.5186,38.572,43.3334,63.7247,-3.9109
UTEP,103,CUSA,33,19-14,105.0129,98.591,.6775103,48.8205,49.4144,17.921,23.359,30.7249,30.569,45.714,49.0332,48.5162,47.3115,33.0252,35.4184,33.2195,36.0229,71.515,-3.5100
DePaul,104,BE,30,11-19,111.746,105.1216,.6693104,49.6177,53.5306,17.515,19.6258,33.6135,36.4301,30.8297,28.329,47.4210,49.5209,35.8135,40.8338,35.3143,34.0155,66.2143,-6.5156
Cincinnati,105,BE,32,13-19,103.6149,97.575,.6678105,47.1272,49.2135,21.2175,18.1308,35.377,29.133,32.8258,46.1321,45.9263,48.5171,32.8263,33.790,35.6132,37.2253,63.8238,-5.0130
Cleveland St.,106,Horz,34,21-13,101.2186,95.349,.6667106,47.6256,47.769,21.2175,21.7141,34.2111,30.784,39.196,43.3300,48.3173,47.5122,30.4322,32.134,27.6310,32.8114,65.2180,-3.6101
Nevada,107,WAC,33,21-12,107.884,101.6153,.6640107,53.047,47.563,20.095,17.4327,32.7166,32.4141,36.9159,32.182,52.437,44.945,36.3109,36.0221,28.9291,28.624,67.2109,-3.8104
South Florida,108,BE,31,12-19,106.3112,100.2121,.6629108,48.8205,48.7111,20.2105,18.4302,35.965,33.8214,43.026,33.9118,48.5162,46.8100,33.0252,35.2174,29.5284,31.574,63.9234,-7.9177
Stephen F. Austin,109,Slnd,32,26-6,105.8122,99.7111,.6625109,51.1116,45.119,19.148,21.7141,32.7166,31.1101,40.660,34.3125,48.1177,44.127,38.048,31.831,34.1169,27.413,58.2335,-1.371
UNC Greensboro,110,SC,31,19-12,107.396,101.2143,.6613110,52.658,50.1175,21.4182,22.3105,35.185,35.2270,40.172,24.37,51.949,48.0139,35.8135,36.1227,38.768,34.0155,64.7199,-4.4119
"Winthrop13 seed, R64",111,BSth,34,22-12,97.1249,91.714,.6606111,49.6177,46.638,19.883,23.359,33.2152,29.237,35.6201,33.6109,46.7238,46.796,37.280,31.018,31.9225,42.3331,61.8300,-4.2112
"San Diego13 seed, R32",112,WCC,36,22-14,100.8191,95.248,.6583112,49.4182,49.0122,22.1223,23.457,32.1195,30.569,35.7199,33.7114,48.8150,48.3163,33.9215,33.790,26.9320,29.232,63.6254,-3.8108
Seton Hall,113,BE,32,17-15,109.564,103.5188,.6576113,48.0241,51.1224,16.99,21.4163,33.7131,38.4334,36.7162,39.3223,46.6242,48.8186,33.8217,37.0274,33.7179,34.7184,69.637,-3.6102
Colorado,114,B12,32,12-20,104.2142,98.797,.6526114,50.7134,49.8163,21.3180,20.3207,26.6317,33.5203,35.0214,33.6109,50.584,48.1147,34.0209,35.5186,35.1148,33.6142,61.0314,-7.0161
Iowa St.,115,B12,32,14-18,100.5195,95.247,.6525115,46.8283,47.253,20.2105,18.1308,28.2297,31.6117,33.5248,27.822,47.0229,44.332,31.1313,36.0221,35.0150,30.039,64.2221,-5.2133
Illinois Chicago,116,Horz,33,18-15,103.9147,98.489,.6512116,50.3149,48.290,19.989,20.0228,31.3231,30.889,32.6261,26.715,46.5246,46.073,38.535,34.6135,33.3189,37.1250,65.8155,-6.5154
Wright St.,117,Horz,31,21-10,102.9167,97.677,.6497117,51.987,48.290,20.5130,20.0228,30.0262,30.569,35.2210,29.646,48.4167,45.254,38.828,35.1166,35.4141,40.9320,59.6328,-2.992
Old Dominion,118,CAA,34,18-16,106.3111,100.8138,.6480118,48.3227,47.872,20.1102,21.6150,38.118,34.3239,27.2329,30.348,47.3211,45.667,33.5230,34.6135,32.0222,35.5210,62.9273,-6.5151
"Portland St.16 seed, R64",119,BSky,33,23-10,107.689,102.7173,.6308119,54.419,50.6203,21.5192,22.1118,34.1114,31.7121,37.8132,34.9139,50.877,49.7220,39.712,34.8145,41.235,33.8149,66.4138,-3.396
Utah St.,120,WAC,35,24-11,113.137,108.0272,.6296120,57.41,50.0170,21.4182,17.6324,34.1114,32.1135,36.9159,28.939,56.32,47.5122,40.18,36.6259,28.4298,34.0155,63.1263,-4.5121
Northern Iowa,121,MVC,32,18-14,105.3128,100.6131,.6275121,50.0161,47.046,19.883,16.8336,25.3328,28.220,43.622,30.348,49.6115,42.48,33.9215,36.4246,34.9153,38.0280,59.3331,-4.8129
Michigan,122,B10,32,10-22,102.8170,98.594,.6192122,45.8310,51.5241,19.989,21.0176,33.7131,35.0261,28.4318,27.520,45.2285,48.4166,31.2312,38.0305,40.740,35.1201,64.6204,-8.2181
Penn St.,123,B10,31,15-16,107.297,102.8176,.6184123,48.3227,51.9251,19.778,20.7189,36.349,32.6148,32.1272,29.140,46.7238,50.8258,34.0209,35.7205,38.670,39.6309,63.8242,-4.3116
Valparaiso,124,Horz,35,21-14,106.6107,102.4165,.6140124,52.951,49.6155,19.778,18.6298,27.3314,29.751,34.6228,38.1199,49.8112,48.0139,38.048,35.0159,44.122,34.7184,65.7159,-4.6124
North Texas,125,SB,31,20-11,105.3127,101.6152,.6022125,51.987,48.9120,21.7202,19.8245,35.377,29.751,40.660,39.0217,48.8150,47.6129,39.519,34.2116,29.7280,34.9192,68.278,-6.0144

