Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
Hofstra,118,CAA,33,18-15,102.4176,97.778,.6312118,45.1307,44.214,19.7132,19.0248,37.334,31.8127,31.5309,49.5330,43.9297,44.439,32.3244,29.26,26.8296,29.263,68.850,-7.2158
Harvard,119,Ivy,28,20-8,107.0105,102.1165,.6305119,53.819,47.5106,22.4283,21.778,30.9225,30.682,44.836,41.6252,53.611,45.888,36.179,34.1169,34.4120,30.6100,67.1103,-1.975
Louisiana Tech,120,WAC,35,24-11,104.1150,99.4103,.6295120,50.0114,49.3177,19.1102,19.6218,35.087,31.8127,37.4170,28.415,49.889,47.6165,33.8187,35.4235,29.4253,32.2162,67.391,-2.484
William & Mary,121,CAA,32,21-11,108.678,103.8194,.6272121,50.591,47.6110,17.743,16.8333,30.1257,33.5211,36.7195,31.448,48.7135,46.5120,35.0125,33.0109,48.72,37.2302,60.0336,-1.570
Boston University,122,AE,35,21-14,104.0151,99.5106,.6231122,48.4181,46.875,19.1102,20.6150,29.9262,30.682,38.2144,42.4265,44.1295,45.992,36.472,32.273,40.526,35.2266,69.828,-7.3159
Milwaukee,123,Horz,32,18-14,106.1123,101.5152,.6230123,49.9120,49.2173,20.6182,17.0326,31.8201,27.07,43.059,33.691,48.4144,50.0259,34.6145,31.862,40.723,33.7220,65.9166,-6.2134
Princeton,124,Ivy,30,21-9,98.2246,94.036,.6229124,50.396,44.418,22.0268,23.424,29.4281,28.729,33.1289,37.4172,48.8128,42.412,35.2118,33.3119,37.760,26.419,58.5343,-3.898
Niagara,125,MAAC,33,18-15,105.5135,101.1141,.6197125,47.2243,46.458,17.536,21.0123,33.2155,36.8310,37.3175,33.384,46.5217,47.0133,32.1251,30.013,39.738,29.876,68.267,-8.7186

Oregon St.,126,P10,32,14-18,99.8216,95.653,.6189126,47.6223,48.9161,23.5319,22.548,32.0197,31.5114,42.767,33.994,49.0117,50.1267,29.5322,31.142,30.5224,36.7296,61.1324,-7.2156
Green Bay,127,Horz,33,20-13,107.0106,102.6171,.6187127,49.7128,49.4185,19.1102,20.4164,32.2187,34.7263,34.6255,36.3143,46.6213,49.1228,37.348,33.4127,32.5163,32.1158,63.4273,-5.3125
"Montana14 seed, R64",128,BSky,30,20-10,105.5136,101.2144,.6181128,54.216,47.6110,19.1102,19.5220,30.2252,29.654,36.8193,38.8202,51.930,44.853,39.315,36.0264,32.3169,30.491,61.6313,-4.5113
Belmont,129,ASun,31,19-12,103.9153,99.6108,.6181129,52.148,45.744,23.4317,20.5157,34.991,34.1237,43.357,37.2170,52.422,45.992,34.4154,30.325,41.720,29.159,68.557,-6.9150
Utah,130,MWC,31,14-17,101.8185,97.677,.6179130,48.5178,44.724,20.4175,17.0326,27.9309,31.3107,40.5101,44.1285,48.8128,44.439,31.9261,30.219,35.889,23.22,65.1213,-7.7168
Western Kentucky,131,SB,34,21-13,106.3117,102.1162,.6152131,51.371,49.8207,19.4122,20.7142,34.2117,30.890,35.4232,29.930,51.541,49.9252,33.9182,33.1112,34.9104,31.6130,64.2244,-7.3160
Weber St.,132,BSky,29,18-11,107.692,103.6193,.6080132,51.371,49.7200,18.159,19.7211,33.4149,29.344,40.990,41.8259,49.889,47.5158,35.798,36.4277,40.526,31.4127,67.296,-4.3111
St. Bonaventure,133,A10,30,14-16,106.4116,102.6173,.6017133,50.784,50.1219,21.2219,19.3236,33.4149,31.4110,36.2210,38.9203,50.666,49.9252,34.1173,33.8150,27.3293,32.2162,66.4139,-7.4161
SMU,134,CUSA,29,12-17,106.7113,103.0181,.5987134,51.656,50.2228,21.7247,18.4272,33.2155,29.551,42.073,31.758,50.861,47.4152,35.4113,36.3273,33.6138,39.8335,60.6329,-9.7205
Appalachian St.,135,SC,34,22-12,108.777,105.0226,.5972135,54.117,48.9161,21.7247,15.6343,35.283,27.311,40.3104,32.771,50.954,46.5120,40.08,35.1218,34.6111,38.2316,65.3198,-5.4126
Northern Colorado,136,BSky,31,23-8,104.2149,100.8134,.5955136,51.462,50.0214,18.576,23.424,29.8266,29.961,47.713,40.8233,47.8167,47.5158,38.227,36.2269,37.857,35.9284,67.299,-3.591
Detroit Mercy,137,Horz,33,19-14,100.5206,97.270,.5940137,49.9120,47.5106,22.3278,21.972,34.892,30.373,47.115,35.9135,49.984,47.3146,33.2214,31.964,24.2334,35.5273,67.489,+0.0051
"UC Santa Barbara15 seed, R64",138,BW,29,19-10,100.6202,97.471,.5933138,50.784,48.0130,22.6289,22.067,27.6311,32.5165,45.431,39.4215,47.5182,48.9219,37.640,31.040,35.986,39.9337,65.9165,-4.0104
Charleston,139,SC,34,22-12,110.457,107.0261,.5871139,53.720,49.4185,16.210,19.0248,25.4333,39.4342,21.0347,31.347,52.323,48.8212,37.154,33.9155,42.417,27.023,68.266,+0.0051
Western Carolina,140,SC,31,19-12,105.4137,102.5168,.5804140,50.981,51.6289,20.0148,23.915,33.9131,32.2150,34.9244,54.2341,49.1114,52.0323,35.988,33.9155,37.954,37.8312,68.364,-5.3123
"Oakland14 seed, R64",141,Sum,33,24-9,107.498,104.5212,.5785141,49.0155,50.3235,19.7132,18.4272,36.940,31.1101,41.186,32.469,49.889,50.0259,31.6273,33.9155,31.0210,26.215,68.848,-0.967
Duquesne,142,A10,31,15-16,103.1165,100.3122,.5775142,47.3238,47.9123,20.0148,22.839,32.8169,37.5326,38.1147,35.3128,51.737,45.992,26.1345,34.4187,34.6111,34.9257,69.137,-5.9131
Coastal Carolina,143,BSth,31,24-7,101.8186,99.197,.5769143,51.561,43.99,19.1102,20.4164,36.451,32.7171,36.0216,29.623,51.152,44.750,35.0125,28.21,25.7311,33.4210,62.9289,-3.692
Drake,144,MVC,33,14-19,108.580,105.7236,.5742144,51.950,52.9322,15.96,19.5220,21.2346,32.0139,34.1265,31.758,47.9161,51.8316,38.130,36.5280,44.011,38.1313,62.8292,-10.7221
Indiana St.,145,MVC,31,16-15,103.7157,101.3146,.5671145,48.6175,47.292,19.6129,17.3320,27.3317,33.5211,35.9217,36.4145,46.2227,45.782,34.9131,33.5137,37.857,33.7220,64.3243,-6.1133
Long Beach St.,146,BW,31,15-16,101.0193,98.795,.5659146,47.7216,49.4185,20.2159,21.1118,31.4211,34.2243,38.5136,33.080,47.7175,50.0259,31.8262,32.066,31.7183,32.2162,69.043,-7.2157
Stephen F. Austin,147,Slnd,29,20-9,102.2180,100.0114,.5631147,48.9160,48.5149,19.8138,22.839,36.745,30.064,35.2240,41.4247,47.5182,47.6165,35.893,33.7144,22.9342,30.491,58.9339,-5.3122
"Vermont16 seed, R64",148,AE,35,25-10,103.5159,101.3147,.5626148,48.2191,45.029,20.5179,20.2183,36.353,33.6217,49.46,34.6109,48.5142,43.727,31.7267,32.066,27.8286,30.7105,66.4141,-4.9117
Cleveland St.,149,Horz,31,14-17,106.2120,104.0202,.5612149,49.0155,52.1310,18.469,23.231,28.7296,35.3284,34.5256,50.7336,47.8167,48.7209,34.1173,39.8341,34.7108,31.2119,64.3239,-8.3178
TCU,150,MWC,30,11-19,106.9111,104.9223,.5538150,51.656,53.0323,21.0204,18.5267,27.7310,30.890,33.5280,41.8259,50.179,53.8338,35.988,34.2173,40.624,34.4240,63.0282,-9.5202

Western Michigan,151,MAC,32,17-15,105.9125,104.2205,.5472151,48.0201,47.9123,20.3164,19.8204,36.549,33.3203,41.481,34.6109,47.8167,45.888,32.3244,34.9212,32.7158,32.5177,66.1156,-8.6185
Oral Roberts,152,Sum,32,19-13,101.8184,100.2120,.5458152,48.1197,47.8116,19.7132,18.4272,34.5104,28.832,40.697,31.655,48.5142,44.853,31.4277,36.9292,25.7311,28.241,65.4193,-6.8148
Drexel,153,CAA,32,16-16,99.7218,98.182,.5458153,44.9313,45.029,18.576,19.8204,34.2117,33.0191,36.1213,46.2305,44.1295,43.829,31.2282,32.478,27.2295,25.19,63.8265,-8.1175
George Mason,154,CAA,32,17-15,103.1164,101.5151,.5450154,48.7172,47.9123,20.5179,19.7211,32.7170,35.0273,41.680,34.096,47.6177,46.5120,34.3158,34.0162,27.8286,30.6100,64.5231,-7.1155
Colorado St.,155,MWC,31,15-16,100.6203,99.198,.5427155,48.0201,50.1219,22.6289,21.589,32.7170,29.037,48.58,48.5325,46.0233,48.2190,35.0125,35.7253,30.7220,35.5273,65.9168,-6.6146
Idaho,156,WAC,29,13-16,104.5145,103.2185,.5353156,51.752,50.3235,20.6182,19.0248,32.0197,32.0139,37.8160,32.771,49.795,49.0226,37.640,35.4235,30.1234,32.3169,65.0216,-9.4198
Campbell,157,ASun,28,17-11,100.9198,99.7109,.5338157,49.2147,50.8259,21.5238,27.32,33.9131,33.5211,46.021,42.4265,47.9161,51.4305,35.1120,33.3119,25.8309,39.1329,63.4272,-7.6165
Boise St.,158,WAC,31,14-17,102.0183,100.9138,.5301158,50.784,51.1267,19.9141,20.3173,33.0163,31.2105,29.8323,30.943,51.250,49.4241,33.2214,36.8288,29.1261,29.568,69.826,-10.7220
Miami OH,159,MAC,32,14-18,103.2162,102.1164,.5287159,50.0114,47.292,20.8189,17.1324,28.3302,32.2150,37.4170,36.7156,48.8128,45.476,34.7140,34.1169,37.662,31.4127,59.6337,-9.4197
La Salle,160,A10,30,12-18,105.3139,104.3207,.5286160,48.8165,49.4185,22.7297,17.0326,38.915,33.4208,38.0155,33.590,48.1154,48.3194,33.7190,34.4187,28.3278,33.5212,67.392,-9.2193
Rutgers,161,BE,31,14-17,103.8154,102.9175,.5271161,48.1197,48.0130,21.2219,17.8297,33.5142,38.4338,34.4259,30.237,47.4190,47.1135,32.9223,33.5137,34.5116,29.466,66.9122,-6.2139
Middle Tennessee,162,SB,31,17-14,101.8187,100.9139,.5237162,49.6131,50.1219,20.2159,21.972,30.6237,26.32,37.4170,50.0333,47.1200,50.3277,37.154,33.1112,29.4253,33.4210,64.4237,-8.1173
DePaul,163,BE,31,8-23,101.0195,100.2121,.5214163,44.7319,48.8159,17.021,20.1187,31.6204,37.4324,29.9321,39.6219,43.6303,47.3146,31.4277,34.6193,31.5191,31.2119,61.4320,-11.0225
Loyola Marymount,164,WCC,33,17-16,108.187,107.5265,.5170164,50.494,49.6195,18.362,18.8256,34.0127,35.3284,39.8113,41.0237,48.1154,46.2108,37.837,38.4325,26.7298,29.979,68.847,-7.8169
UCF,165,CUSA,31,14-17,103.0167,102.5169,.5139165,49.2147,50.2228,21.8252,21.2109,33.6139,35.0273,38.1147,41.4247,48.6137,48.8212,33.5199,35.1218,31.1204,35.7280,63.6269,-8.3177
"East Tennessee St.16 seed, R64",166,ASun,34,19-15,99.1231,98.896,.5099166,47.7216,48.6154,21.1208,24.014,35.087,33.7222,40.697,39.9225,48.0158,47.8173,31.2282,33.2116,28.8266,41.2341,67.0108,-7.9170
Jacksonville,167,ASun,33,20-13,100.9196,100.7130,.5072167,46.5267,48.4144,21.1208,23.618,38.718,32.6169,38.6133,45.8300,45.2255,47.3146,33.3207,34.0162,27.6289,31.0114,67.780,-6.8147
LSU,168,SEC,31,11-20,99.4223,99.199,.5063168,44.1325,49.1168,19.9141,19.2238,35.378,33.5211,32.0304,36.8157,44.5280,47.6165,28.7334,34.6193,28.5275,35.1264,61.6312,-9.5200
"Morgan St.15 seed, R64",169,MEAC,37,27-10,104.4146,104.3206,.5029169,47.5227,46.563,19.098,20.2183,39.711,34.7263,43.949,43.2274,46.5217,45.782,33.2214,32.584,27.6289,25.912,68.556,-3.797
Stony Brook,170,AE,31,21-10,102.8169,102.7174,.5012170,48.3184,48.5149,19.2109,20.8133,32.6176,28.832,37.5168,33.080,45.9235,45.992,35.893,35.1218,30.8216,38.3319,65.2202,-5.4128
Buffalo,171,MAC,29,17-12,106.3119,106.4246,.4954171,49.3142,51.9302,20.3164,21.682,34.5104,31.3107,36.2210,38.1184,48.1154,49.3236,34.3158,38.2322,34.4120,32.0153,68.072,-6.6143
Indiana,172,B10,31,10-21,102.4177,102.6170,.4945172,46.4270,49.7200,23.0309,20.6150,35.667,35.9294,41.877,41.1241,44.5280,49.9252,34.1173,32.9103,27.8286,32.7184,67.487,-9.3195
Saint Peter's,173,MAAC,30,16-14,92.6306,92.824,.4938173,44.4322,42.81,24.4329,22.164,38.620,32.7171,35.3236,41.3246,43.1311,41.15,31.7267,30.834,28.9265,32.9190,63.5270,-9.0190
Eastern Kentucky,174,OVC,31,18-13,109.960,110.2302,.4921174,55.66,53.4330,15.74,21.589,23.9338,34.7263,26.1346,34.3101,53.710,50.5285,38.523,39.0336,46.16,35.6277,61.2322,-7.1154
Saint Joseph's,175,A10,31,11-20,101.7188,102.1163,.4904175,46.6264,50.2228,18.469,20.3173,26.5326,37.5326,38.7129,32.064,47.5182,50.2271,30.0311,33.4127,35.986,33.5212,69.140,-9.8210

Denver,176,SB,32,19-13,106.5115,106.9254,.4889176,57.91,50.7255,19.6129,21.2109,18.8347,31.3107,44.836,59.7347,56.82,48.6207,39.514,37.9317,45.27,24.87,58.4344,-8.9189
"Lehigh16 seed, R64",177,Pat,33,22-11,105.8128,106.3243,.4846177,51.462,48.7155,18.469,19.4228,29.8266,29.551,43.158,30.943,47.8167,47.0133,39.99,34.7200,29.7247,34.9257,69.142,-6.6145
UTSA,178,Slnd,27,16-11,105.5133,106.2241,.4824178,48.8165,50.4240,17.640,19.9198,32.7170,30.997,34.9244,32.977,46.6213,54.8342,35.988,28.74,30.3230,37.1300,62.4300,-7.1153
Central Michigan,179,MAC,29,14-15,102.4175,103.2186,.4789179,48.0201,47.9123,22.1270,23.424,35.569,32.5165,38.2144,54.9344,42.8317,46.2108,37.446,34.3181,39.045,31.8138,63.1279,-9.5201
"North Texas15 seed, R64",180,SB,31,22-9,102.7170,103.5192,.4762180,50.494,47.8116,21.2219,18.2279,32.7170,30.578,52.91,32.771,50.954,47.3146,32.8225,32.9103,30.5224,25.912,67.0112,-3.795
Troy,181,SB,30,17-13,104.6143,105.6234,.4724181,52.343,50.7255,18.054,18.6264,30.6237,34.1237,28.5333,29.930,51.639,48.2190,35.798,36.6282,33.9130,37.2302,65.5189,-6.6141
Fresno St.,182,WAC,32,14-18,98.8235,99.8111,.4719182,48.7172,49.6195,20.8189,21.2109,30.2252,32.7171,38.5136,34.9119,49.0117,45.888,32.1251,37.5308,38.650,36.6292,64.9218,-11.1226
"Robert Morris15 seed, R64",183,NEC,35,23-12,100.3208,101.4150,.4702183,48.9160,46.981,21.9260,23.133,34.6100,32.5165,46.021,47.8318,46.7209,46.098,36.179,32.169,29.2258,38.2316,65.7176,-6.4140
Valparaiso,184,Horz,29,12-17,110.358,111.5324,.4695184,52.834,52.5316,19.8138,19.5220,31.0223,35.2281,36.3207,48.4324,51.737,50.8292,36.472,37.4303,38.351,33.5212,67.1104,-9.3196
Texas A&M Corpus Chris,185,Slnd,29,14-15,99.3226,100.4124,.4684185,50.298,48.5149,25.5345,20.5157,37.432,30.785,41.779,37.0166,52.225,47.8173,30.5304,33.2116,31.7183,36.9298,64.5230,-8.8187
Massachusetts,186,A10,31,11-20,102.4178,103.5191,.4682186,45.5294,49.9211,19.7132,17.4319,36.940,32.7171,33.7278,38.5195,45.7243,47.1135,30.0311,37.2298,38.252,32.1158,68.460,-9.9212
Iowa,187,B10,32,10-22,102.1181,103.3187,.4679187,48.8165,51.7293,22.1270,17.5314,30.4247,29.344,30.9311,29.828,49.889,51.9320,31.7267,34.1169,46.25,33.8224,61.4321,-9.8209
Manhattan,188,MAAC,31,11-20,99.4222,100.6129,.4656188,44.2324,46.875,17.124,21.589,30.8227,34.2243,36.1213,41.7255,43.6303,45.268,30.7299,33.4127,24.1335,33.1199,66.1153,-13.9272
Seattle,189,ind,31,17-14,99.5220,100.8136,.4608189,48.5178,51.4280,22.1270,23.618,36.648,28.425,43.949,51.6338,48.0158,52.1324,33.3207,32.9103,24.8325,28.547,78.32,-8.5181
Mount St. Mary's,190,NEC,31,16-15,96.8269,98.283,.4599190,47.6223,45.132,19.8138,22.839,30.8227,34.3250,40.2106,31.758,45.4248,44.853,35.0125,30.627,30.9213,27.830,65.5188,-9.8207
San Diego,191,WCC,30,10-20,99.3227,100.7130,.4595191,47.4232,51.5285,20.7186,20.5157,28.6298,30.890,35.6222,43.2274,44.3290,49.4241,35.1120,37.4303,37.267,32.0153,62.4299,-12.3244
San Jose St.,192,WAC,30,13-17,109.764,111.4322,.4550192,51.462,51.8296,18.362,15.0345,33.9131,36.2299,38.3140,32.469,47.9161,50.0259,39.99,37.1296,29.3257,32.2162,65.4196,-10.2216
Lipscomb,193,ASun,29,16-13,108.872,110.9317,.4454193,52.834,53.4330,20.6182,19.2238,35.378,31.6119,38.1147,30.742,52.225,51.8316,36.085,37.5308,37.760,34.8254,68.945,-8.2176
Davidson,194,SC,29,14-15,103.1166,105.2229,.4419194,50.0114,50.6249,20.0148,17.6308,32.5182,27.413,34.8249,38.3191,47.4190,47.8173,35.798,37.7314,42.914,31.9147,65.5190,-8.9188
Arkansas St.,195,SB,29,15-14,99.8215,101.9156,.4403195,48.7172,46.153,20.2159,17.5314,32.6176,30.785,40.3104,35.2125,48.1154,46.7127,33.6195,29.912,28.5275,30.184,65.9167,-9.6203
Rider,196,MAAC,33,17-16,102.5172,104.7220,.4398196,48.1197,50.0214,18.469,20.1187,28.2304,31.7121,34.5256,34.7113,46.8206,48.4198,33.7190,35.4235,33.8134,34.2234,67.394,-8.6184
The Citadel,197,SC,30,14-16,100.9197,103.2184,.4374197,48.4181,48.8159,18.054,19.2238,29.8266,31.9132,28.5333,33.487,44.4283,48.9219,36.375,32.478,39.243,36.5290,58.8341,-9.9213
San Francisco,198,WCC,28,10-18,101.0194,103.4189,.4327198,48.6175,51.6289,21.4229,17.2322,31.0223,27.616,45.528,33.384,47.2197,50.1267,34.5146,36.4277,30.0235,33.5212,65.5185,-10.0215
Quinnipiac,199,NEC,33,23-10,103.4161,106.0239,.4277199,48.2191,47.187,19.9141,20.5157,40.85,29.344,40.2106,38.7200,47.5182,44.439,33.9182,35.2224,20.4346,31.8138,67.390,-6.2138
Eastern Michigan,200,MAC,30,15-15,99.4221,102.0161,.4260200,47.5227,49.6195,20.3164,21.0123,33.0163,29.757,44.539,38.1184,48.7135,48.4198,30.4307,34.7200,39.045,31.8138,65.4195,-9.8211

Bowling Green,201,MAC,29,13-16,101.4190,104.2204,.4233201,48.3184,50.7255,21.9260,20.2183,33.7138,31.9132,35.6222,34.5105,48.3150,47.7170,32.1251,37.0294,25.3321,39.1329,62.8291,-9.7206
Canisius,202,MAAC,32,15-17,100.5205,103.8195,.4086202,47.0251,47.8116,21.8252,19.5220,35.087,33.5211,33.7278,31.655,46.9202,47.2142,31.5274,32.689,36.971,34.7250,65.2209,-11.3229
Evansville,203,MVC,29,8-21,99.2229,102.5167,.4073203,47.1249,50.3235,21.6242,19.6218,28.7296,29.037,41.975,43.5279,45.4248,49.2232,34.8137,34.8206,25.6315,36.6292,65.2205,-13.4260
Austin Peay,204,OVC,30,15-15,104.3148,107.9271,.4024204,50.298,51.2270,20.8189,19.5220,31.8201,35.5288,45.825,34.197,48.6137,48.7209,35.6105,37.5308,32.0177,32.8187,65.7177,-8.3180
Georgia St.,205,CAA,31,11-20,99.9214,103.4190,.4009205,45.7290,48.2138,21.1208,22.357,37.730,36.7306,30.4316,43.2274,44.8268,47.8173,32.4240,32.897,24.0336,33.2201,61.4319,-13.4261
Mercer,206,ASun,31,14-17,107.2101,111.0320,.4007206,51.656,50.2228,21.4229,17.3320,34.2117,33.9230,44.934,36.9164,51.347,50.3277,34.7140,33.2116,42.616,32.4175,68.459,-10.8222
Eastern Illinois,207,OVC,29,17-12,100.3209,103.9199,.3999207,48.8165,47.6110,21.3226,19.4228,34.6100,33.2198,34.9244,34.7113,47.5182,44.136,36.179,35.3230,20.2347,39.7333,63.0284,-7.7167
Southeastern Louisiana,208,Slnd,27,15-12,101.2192,105.0225,.3957208,53.525,44.826,21.7247,19.4228,29.0289,37.3321,40.697,37.5174,51.250,42.412,38.918,33.8150,31.9181,28.651,65.8172,-8.1174
South Dakota St.,209,Sum,28,12-16,105.5134,109.5297,.3950209,47.9205,52.2312,17.536,18.9251,32.6176,31.4110,43.852,36.8157,44.7273,50.1267,36.375,38.5327,33.6138,27.931,66.9120,-11.2228
Loyola Chicago,210,Horz,28,12-16,102.0182,105.9238,.3947210,48.3184,50.1219,21.7247,17.6308,34.4108,33.0191,36.5202,31.448,44.5280,48.4198,37.154,35.5246,33.6138,34.9257,63.1280,-9.2194
Montana St.,211,BSky,27,13-14,102.6171,106.7252,.3884211,50.981,49.6195,17.948,19.9198,27.6311,34.6259,38.1147,38.1184,48.6137,47.9180,36.472,35.2224,37.857,34.6245,63.3274,-9.5199
Loyola MD,212,MAAC,30,13-17,100.1211,104.4209,.3824212,47.2243,44.418,22.5287,19.7211,34.794,35.6291,39.2121,45.8300,44.6277,42.210,35.798,33.4127,28.7268,28.035,65.0217,-11.7233
Tulane,213,CUSA,30,8-22,95.7281,100.1116,.3761213,44.9313,49.9211,20.8189,23.329,29.6276,36.0295,38.2144,44.5288,43.1311,51.1299,32.4240,31.245,32.3169,28.035,64.8220,-14.7286
Texas St.,214,Slnd,27,11-16,99.2228,103.8196,.3716214,46.6264,51.8296,23.5319,22.548,36.255,32.7171,46.718,55.3345,45.5246,48.8212,32.5235,39.1338,33.6138,30.285,74.63,-11.2227
James Madison,215,CAA,33,13-20,100.6204,105.5231,.3667215,49.2147,47.499,21.3226,17.8297,31.7203,35.1278,34.7252,31.146,50.474,46.098,31.2282,33.8150,33.4145,29.979,66.6134,-12.8252
Portland St.,216,BSky,30,11-19,110.059,115.5343,.3647216,54.613,55.2342,18.893,18.5267,32.6176,37.6329,33.9269,35.9135,53.316,53.0332,37.935,40.0344,37.070,31.0114,65.9164,-12.5249
Louisiana,217,SB,28,12-16,99.3225,104.3208,.3630217,50.298,48.4144,19.2109,21.778,30.2252,35.5288,32.2300,47.4314,50.861,46.6124,32.7230,34.8206,31.2199,30.596,65.5184,+0.0051
Florida Atlantic,218,SB,28,12-16,102.4174,107.8268,.3574218,49.0155,51.5285,17.640,20.5157,31.6204,34.0233,32.5295,44.7290,44.8268,47.8173,38.523,42.1347,32.5163,23.94,67.875,-10.9223
Purdue Fort Wayne,219,Sum,29,14-15,97.6255,103.0179,.3520219,47.0251,47.396,18.684,18.1286,29.0289,30.269,32.3298,38.6198,42.2328,46.8129,37.935,32.478,32.7158,27.628,65.7179,+0.0051
East Carolina,220,CUSA,28,7-21,102.3179,108.0273,.3499220,48.6175,51.2270,24.5333,16.7334,33.8135,33.7222,42.962,35.9135,48.8128,48.8212,32.0256,37.3300,32.0177,33.8224,67.1102,-12.3243
Cal St. Fullerton,221,BW,29,14-15,101.7189,107.3264,.3492221,49.9120,48.1134,20.8189,17.6308,29.7270,31.5114,43.059,39.3211,49.2109,46.4117,34.3158,34.7200,34.6111,30.596,67.779,-9.8208
Ball St.,222,MAC,29,14-15,94.3293,99.6107,.3488222,45.0310,45.438,22.7297,18.1286,31.5207,31.7121,46.619,32.167,42.3327,45.060,36.764,30.834,20.9345,34.7250,61.5315,-9.1191
Radford,223,BSth,29,17-12,95.0287,100.3123,.3483223,47.4232,45.336,21.1208,17.1324,35.765,28.729,40.2106,29.522,48.2152,43.319,30.0311,32.795,24.6330,34.4240,67.876,-7.6164
Hampton,224,MEAC,32,14-18,95.1286,100.5127,.3455224,47.2243,46.051,22.8301,23.717,33.5142,36.7306,42.269,39.3211,48.4144,46.098,29.9316,30.729,32.1173,31.5129,66.2148,-14.6283
UNC Wilmington,225,CAA,31,9-22,98.2247,104.0203,.3404225,47.4232,47.396,23.0309,18.2279,34.1123,36.1298,35.6222,41.7255,45.9235,48.0184,33.4205,30.325,35.693,25.08,67.973,-14.4279

Rice,226,CUSA,30,7-23,96.6272,102.4166,.3396226,45.0310,50.9263,21.1208,21.398,33.0163,30.785,35.6222,42.5268,44.6277,50.3277,30.6301,34.5191,30.2232,38.3319,65.7178,-16.3304
Maine,227,AE,29,18-11,93.6299,99.3101,.3370227,45.7290,45.744,22.2275,21.2109,31.3216,31.9132,40.697,29.930,43.0313,44.439,33.6195,32.066,36.576,36.8297,64.4234,-6.6144
UC Davis,228,BW,30,12-18,100.3210,106.4244,.3365228,50.1103,53.1324,21.6242,21.682,26.3328,30.890,43.059,45.0293,48.3150,53.1334,35.798,35.4235,34.6111,32.7184,66.7131,-13.3259
Holy Cross,229,Pat,31,9-22,102.8168,109.1289,.3351229,49.3142,49.8207,21.4229,16.3337,36.745,31.8127,38.8128,32.771,46.7209,48.2190,38.130,35.3230,24.8325,34.0229,65.1212,-17.1316
Youngstown St.,230,Horz,28,6-22,99.4224,105.6233,.3326230,46.2274,52.7318,20.2159,21.398,31.1220,31.9132,40.795,49.6332,45.6245,50.7288,31.7267,38.2322,28.7268,30.7105,66.9119,-15.0289
Bucknell,231,Pat,31,14-17,98.8236,105.1227,.3301231,46.7260,49.3177,17.433,19.5220,30.7231,30.997,34.7252,37.8178,45.3253,45.162,32.9223,38.9334,34.7108,31.9147,64.2245,-12.9254
Air Force,232,MWC,29,8-21,98.7237,105.1228,.3271232,50.0114,53.2326,21.7247,19.8204,23.3342,30.997,34.4259,40.0227,52.323,54.2340,31.0293,34.6193,39.738,44.2344,56.8346,-12.5247
Northern Arizona,233,BSky,26,12-14,98.6239,105.2230,.3229233,51.371,51.4280,22.5287,18.1286,27.0320,30.373,39.5118,39.3211,50.666,51.4305,35.1120,34.2173,30.5224,31.8138,66.2147,-9.1192
"Winthrop16 seed, R68",234,BSth,31,17-14,90.9322,97.068,.3217234,41.6344,45.744,18.054,22.646,34.0127,29.860,35.3236,39.4215,42.6322,46.1104,25.8347,30.013,26.0307,35.3269,63.7266,-8.5182
Lafayette,235,Pat,32,19-13,103.9152,110.9315,.3208235,52.933,52.3314,19.4122,21.589,26.9322,35.3284,39.2121,28.717,50.763,49.3236,37.348,38.7331,40.429,34.6245,66.6137,-9.7204
Northern Illinois,236,MAC,30,10-20,98.2248,104.9221,.3192236,45.2303,49.7200,21.9260,19.4228,35.863,30.785,39.6115,46.9309,45.4248,47.9180,30.0311,35.7253,33.8134,31.9147,69.730,-13.7269
Illinois Chicago,237,Horz,29,7-22,97.2261,103.9198,.3167237,43.7327,50.6249,19.098,21.589,27.5314,35.3284,32.9291,41.0237,42.6322,49.8249,30.5304,34.8206,34.3124,35.2266,67.295,-14.6282
"Arkansas Pine Bluff16 seed, R64",238,SWAC,33,17-16,91.8315,98.285,.3159238,44.8315,45.847,24.4329,20.4164,35.474,27.311,47.912,54.6342,44.7273,44.546,30.0311,32.478,26.3303,30.9111,65.4194,-7.9172
Santa Clara,239,WCC,29,8-21,97.1265,103.9200,.3138239,45.4296,51.9302,22.7297,21.2109,33.5142,34.2243,40.990,43.7282,45.5246,48.1188,30.1309,39.9342,29.0264,32.5177,66.1154,-14.4278
Wyoming,240,MWC,29,8-21,97.5258,104.4210,.3133240,46.7260,51.8296,21.8252,20.4164,28.1306,33.1196,50.83,36.6152,50.278,51.6313,26.0346,34.7200,31.7183,35.8283,70.025,-12.8251
Furman,241,SC,28,11-17,97.6257,104.5214,.3124241,47.2243,47.5106,21.4229,17.9294,31.5207,32.0139,44.245,43.6280,45.1259,46.2108,34.3158,34.0162,32.9154,27.023,67.393,-12.5248
