Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
"Michigan St.9 seed, R32",37,B10,35,20-15,112.349,95.834,.861137,54.039,46.729,20.5304,15.9316,29.2180,27.386,33.5231,34.7166,52.942,44.117,37.368,34.6142,38.0136,32.649,66.8246,+0.3851
TCU,38,B12,39,24-15,114.836,98.162,.858438,52.768,50.4164,18.8199,18.7159,34.136,29.3176,32.2268,30.970,52.254,48.3128,35.7133,36.3247,34.4231,33.466,66.7251,+0.1353
"Northwestern8 seed, R32",39,B10,36,24-12,111.957,95.835,.855439,49.7206,46.121,16.025,17.9206,30.8112,30.6235,30.5296,36.1197,48.8194,44.015,34.2204,33.382,35.6195,34.5108,65.5297,+2.035
Illinois St.,40,MVC,35,28-7,108.499,93.215,.850740,51.4126,44.05,18.6181,19.0143,30.4127,28.5141,29.9305,32.6108,48.6201,41.14,37.079,32.552,41.359,38.6248,64.8309,+1.936
Clemson,41,ACC,33,17-16,116.032,99.983,.848141,51.1150,51.9224,15.821,20.168,31.494,32.2291,34.3206,24.16,49.8152,51.0234,35.7133,35.6198,34.5230,36.9200,66.4262,-0.3464
"Maryland6 seed, R64",42,B10,33,24-9,114.139,98.965,.838142,52.482,47.543,19.0213,18.0201,30.4127,32.3296,38.581,32.6108,51.098,45.641,36.3106,34.2119,41.163,32.954,67.2223,+3.729
Indiana,43,B10,34,18-16,116.328,100.994,.836343,55.222,48.788,21.4323,15.7323,36.414,28.0117,34.1216,36.8207,54.126,47.7107,38.046,33.795,38.7116,34.297,68.3165,-1.171
"Virginia Tech9 seed, R64",44,ACC,33,22-11,119.014,103.5151,.834144,56.97,51.0191,17.278,16.5298,23.4324,30.5231,40.940,27.326,54.619,49.0155,40.36,36.3247,39.793,35.9162,68.7141,+3.330
Syracuse,45,ACC,34,19-15,116.926,101.5105,.834045,53.552,50.3157,18.0129,19.792,31.685,34.5335,35.1173,29.243,51.390,49.6177,37.949,34.3124,40.674,42.7328,66.8240,-1.170
"Middle Tennessee12 seed, R32",46,CUSA,36,31-5,112.152,97.653,.831946,54.136,47.959,15.616,19.887,30.1140,23.84,30.0302,38.2230,53.629,47.181,36.984,32.864,30.1308,35.4142,64.4317,+2.234
Houston,47,Amer,33,22-11,113.640,99.068,.829747,51.7111,47.134,14.97,20.744,31.878,30.7240,28.6326,36.8207,47.7241,45.742,39.415,32.968,35.8188,38.5247,65.2300,-0.867
"Arkansas8 seed, R32",48,SEC,36,26-10,115.533,100.892,.828248,51.4126,47.856,16.649,18.5172,31.975,34.2332,38.191,39.1252,50.0142,46.770,36.5100,33.277,29.5320,36.7192,69.698,+3.926
Texas Tech,49,B12,32,18-14,111.956,97.654,.827749,52.965,50.8185,16.547,20.355,30.0142,25.739,35.6166,35.6186,51.968,48.9149,36.791,35.5194,32.5266,42.5327,63.8328,-1.272
"Dayton7 seed, R64",50,A10,32,24-8,111.858,97.959,.822750,53.649,47.751,16.960,20.936,25.6285,27.491,43.410,35.2179,51.098,47.285,38.433,32.345,38.3125,39.5283,68.2174,+1.641

"Providence11 seed, R68",51,BE,33,20-13,108.991,95.431,.820251,51.4126,49.6122,18.4159,20.355,26.4270,28.6152,38.191,30.563,49.1182,49.9195,37.173,32.864,35.9183,34.3101,66.3266,+0.648
"Seton Hall9 seed, R64",52,BE,33,21-12,109.775,96.644,.811852,49.9196,49.0101,19.5243,17.5233,35.719,25.430,37.6110,36.1197,49.6160,48.0119,33.8226,34.1114,30.7299,33.573,67.5214,+2.633
Utah,53,P12,32,20-12,113.243,99.780,.811453,56.210,49.1109,19.2223,17.0268,30.9110,24.513,33.1245,31.275,57.44,46.978,36.0125,35.6198,32.3271,33.777,68.4163,-2.285
Alabama,54,SEC,34,19-15,105.1157,92.810,.807154,48.2267,46.121,20.4295,19.887,34.136,26.661,39.175,39.9273,48.7197,44.219,31.7310,33.382,37.2153,34.087,65.2301,-1.981
"Nevada12 seed, R64",55,MWC,35,28-7,114.737,101.6109,.800855,52.575,48.377,15.515,15.9316,30.4127,26.352,41.332,28.235,49.2176,49.3165,38.240,31.014,40.278,35.4142,69.797,+1.837
Texas A&M,56,SEC,31,16-15,109.088,96.645,.800756,51.2143,47.235,21.2320,17.4244,37.48,31.2256,33.3239,28.133,52.158,43.713,32.9265,35.2179,32.7261,38.7252,64.4315,-2.991
Tennessee,57,SEC,32,16-16,109.874,97.450,.799357,46.8311,48.684,17.487,19.3124,31.878,30.1216,42.912,43.3321,46.0296,46.256,32.4287,35.5194,30.6301,33.466,69.4104,-2.386
"Princeton12 seed, R64",58,Ivy,30,23-7,108.696,96.340,.798658,53.259,48.788,15.211,20.263,24.1320,24.720,24.4350,32.091,50.5120,46.978,37.658,34.5136,46.211,36.7192,62.8342,-0.2863
Oklahoma,59,B12,31,11-20,107.6112,95.633,.796659,47.4297,50.0145,19.0213,18.5172,30.8112,29.8203,36.7140,33.5133,45.7301,47.181,34.3198,36.5261,30.0313,37.9230,70.180,-4.6107
UCF,60,Amer,36,24-12,104.6165,93.013,.794760,50.4179,42.72,22.0335,14.7340,32.665,25.533,39.961,22.32,48.9192,39.91,35.2158,31.322,39.4100,40.1295,65.7288,-1.777
"VCU10 seed, R64",61,A10,35,26-9,108.892,96.846,.793161,51.0153,47.543,17.8109,21.032,31.395,27.596,36.4145,40.9292,51.582,46.052,33.1258,33.8100,29.4322,31.530,68.8131,+1.443
"USC11 seed, R32",62,P12,36,26-10,114.138,101.6106,.792662,52.294,50.1150,15.719,17.9206,31.0108,31.4268,36.8138,24.05,51.098,47.285,36.2111,36.8271,36.6169,36.5183,68.7136,+1.444
"UNC Wilmington12 seed, R64",63,CAA,35,29-6,118.816,105.9203,.789163,55.024,53.2296,13.91,20.168,32.568,28.5141,30.8287,39.6264,55.710,54.2326,36.1116,34.0112,41.949,29.514,70.177,+1.738
"Vermont13 seed, R64",64,AE,35,29-6,111.062,99.069,.787564,55.319,48.684,17.067,19.698,29.8150,27.177,34.3206,26.515,55.513,46.978,36.791,34.9163,31.9282,30.421,64.5314,+0.946
Georgia,65,SEC,34,19-15,108.597,96.947,.786665,48.1271,47.235,18.6181,16.7283,28.9193,28.2127,40.743,34.2156,48.3215,45.433,31.8307,33.690,27.9334,36.4178,67.1227,+0.2252
Ohio St.,66,B10,32,17-15,111.955,100.386,.779066,52.294,48.997,19.2223,17.5233,29.7154,28.8158,38.191,29.449,51.679,45.742,35.6138,35.6198,33.1251,41.0312,68.0190,-3.193
California,67,P12,34,21-13,104.2171,93.517,.777267,48.1271,45.312,18.7191,16.6289,32.961,24.05,37.7105,34.1154,46.6280,43.412,34.0218,32.864,34.7226,32.545,65.7291,-0.968
Iowa,68,B10,34,19-15,113.442,101.9112,.772968,52.575,51.0191,18.6181,19.1138,31.878,32.3296,34.9182,27.528,49.9147,49.5172,37.949,35.8214,37.3152,36.8197,71.438,-1.879
Pittsburgh,69,ACC,33,16-17,113.441,102.2117,.768969,51.4126,51.3203,17.698,14.3346,28.2209,29.5190,39.471,26.616,49.6160,50.2211,36.1116,35.6198,39.985,36.2171,65.6292,-2.183
Georgetown,70,BE,32,14-18,108.1102,97.452,.768270,52.0102,47.439,20.1281,17.3251,29.0188,30.5231,42.621,38.8244,51.872,46.873,34.9170,32.447,33.7241,32.442,68.9124,-4.6106
"East Tennessee St.13 seed, R64",71,SC,35,27-8,108.2100,98.061,.757971,55.814,48.788,20.8313,22.019,30.1140,27.491,42.814,38.2230,55.015,45.742,38.240,35.4189,35.3205,39.4277,70.179,-0.666
San Diego St.,72,MWC,33,19-14,104.0175,94.222,.755772,47.5293,44.88,17.593,19.0143,30.5123,29.1169,35.3171,32.4105,47.5252,42.99,31.6316,32.135,39.890,36.3174,64.7313,-5.9136
Davidson,73,A10,32,17-15,109.778,99.678,.751073,51.6116,49.7128,17.487,17.1264,25.1296,26.969,31.5278,33.4129,51.968,45.848,34.1212,38.1319,46.013,33.777,68.3168,-5.2116
Illinois,74,B10,35,20-15,106.0143,96.341,.750074,50.6172,49.9138,18.3151,18.5172,28.6201,26.352,32.5259,30.158,48.5204,49.6177,36.1116,33.795,36.2179,36.5183,66.7249,-1.474
Texas,75,B12,33,11-22,104.1172,94.623,.749775,48.8237,48.168,19.6250,18.3185,28.4205,31.2256,34.5199,30.055,51.390,47.7107,29.2344,32.552,33.6245,34.7115,67.6211,-5.8133

Mississippi,76,SEC,36,22-14,111.161,101.4100,.741176,48.8237,49.8134,19.3232,18.8156,33.942,30.0211,42.814,35.6186,46.8278,46.770,34.7177,36.3247,37.7143,40.1295,71.341,-1.373
"Bucknell13 seed, R64",77,Pat,35,26-9,109.187,99.881,.734477,55.319,48.064,18.9208,19.792,26.8261,27.9114,37.2126,33.1119,54.324,46.562,37.949,34.2119,38.4122,31.327,70.083,-2.082
Auburn,78,SEC,32,18-14,113.045,103.5152,.734178,51.1150,50.6175,17.9117,19.983,30.3134,33.3324,42.522,38.8244,48.5204,48.7142,36.694,35.7209,40.182,38.8256,73.99,-2.488
Georgia Tech,79,ACC,37,21-16,100.1259,91.76,.733279,47.4297,46.019,19.3232,18.8156,27.7224,30.8244,35.8163,27.427,46.9274,43.914,32.5279,33.174,24.6349,36.5183,67.9196,-2.284
Cal St. Bakersfield,80,WAC,35,25-10,101.3236,92.911,.728180,48.3260,43.63,20.8313,22.811,32.665,30.6235,38.098,47.1339,46.9274,41.03,34.2204,31.626,32.2274,39.9290,66.8242,-3.395
Colorado,81,P12,34,19-15,112.351,103.1138,.725981,50.9160,50.3157,17.487,17.2257,33.056,28.3133,37.5113,33.9148,49.9147,47.388,35.1162,36.8271,35.8188,37.9230,67.9194,-3.7100
BYU,82,WCC,34,22-12,109.284,100.489,.724782,51.2143,47.959,18.2142,16.2305,29.1183,24.824,42.324,31.173,50.9103,47.593,34.4193,32.447,32.5266,38.9263,76.04,-2.387
UT Arlington,83,SB,36,27-9,109.973,101.299,.720683,52.575,48.997,18.7191,20.168,32.665,29.8203,34.6191,36.6204,54.718,49.4168,33.0261,32.241,42.342,44.8341,70.565,-0.969
Colorado St.,84,MWC,36,24-12,109.186,101.198,.705284,48.3260,46.831,16.130,16.9273,31.395,28.8158,38.289,31.885,46.6280,46.665,34.1212,31.423,37.0157,40.2298,66.5260,-2.790
San Francisco,85,WCC,33,20-13,103.2194,95.936,.700585,52.389,47.856,18.3151,19.4117,26.5267,27.177,27.2338,33.9148,52.550,46.460,34.7177,33.8100,44.421,32.852,69.2112,-4.3103
Boise St.,86,MWC,32,20-12,110.071,102.3120,.697586,51.8109,48.377,17.9117,16.6289,27.7224,26.558,40.547,41.9307,51.582,47.181,34.8174,34.2119,40.278,30.017,69.2113,-3.192
Monmouth,87,MAAC,34,27-7,107.6110,100.385,.692887,50.8165,47.033,16.756,19.5107,29.7154,30.0211,37.3120,35.7189,47.6249,45.125,37.368,33.486,38.2131,38.0235,72.421,+0.747
Richmond,88,A10,35,22-13,110.963,103.6154,.688188,53.942,49.9138,16.235,20.076,20.7341,30.7240,31.6276,34.6164,55.612,50.9229,34.2204,32.135,39.890,35.5145,68.8132,-3.799
Saint Peter's,89,MAAC,36,23-13,103.1196,96.239,.688189,51.2143,48.168,17.381,20.936,25.5291,25.942,33.1245,29.243,47.3258,48.4133,38.143,31.932,39.985,41.2316,61.3347,-7.5164
Connecticut,90,Amer,33,16-17,106.3131,99.274,.686990,48.5250,45.616,18.7191,16.1311,29.9146,30.5231,34.5199,32.091,46.1292,43.010,35.4150,33.071,34.8222,39.4277,64.8310,-5.5124
Fresno St.,91,MWC,33,20-13,104.4167,97.755,.683891,50.8165,48.582,18.8199,20.648,27.2240,27.596,40.547,46.2336,49.5165,47.285,35.6138,33.690,32.2274,38.1236,68.4162,-3.7101
"New Mexico St.14 seed, R64",92,WAC,34,28-6,110.368,103.3148,.678192,52.768,47.959,19.5243,19.1138,35.621,28.5141,43.311,35.2179,54.225,49.1159,33.5235,30.39,39.0109,32.545,67.7206,-0.1262
Louisiana Tech,93,CUSA,33,23-10,107.4113,100.791,.678093,53.455,48.064,17.7105,19.4117,29.2180,26.248,34.6191,26.919,52.064,45.848,37.173,34.7149,36.7165,34.193,68.7139,-4.7108
St. Bonaventure,94,A10,32,20-12,108.0103,101.4101,.675694,49.7206,49.9138,17.698,20.936,33.056,31.0249,42.423,41.5300,48.5204,48.1121,34.8174,35.3183,31.0294,38.3240,68.6148,-4.5104
Penn St.,95,B10,33,15-18,104.1173,97.756,.673495,47.2306,49.2113,17.9117,20.355,26.6265,30.6235,32.8250,31.275,45.4308,46.562,33.9219,36.3247,34.1235,34.193,70.856,-4.9112
Ohio,96,MAC,31,20-11,106.2133,99.982,.669796,53.259,47.337,17.487,18.1199,25.6285,27.7104,33.7228,32.7114,50.0142,46.873,38.528,32.135,40.278,36.2171,70.273,-5.8134
Loyola Chicago,97,MVC,32,18-14,108.2101,101.8110,.666297,55.319,51.8219,17.381,20.936,20.6342,25.840,30.8287,33.5133,53.532,49.6177,38.921,37.3293,37.8141,33.777,65.7284,-7.1158
N.C. State,98,ACC,32,15-17,112.547,106.1206,.662798,52.768,51.6214,18.5173,15.6328,29.8150,31.4268,36.2150,30.460,52.451,49.5172,35.6138,36.9278,33.5246,35.6152,70.663,+0.0055
Nebraska,99,B10,31,12-19,105.3152,99.577,.656999,46.0326,52.0230,18.6181,19.3124,33.747,29.9209,30.0302,33.3126,45.3310,47.593,31.8307,40.7347,29.0326,33.363,68.1186,-5.5123
Stanford,100,P12,31,14-17,104.8162,99.171,.6545100,48.3260,52.7269,18.6181,20.648,29.6159,27.283,37.3120,38.2230,48.2219,49.1159,32.3292,38.8329,28.3333,39.9290,68.5155,-5.2118

St. John's,101,BE,33,14-19,109.185,103.2142,.6544101,50.2184,52.4256,17.7105,20.550,27.4232,32.8315,36.2150,39.3259,47.5252,50.5219,36.4101,37.4297,38.1133,33.984,73.212,-5.1115
Akron,102,MAC,36,27-9,112.153,106.2209,.6511102,55.123,51.0191,17.278,16.7283,29.4170,27.9114,37.3120,32.9117,55.015,49.0155,36.888,36.8271,48.57,33.466,66.0274,-1.778
Mississippi St.,103,SEC,32,16-16,104.7163,99.375,.6485103,51.1150,48.168,19.0213,19.792,27.1246,30.1216,33.9221,37.9226,50.4123,48.6140,34.7177,31.525,38.5121,34.193,68.8127,-5.3121
Belmont,104,OVC,30,23-7,109.777,104.2171,.6432104,55.715,48.377,18.4159,16.0314,25.6285,25.025,29.4315,31.988,60.91,48.6140,34.1212,31.831,52.72,32.037,68.1185,-0.665
Temple,105,Amer,32,16-16,108.695,103.3145,.6415105,49.7206,49.1109,16.649,18.3185,27.5230,32.2291,26.4344,32.196,47.0268,47.7107,35.6138,34.3124,42.145,35.1132,67.3218,-5.8131
Charleston,106,CAA,35,25-10,105.5147,100.387,.6409106,49.4221,48.064,15.922,18.6164,25.4292,28.9162,42.719,31.988,49.1182,48.9149,33.2253,31.117,35.8188,38.3240,64.3319,+0.0055
Memphis,107,Amer,32,19-13,106.8121,101.5104,.6407107,48.9234,48.894,16.341,19.3124,31.685,30.6235,36.7140,33.2125,51.195,47.7107,29.5342,33.795,31.8283,38.8256,68.7138,-3.396
Furman,108,SC,35,23-12,107.0116,101.9111,.6374108,54.927,49.4117,19.2223,19.5107,27.2240,27.177,32.1270,33.7141,53.335,50.9229,38.143,31.626,43.034,40.8308,66.0272,-4.7109
Oakland,109,Horz,34,25-9,104.8161,99.984,.6338109,51.2143,46.326,18.4159,18.9151,29.3174,29.1169,37.7105,28.536,51.968,45.329,33.3247,32.241,35.5198,32.139,72.029,-3.598
Valparaiso,110,Horz,33,24-9,105.4150,100.893,.6243110,50.1192,47.439,18.2142,17.9206,30.4127,26.865,36.9136,32.4105,50.5120,46.460,33.0261,32.864,34.9214,37.9230,67.3220,-1.880
New Mexico,111,MWC,31,17-14,106.0142,101.6107,.6197111,50.2184,50.6175,18.4159,19.0143,27.0255,27.8109,46.01,37.7222,50.7111,47.593,32.7269,36.9278,26.2342,40.0292,69.0117,-5.3120
Harvard,112,Ivy,28,18-10,106.6123,102.2118,.6194112,52.389,47.439,19.8263,18.4179,29.6159,29.6193,32.3265,39.5263,51.293,47.8115,35.9127,31.219,41.163,34.4105,66.8245,-4.9111
"Florida Gulf Coast14 seed, R64",113,ASun,34,26-8,108.893,104.3173,.6191113,53.942,49.3116,17.9117,17.4244,33.844,29.6193,33.8225,35.9192,55.414,51.0234,33.7228,31.014,32.1279,37.6220,65.8283,-1.675
"Winthrop13 seed, R64",114,BSth,33,26-7,106.3130,102.2116,.6112114,53.552,46.729,17.8109,18.6164,26.3272,28.4137,38.289,34.5162,50.9103,45.951,37.949,32.135,43.528,35.5145,70.952,-1.776
Chattanooga,115,SC,31,19-12,106.2136,102.1114,.6109115,51.9106,50.7180,19.8263,21.427,31.298,32.7311,40.351,37.2217,53.335,49.7185,33.1258,35.3183,38.1133,30.120,65.7285,-5.4122
Missouri St.,116,MVC,33,17-16,109.580,105.3193,.6106116,51.0153,50.4164,18.4159,16.2305,32.961,24.617,33.8225,33.0118,48.8194,49.2162,36.2111,35.0170,39.3104,35.5145,66.0273,-8.4181
Towson,117,CAA,33,20-13,105.2154,101.4102,.6041117,48.3260,49.0101,18.7191,18.7159,37.011,26.146,45.64,47.1339,49.2176,47.491,30.6329,34.3124,26.3341,39.6287,68.0192,-6.4144
UC Irvine,118,BW,36,21-15,102.9200,99.273,.6034118,50.0195,44.16,19.9273,15.3332,31.975,26.454,29.7306,40.2282,48.2219,41.66,35.6138,32.761,34.9214,33.158,66.6256,-7.3160
Old Dominion,119,CUSA,31,19-12,100.5249,97.048,.6021119,45.6331,46.427,17.593,20.168,35.522,25.638,34.1216,38.6240,44.5329,44.015,32.4287,33.690,27.5336,38.1236,61.2348,-5.6127
Albany,120,AE,35,21-14,108.0106,104.2172,.6006120,51.7111,51.2197,18.3151,17.5233,33.056,23.63,33.4233,31.481,50.3129,50.7226,37.173,34.7149,27.1337,43.4332,64.2323,-6.7151
Toledo,121,MAC,34,17-17,108.794,104.9185,.6004121,54.433,51.2197,18.5173,14.2348,29.0188,25.533,38.386,27.223,54.619,52.3286,36.1116,32.345,37.0157,29.716,66.8248,-9.4199
Evansville,122,MVC,33,16-17,106.7122,103.0133,.6004122,48.8237,49.6122,17.9117,18.5172,27.1246,27.177,45.82,40.9292,47.2262,47.9116,36.984,34.9163,19.1351,38.8256,66.6255,-8.7186
Santa Clara,123,WCC,33,17-16,106.3128,102.6124,.5989123,52.482,51.8219,15.922,19.0143,18.3349,24.513,24.0351,35.2179,47.9233,49.3165,38.338,38.0316,46.98,32.751,62.8341,-6.7150
Lehigh,124,Pat,32,20-12,106.9118,103.3147,.5960124,55.418,50.2153,19.8263,18.6164,23.2326,24.17,32.0271,28.133,53.434,49.0155,39.217,34.8158,38.1133,38.3240,69.794,-6.1138
Arizona St.,125,P12,33,15-18,111.759,108.0241,.5941125,51.4126,55.4337,14.35,18.3185,24.4309,32.2291,31.9272,29.953,48.7197,55.9342,36.694,36.4256,43.825,40.9309,70.368,-6.3142

