Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
"Washington7 seed, R32",18,P10,35,24-11,118.49,97.157,.906618,53.717,46.451,16.817,20.4139,37.713,31.9156,31.5306,44.0282,52.516,45.368,37.152,32.878,36.383,27.727,70.416,+1.732
"West Virginia5 seed, R32",19,BE,33,21-12,115.520,95.238,.902419,48.5194,45.932,18.891,18.6258,40.26,35.5293,40.992,36.0130,47.5184,47.0136,33.7199,29.12,33.5149,32.4160,62.1307,+2.922
"Arizona5 seed,Elite Eight",20,P10,38,30-8,118.78,98.067,.900420,54.112,48.6136,18.891,18.5263,34.0109,29.258,43.643,36.6147,51.040,50.4275,39.79,29.33,36.188,28.340,64.9190,+4.616
"Kansas St.5 seed, R32",21,B12,33,22-11,112.641,93.120,.898721,49.6141,47.383,21.3246,22.251,40.94,30.9105,43.147,45.3297,46.4231,45.162,37.541,35.1211,32.8169,28.444,66.890,+2.028
"Utah St.12 seed, R64",22,WAC,33,29-4,110.659,91.912,.894222,52.243,43.45,18.475,18.8248,34.0109,26.03,43.445,34.698,51.629,42.610,35.791,30.010,31.3214,33.3197,61.9311,+3.819
"Clemson12 seed, R64",23,ACC,34,22-12,110.561,91.810,.893523,50.3105,45.625,20.1172,23.231,34.298,32.5189,38.5141,34.8104,49.594,43.624,34.4167,33.197,34.5130,32.4160,63.4257,+0.544
"Cincinnati6 seed, R32",24,BE,35,26-9,111.453,92.617,.893224,49.4155,45.831,17.950,22.060,38.29,31.0110,38.3149,35.4116,48.8123,44.750,33.8195,32.353,33.6147,29.669,62.7288,+3.220
"UNLV8 seed, R64",25,MWC,33,24-9,110.757,92.918,.882225,50.979,46.035,18.681,24.015,33.1143,31.7144,39.1126,39.7220,51.531,44.337,33.0229,32.985,30.4240,33.1188,66.5105,+2.823

"Michigan8 seed, R32",26,B10,34,20-14,112.837,94.833,.880726,52.341,48.9154,16.211,18.8248,25.2329,29.360,26.7343,30.441,51.724,49.4240,35.3113,32.039,43.013,37.5299,61.2321,+1.633
Wichita St.,27,MVC,36,28-8,113.828,96.248,.874027,53.025,45.729,19.1111,18.7256,35.373,24.92,35.3246,36.2133,53.010,43.928,35.3113,33.3103,35.898,29.153,64.3226,-0.867
"Gonzaga11 seed, R32",28,WCC,34,24-10,111.749,94.428,.873828,52.537,47.280,19.8152,20.8113,35.760,28.228,41.776,35.1109,51.922,42.711,36.181,36.9297,28.0283,35.8265,66.698,+0.3647
"St. John's6 seed, R64",29,BE,33,21-12,112.246,94.935,.872129,49.5147,50.8249,18.578,24.113,32.5160,33.1213,44.237,40.2230,49.3103,47.6168,33.5208,37.2312,24.1334,40.0329,65.5155,+3.121
Virginia Tech,30,ACC,34,22-12,110.660,93.825,.869530,50.3105,47.488,18.681,21.769,32.6156,31.1114,40.798,31.247,50.752,46.9130,33.0229,32.249,31.0222,35.4252,63.7247,+0.942
"Florida St.10 seed,Sweet Sixteen",31,ACC,34,23-11,103.7157,88.01,.868831,49.0175,42.41,22.9312,21.963,35.666,30.798,38.1153,36.3136,48.5143,40.01,33.4212,30.614,33.3154,39.7325,67.761,+1.141
"Vanderbilt5 seed, R64",32,SEC,34,23-11,117.014,99.393,.868332,52.928,46.035,19.0106,17.5303,32.9147,32.1165,45.227,28.019,51.139,45.676,37.152,31.327,38.252,31.5127,66.3116,+1.831
"Marquette11 seed,Sweet Sixteen",33,BE,37,22-15,115.223,97.864,.867733,51.076,49.9213,18.054,20.5134,36.147,33.2214,44.335,28.925,50.561,48.0179,34.9146,35.8247,26.1314,33.9212,66.1124,+0.643
"Belmont13 seed, R64",34,ASun,35,30-5,111.651,94.934,.866534,54.210,46.140,19.7143,27.32,37.418,32.1165,38.1153,46.2308,52.219,44.130,37.831,33.6118,42.218,30.9100,67.951,+1.140
"Villanova9 seed, R64",35,BE,33,21-12,114.826,97.863,.863935,49.5147,46.345,18.054,18.2274,35.855,30.283,42.366,36.5141,48.2155,45.368,34.8155,32.039,33.2155,36.0272,64.9186,+1.435
"Butler8 seed,Finals",36,Horz,37,27-10,112.245,96.046,.857836,49.8129,48.1118,16.920,18.9243,33.2139,28.123,37.9164,39.0197,47.9168,48.0179,35.2119,32.249,38.746,35.5253,63.3263,-0.3864
"Georgetown6 seed, R64",37,BE,32,21-11,113.234,97.054,.855137,54.112,46.867,20.8221,17.5303,33.7119,32.3175,33.4280,37.9173,54.74,45.264,35.3113,33.7124,37.166,29.669,63.6250,+4.218
"Temple7 seed, R32",38,A10,34,26-8,110.263,94.630,.853438,50.0120,46.345,16.312,19.9172,32.1179,28.747,33.8268,26.49,48.7133,43.523,35.3113,35.8247,30.0245,27.423,64.1234,+2.227
"George Mason8 seed, R32",39,CAA,34,27-7,112.542,97.156,.845039,53.222,46.658,17.023,20.5134,32.9147,31.3120,38.6139,32.059,50.561,45.573,39.511,32.668,30.9224,33.4199,64.4219,+1.239
Maryland,40,ACC,33,19-14,109.669,94.732,.843340,50.979,45.625,19.0106,20.9104,35.855,31.8151,38.9129,29.632,50.561,44.233,34.8155,32.458,21.9342,32.5166,70.119,-1.673
"Missouri11 seed, R64",41,B12,33,22-11,113.730,98.377,.842441,51.564,49.3181,17.023,24.67,33.4131,36.9325,34.3261,40.7240,50.272,48.4195,36.276,34.3163,31.1218,29.256,70.414,+1.337
Alabama,42,SEC,37,25-12,105.3118,91.17,.841942,48.7186,43.76,21.2240,23.918,36.827,33.8246,31.6305,36.3136,50.078,41.84,29.8330,31.835,24.7330,32.0149,63.5255,-1.270
"Georgia10 seed, R64",43,SEC,33,21-12,110.065,95.137,.841943,49.5147,44.817,20.4196,18.2274,36.827,31.7144,36.6200,34.7101,48.8123,43.421,34.2176,31.938,25.0327,31.9144,63.2268,+0.1449
"UCLA7 seed, R32",44,P10,34,23-11,109.273,94.629,.839844,50.2108,46.345,21.9270,17.9285,36.147,31.5130,44.335,33.074,50.752,44.233,32.7251,34.7188,29.0261,25.810,65.1172,+1.338
"Penn St.10 seed, R64",45,B10,34,19-15,113.135,98.066,.839545,50.1115,50.7245,17.641,18.0281,32.2174,30.283,31.1311,29.126,49.690,48.3192,33.9191,36.5279,36.578,36.9290,59.4337,+1.534
Saint Mary's,46,WCC,32,23-9,117.811,102.1138,.838746,55.75,49.1163,16.615,19.6193,33.0146,28.951,33.4280,37.1158,53.67,46.9130,39.413,37.0299,37.661,25.37,64.6203,+0.4945
"USC11 seed, R68",47,P10,34,19-15,107.987,93.624,.836047,49.9121,46.243,17.846,18.4266,29.9259,28.538,35.4244,36.1131,48.5143,44.438,35.4105,33.5115,31.5208,31.5127,61.8315,-1.776
"Xavier6 seed, R64",48,A10,32,24-8,112.047,97.358,.834548,51.271,46.555,18.263,18.9243,32.4163,27.716,44.532,35.0107,52.020,44.233,32.9234,33.9136,30.9224,35.2247,64.5215,+2.425
"Richmond12 seed,Sweet Sixteen",49,A10,37,29-8,112.344,97.662,.833549,53.124,45.118,16.312,19.4205,28.6286,33.4231,32.3298,29.328,49.982,44.853,39.115,30.614,36.677,29.976,61.9314,+1.830
Northwestern,50,B10,34,20-14,116.816,101.7134,.830150,53.421,52.5310,15.34,19.6193,27.5305,30.693,30.0322,37.1158,51.435,52.8326,37.250,34.6177,45.26,33.1188,63.0278,-0.2863

"Tennessee9 seed, R64",51,SEC,34,19-15,109.371,95.341,.828651,47.6234,47.9114,19.8152,20.7120,37.811,32.3175,39.7113,37.5165,48.7133,46.8123,30.0322,33.299,30.0245,36.8288,65.7145,-1.169
"Michigan St.10 seed, R64",52,B10,33,18-15,109.274,95.239,.828252,48.6189,47.8107,20.1172,18.0281,34.689,28.848,36.6200,38.9196,46.7213,44.853,35.0136,36.3265,33.0161,31.3110,65.1173,+2.029
Washington St.,53,P10,35,22-13,109.075,95.443,.822853,51.659,46.140,18.370,20.9104,28.2293,33.3221,36.0222,32.668,50.945,45.676,35.2119,31.226,34.4132,39.6324,66.891,-0.866
"Old Dominion9 seed, R64",54,CAA,34,27-7,109.966,96.450,.820154,48.5194,47.383,20.6207,19.0236,45.41,28.228,37.6171,27.515,48.1158,42.814,32.9234,36.6285,27.6289,37.8308,60.2331,+2.426
Miami FL,55,ACC,36,21-15,113.731,100.0107,.814455,51.854,47.8107,20.9227,18.0281,35.760,31.3120,38.9129,37.8171,48.9117,45.059,37.734,35.4222,38.449,34.7233,64.2230,-2.283
New Mexico,56,MWC,34,21-13,111.650,98.274,.814056,51.368,48.3126,19.9160,19.2219,35.666,27.818,42.657,35.9128,50.849,47.2146,34.9146,33.6118,34.2138,35.1243,64.7200,-1.977
Seton Hall,57,BE,31,13-18,104.1151,91.79,.810757,46.4285,46.451,17.846,20.9104,30.1253,31.9156,31.3309,38.4183,46.6216,46.195,30.6309,31.429,33.2155,29.461,67.759,-4.8115
"Texas A&M7 seed, R64",58,B12,32,23-9,108.877,96.047,.808958,49.3160,46.658,20.3188,20.8113,37.614,29.564,47.315,36.9154,48.6137,46.297,33.8195,31.631,31.3214,33.1188,61.3319,+2.424
Minnesota,59,B10,31,17-14,110.462,97.561,.807259,49.9121,47.383,20.4196,17.6299,37.614,31.6140,43.742,29.328,50.752,43.928,32.1271,34.6177,28.6269,43.1343,65.1178,-0.968
Duquesne,60,A10,31,18-13,108.084,95.444,.806360,52.243,47.9114,18.681,27.81,33.2139,38.3337,42.366,37.6167,51.531,46.7120,35.791,33.5115,37.070,32.8175,70.415,-4.7114
"VCU11 seed,Final Four",61,CAA,40,28-12,112.640,99.9100,.799561,51.172,49.2172,17.126,22.158,30.9219,36.4320,37.0194,34.193,48.0163,48.7205,37.055,33.6118,41.222,30.078,65.1174,-1.979
Colorado,62,B12,37,23-14,117.512,104.3205,.797462,52.537,50.6241,16.817,19.2219,34.689,32.6193,39.3123,35.7123,51.040,48.7205,37.636,36.5279,27.9285,31.5127,66.4111,-0.865
Boston College,63,ACC,34,21-13,116.915,104.3198,.789463,54.58,50.8249,17.229,16.2332,30.4239,33.2214,31.5306,25.94,52.418,49.6248,38.224,35.3218,43.310,35.2247,62.4297,-0.1462
UTEP,64,CUSA,34,24-10,105.6115,94.227,.788964,51.949,45.932,18.370,21.289,24.4334,30.693,40.992,33.379,50.752,45.884,36.569,30.818,28.8265,36.5281,66.4108,-1.472
"Oakland13 seed, R64",65,Sum,34,24-10,117.910,105.1224,.788865,55.84,49.5188,18.681,16.5326,36.440,32.0161,39.1126,31.145,55.92,47.5159,37.250,36.2260,35.3113,28.745,71.28,+0.3746
"UAB12 seed, R68",66,CUSA,31,22-9,108.483,96.753,.787766,50.884,45.932,19.3121,19.2219,33.4131,30.693,29.7325,32.464,50.371,45.781,34.2176,31.021,40.531,29.772,61.7316,-0.0759
Charleston,67,SC,37,26-11,114.327,102.4150,.778967,54.86,48.5132,17.950,19.3211,32.8153,35.4290,27.4340,27.111,54.65,47.5159,36.666,34.0147,38.449,28.340,66.2119,+0.0052
Iona,68,MAAC,37,25-12,113.732,102.2144,.772568,54.49,49.8207,17.950,20.8113,33.2139,29.052,36.5205,34.294,53.48,48.1182,37.541,35.7240,36.188,31.4119,68.243,-4.9122
Southern Miss,69,CUSA,29,19-10,112.838,101.7132,.767069,49.7135,48.6136,18.161,20.1159,38.48,29.770,42.754,41.0243,48.5143,45.884,35.5101,35.6236,25.7321,36.8288,64.4220,-2.584
Cleveland St.,70,Horz,34,25-9,108.878,98.172,.766670,49.2166,47.176,17.331,21.963,30.9219,33.7243,40.798,40.4234,48.0163,46.5113,34.2176,32.353,35.2118,31.3110,65.1177,+0.1350
California,71,P10,33,18-15,110.658,99.9103,.763471,50.884,50.4231,19.5135,18.2274,30.4239,29.155,47.116,33.887,50.272,47.9176,35.1127,36.4271,27.0300,37.7304,67.272,-1.674
Nebraska,72,B12,32,19-13,104.3145,94.631,.754172,51.076,45.625,20.7213,20.2153,30.0257,27.213,35.2247,34.497,52.714,42.46,31.4289,33.6118,31.1218,40.3332,62.2303,-2.182
Mississippi,73,SEC,34,20-14,112.836,102.4148,.753373,50.884,48.1118,18.9101,19.1226,35.373,31.8151,34.8254,39.2206,49.787,46.195,35.1127,34.9199,37.760,32.1151,66.1130,-3.392
Missouri St.,74,MVC,35,26-9,113.633,103.1167,.753274,51.854,49.9213,16.615,17.7295,33.2139,26.99,38.2151,34.092,49.4100,48.9220,37.636,34.8192,34.7124,28.745,62.1309,-0.0960
Oklahoma St.,75,B12,34,20-14,105.8112,96.752,.738475,47.5240,46.970,20.0167,20.2153,32.9147,30.178,45.128,45.2294,48.8123,44.853,29.5332,34.1154,26.7304,33.6205,64.3222,-1.371

Oregon,76,P10,38,20-18,107.494,98.173,.738076,48.2211,51.7289,17.846,22.251,30.1253,32.2172,30.8315,35.8126,46.7213,49.4240,34.0186,37.0299,35.5108,37.2294,66.6101,-5.7130
Virginia,77,ACC,31,16-15,105.0125,96.249,.732677,48.5194,50.2226,17.641,19.7186,26.2321,28.538,32.0300,28.824,43.0320,47.8171,38.819,36.3265,36.285,35.5253,59.3338,-3.6100
Colorado St.,78,MWC,31,18-13,107.988,98.883,.732178,51.758,49.2172,20.7213,20.1159,31.6194,30.693,42.366,38.2179,53.010,48.4195,32.8245,33.8130,33.0161,34.5228,65.8141,-1.978
Baylor,79,B12,30,17-13,107.2100,98.376,.731879,51.466,47.8107,23.4323,21.867,36.246,30.9105,42.657,35.2110,50.945,45.987,35.1127,34.3163,29.1260,34.3222,65.0179,-3.596
Iowa St.,80,B12,32,16-16,107.791,98.984,.727280,50.695,47.699,17.538,20.1159,29.4269,32.8201,26.4344,29.227,47.8173,46.3104,36.862,33.6118,37.562,33.0184,69.033,-5.3125
Iowa,81,B10,31,11-20,105.1123,96.651,.724881,48.1214,50.0217,21.3246,21.289,34.593,32.3175,34.5257,28.019,48.5143,50.1262,31.4289,33.299,26.7304,36.5281,66.5104,-6.8152
"Princeton13 seed, R64",82,Ivy,31,24-7,107.299,98.681,.723482,52.046,47.176,18.788,18.3268,31.1213,26.99,36.7199,35.4116,50.561,46.091,36.957,33.3103,31.0222,26.916,62.4296,-0.1161
Rutgers,83,BE,32,15-17,107.496,98.882,.721983,49.0175,47.699,18.788,21.670,32.0183,33.3221,31.7303,44.9292,47.9168,44.750,34.4167,34.6177,28.6269,40.0329,62.9280,-4.5111
"Wofford14 seed, R64",84,SC,34,21-13,112.343,103.4179,.720784,53.025,49.8207,18.054,20.2153,34.1103,32.4185,42.073,41.5248,50.470,48.8208,40.07,34.8192,26.6308,30.285,63.3261,-4.5110
Indiana,85,B10,32,12-20,109.767,101.0123,.719085,51.659,49.6195,19.8152,19.7186,32.6156,30.9105,36.9196,50.2333,51.435,47.0136,34.6162,36.4271,31.9198,34.2218,65.0183,-6.4141
Creighton,86,MVC,39,23-16,111.056,102.3146,.718286,52.928,48.8149,18.9101,15.0344,30.9219,27.414,36.0222,26.38,51.435,47.4155,36.957,34.6177,37.364,31.3110,63.4258,-6.0135
Harvard,87,Ivy,28,21-7,111.552,103.0161,.714287,54.112,49.5188,20.2182,19.8179,30.9219,30.590,42.366,26.06,52.615,47.2146,37.928,36.3265,36.092,31.4119,63.1270,+0.2748
Marshall,88,CUSA,32,20-12,109.668,101.2126,.713788,49.7135,47.072,19.7143,17.8290,37.222,31.9156,47.414,37.9173,50.078,48.3192,32.5257,29.56,31.1218,31.7137,66.3117,-2.888
"Memphis12 seed, R64",89,CUSA,35,25-10,104.8134,97.360,.701289,50.5101,46.867,21.9270,21.385,35.373,35.0277,39.6115,39.1203,51.040,45.676,32.9234,33.092,32.4179,31.3110,67.760,+0.0751
Arkansas,90,SEC,31,18-13,107.790,100.0108,.700290,49.5147,45.625,19.3121,20.9104,30.7229,35.6295,39.4119,31.551,47.1200,45.059,36.276,31.530,32.5176,28.035,65.9138,-4.2104
Tulsa,91,CUSA,32,19-13,107.2101,99.9105,.691591,50.1115,47.488,20.5202,17.5303,34.1103,26.88,44.434,40.9242,48.8123,46.3104,34.9146,33.4109,35.7100,31.0103,65.7144,-4.9120
Drexel,92,CAA,31,21-10,99.1247,92.415,.691292,45.8297,43.87,18.891,15.8337,37.614,23.61,40.2105,37.6167,45.7261,44.233,31.0302,28.51,22.3341,26.916,62.8286,-2.685
Portland,93,WCC,32,20-12,111.255,103.7187,.690493,52.734,49.7201,19.7143,17.5303,33.9111,30.283,33.1287,36.7148,48.1158,48.2188,41.23,34.8192,33.7145,37.9311,63.1271,-3.393
N.C. State,94,ACC,31,15-16,109.570,102.4149,.684694,47.8228,46.867,17.950,17.1315,35.569,35.1281,36.0222,32.361,47.3195,46.3104,32.9234,32.039,23.3338,27.322,65.9136,+0.0052
Boise St.,95,WAC,34,21-13,107.397,100.5117,.679295,49.5147,52.2304,17.331,24.76,31.2211,28.123,41.678,43.7278,48.5143,49.8254,34.2176,38.0320,34.4132,33.2193,66.985,-4.8118
"Indiana St.14 seed, R64",96,MVC,33,19-14,103.5165,97.359,.671596,48.8183,46.345,21.4250,19.4205,31.2211,30.283,38.0162,45.8306,46.3233,44.542,35.4105,33.299,36.285,33.4199,64.7199,-4.1103
Long Beach St.,97,BW,32,20-12,106.3107,99.9101,.671597,49.7135,50.4231,20.1172,19.1226,33.3138,28.848,41.974,28.723,49.3103,50.2268,33.7199,33.9136,32.9165,33.1188,68.441,-3.089
Northern Iowa,98,MVC,33,19-14,108.780,102.2143,.671198,49.8129,51.7289,15.34,20.3146,24.5333,26.77,35.5242,33.887,48.6137,48.9220,34.4167,37.8318,42.814,35.6259,59.0342,-4.6113
Georgia Tech,99,ACC,31,13-18,101.1212,95.136,.669999,45.7299,50.2226,19.6139,23.820,33.5128,29.155,31.8302,45.2294,46.2238,47.0136,29.9324,37.9319,34.7124,32.5166,68.145,-7.0155
"Bucknell14 seed, R64",100,Pat,34,25-9,104.3145,98.169,.6698100,50.979,45.423,16.920,17.7295,25.2329,29.052,34.1264,35.0107,46.7213,44.130,40.07,31.734,31.5208,36.6284,64.6207,-2.181

South Dakota St.,101,Sum,29,17-12,115.619,109.1288,.6615101,53.816,53.2324,14.32,19.3211,32.9147,31.5130,34.9253,33.990,49.594,50.5278,40.94,40.2342,36.092,28.137,67.369,-6.7149
Dayton,102,A10,36,22-14,104.1153,98.275,.6609102,46.8271,47.594,19.9160,18.8248,35.760,28.228,33.3282,38.4183,43.6310,46.9130,35.5101,32.353,32.9165,37.7304,64.8192,-3.190
Mississippi St.,103,SEC,31,17-14,108.682,102.6155,.6581103,50.789,47.7105,19.6139,16.1334,28.9278,32.3175,35.9227,27.312,48.3153,46.297,36.276,33.7124,40.033,35.9268,66.4113,-4.9119
Fairfield,104,MAAC,33,25-8,98.3254,92.919,.6566104,47.2252,44.615,21.0230,24.113,35.082,31.7144,38.9129,31.551,47.9168,43.320,30.0322,32.039,25.8319,28.951,64.4218,-2.180
East Tennessee St.,105,ASun,35,23-12,104.3148,98.680,.6548105,49.7135,47.383,20.1172,20.9104,33.8113,32.5189,44.532,35.2110,48.8123,44.956,34.6162,34.2160,28.1278,37.8308,64.1236,-4.3105
Kent St.,106,MAC,36,24-12,106.2109,100.7120,.6494106,48.5194,47.176,18.891,20.6127,35.952,35.6295,33.9267,31.350,47.7176,47.3148,33.7199,31.122,27.9285,31.9144,65.9135,-4.0101
Valparaiso,107,Horz,33,21-12,105.7114,100.2115,.6481107,51.854,48.6136,20.1172,21.289,32.2174,33.2214,33.5276,41.6251,53.86,47.8171,32.0279,33.4109,34.3135,32.3158,65.4164,-2.887
Stanford,108,P10,31,15-16,104.3142,99.087,.6474108,49.0175,49.1163,20.3188,21.385,32.6156,29.668,37.7169,36.3136,46.8210,46.4110,35.695,36.4271,33.2155,32.9180,64.0239,-5.7133
UCF,109,CUSA,32,20-12,105.0124,99.798,.6452109,50.3105,46.451,21.0230,19.5200,33.7119,32.9202,45.824,32.769,50.659,43.624,33.2222,35.4222,34.2138,29.567,64.5214,-4.0102
"Morehead St.13 seed, R32",110,OVC,32,22-10,105.1121,99.899,.6431110,50.695,49.6195,23.3321,22.641,41.13,27.818,40.6100,37.8171,49.884,46.3104,34.8155,36.7289,32.9165,37.7304,63.1275,-3.494
South Florida,111,BE,33,10-23,104.3143,99.291,.6396111,46.2292,47.699,23.6327,16.4328,36.634,33.0206,38.1153,38.8192,46.5224,46.091,30.3317,34.4169,30.6233,29.256,61.2320,-9.3197
Wright St.,112,Horz,31,17-14,105.2119,100.2112,.6366112,49.5147,51.8291,17.435,24.015,25.3328,30.8102,38.4145,43.5275,46.9208,53.7335,35.984,32.353,37.070,35.3250,61.2322,-6.3137
Providence,113,BE,32,15-17,108.681,103.5180,.6344113,47.7232,49.6195,17.641,19.5200,37.222,35.4290,37.6171,30.036,47.9168,49.8254,31.5286,32.772,33.4152,29.256,71.110,-5.2124
Arizona St.,114,P10,31,12-19,104.9132,100.4116,.6235114,50.1115,49.1163,18.9101,19.9172,27.7303,33.0206,29.0332,39.3208,48.4151,47.5159,35.1127,34.6177,40.925,35.9268,62.3302,-7.6167
Montana,115,BSky,30,19-11,101.3209,97.055,.6205115,50.2108,44.716,19.2116,20.1159,31.0215,31.7144,41.481,34.9106,51.629,43.116,31.2296,32.567,28.4274,29.153,62.3299,-4.8116
Santa Clara,116,WCC,36,22-14,107.889,103.3173,.6184116,49.1168,50.6241,19.9160,20.3146,35.666,29.770,47.611,45.3297,47.3195,49.2234,34.8155,35.7240,36.285,31.2107,66.982,-6.5143
Rhode Island,117,A10,34,20-14,103.1172,98.985,.6174117,48.4202,47.699,18.263,20.7120,31.1213,32.9202,30.4321,37.0157,47.3195,48.9220,33.7199,30.111,36.875,34.8235,66.1128,-4.4108
Texas Tech,118,B12,32,13-19,107.692,103.2169,.6171118,49.3160,50.5239,19.5135,19.3211,32.4163,35.6295,38.1153,39.1203,47.4190,49.6248,36.569,35.1211,26.5310,27.423,69.231,-8.0171
Buffalo,119,MAC,33,19-14,103.5166,99.596,.6130119,52.537,47.488,22.7304,22.445,36.538,33.2214,35.8230,37.9173,50.945,44.130,37.541,36.7289,29.5253,30.183,65.3168,-7.7169
Saint Louis,120,A10,30,11-19,99.3240,95.545,.6105120,48.8183,47.594,20.8221,21.577,28.5289,30.590,32.7296,40.6238,48.8123,46.297,32.4262,34.5174,32.2186,22.01,63.2266,-10.1211
"Akron15 seed, R64",121,MAC,35,22-13,102.9177,99.290,.6049121,49.6141,46.762,17.538,20.5134,28.1295,32.7196,31.2310,38.6190,46.9208,46.091,35.984,32.146,38.154,30.595,65.7146,-5.5127
Oral Roberts,122,Sum,35,19-16,110.264,106.2236,.6046122,52.440,51.3271,19.1111,19.1226,36.344,31.6140,40.992,42.7262,51.531,50.4275,36.666,35.5228,27.1295,29.567,65.8143,-7.2161
Detroit Mercy,123,Horz,32,16-16,107.495,103.5182,.6034123,50.789,48.8149,22.0276,19.6193,36.050,33.9250,46.519,32.361,49.884,48.2188,35.4105,33.3103,26.1314,36.6284,69.428,+0.0052
"LIU15 seed, R64",124,NEC,33,27-6,107.986,104.3200,.5964124,51.949,48.3126,20.1172,19.8179,37.418,32.3175,49.75,26.27,50.945,50.1262,36.181,29.78,31.6205,32.4160,73.53,+0.0052
James Madison,125,CAA,33,21-12,106.9102,103.4176,.5958125,51.368,49.0156,19.0106,17.8290,31.7191,27.716,38.5141,36.5141,49.1110,46.297,37.831,36.2260,29.0261,34.3222,66.889,-3.291

