Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
"Arkansas7 seed, R64",37,SEC,35,23-12,117.018,100.897,.847137,53.861,50.4147,15.115,19.4106,28.8171,31.7297,37.469,40.8310,51.2124,48.298,39.518,35.7213,32.1299,41.6298,69.885,+2.821
Louisville,38,ACC,36,22-14,112.255,96.743,.846538,51.8131,47.019,16.758,18.9136,28.6180,31.4291,31.9221,29.368,49.7181,45.828,37.173,32.950,35.2232,34.372,69.4104,+0.5047
Saint Mary's,39,WCC,36,30-6,119.112,102.8133,.845439,58.74,49.282,15.419,15.1330,28.9166,22.812,30.4262,24.812,57.18,49.5159,41.05,32.331,35.1238,31.013,63.4341,+1.340
Marquette,40,BE,35,21-14,120.59,104.1163,.843140,56.814,53.8292,17.397,18.1191,27.6210,29.6217,28.8301,38.9289,52.279,53.8303,41.73,35.9225,44.441,33.854,69.2114,+1.042
"Loyola Chicago11 seed,Final Four",41,MVC,38,32-6,110.868,95.729,.842941,57.75,47.431,19.1222,19.4106,22.1332,25.958,32.2210,25.215,56.611,47.158,39.816,32.022,35.4224,36.9151,65.2316,+2.029
Baylor,42,B12,34,19-15,110.967,95.931,.841642,51.8131,47.736,19.8269,17.2249,35.59,29.7222,32.2210,30.298,51.2124,46.237,35.4140,33.485,29.8322,38.5218,66.3263,+0.1349
"Nevada7 seed,Sweet Sixteen",43,MWC,37,29-8,119.113,103.0142,.841543,54.829,49.493,13.51,18.0199,26.7240,29.3204,36.391,30.194,52.181,50.7206,39.225,31.714,40.493,38.6220,69.5101,+2.525
"Missouri8 seed, R64",44,SEC,33,20-13,111.462,96.438,.841244,54.149,46.714,20.8312,16.0307,30.3120,27.9136,38.352,30.3101,50.3159,45.417,39.026,32.741,45.626,36.2127,65.6300,+0.4548
USC,45,P12,36,24-12,114.340,98.973,.840045,53.861,51.0179,15.317,19.2118,30.0131,28.8180,29.9278,26.631,52.471,49.8165,37.650,35.2186,36.2198,39.3238,67.8194,-0.3955
"Oklahoma10 seed, R64",46,B12,32,18-14,114.932,99.884,.834746,53.571,51.0179,17.397,16.8269,28.4188,30.0236,33.2178,25.617,53.351,49.1141,35.9109,36.2240,40.592,37.2165,75.54,+1.141
"Syracuse11 seed,Sweet Sixteen",47,ACC,37,23-14,106.3134,92.45,.833647,46.9323,46.210,19.1222,19.599,34.715,30.4247,40.528,31.4125,46.6299,45.114,31.7325,31.817,32.9291,44.5337,62.8346,-0.4256
Mississippi St.,48,SEC,37,25-12,111.560,97.046,.832248,52.2113,48.345,19.1222,19.599,32.164,30.7263,31.7228,29.781,55.224,47.261,31.5328,33.376,37.2168,38.2208,67.4215,+0.0151
Notre Dame,49,ACC,36,21-15,114.537,99.783,.829949,51.1162,49.389,14.79,16.4290,31.193,28.8180,31.0246,22.62,49.6185,47.055,35.6130,35.4201,39.3118,37.4178,65.5309,-0.660
Nebraska,50,B10,33,22-11,110.771,96.439,.829450,49.1246,47.019,16.033,18.3177,30.1129,34.0336,37.665,26.529,47.6263,46.544,34.6188,32.228,35.2232,29.54,67.5208,+1.932

"Davidson12 seed, R64",51,A10,33,21-12,117.316,102.7132,.821751,57.49,51.2191,14.57,16.2302,22.6323,23.418,24.6343,29.678,56.513,50.3191,38.928,35.0168,48.46,41.7303,64.3334,-2.882
"N.C. State9 seed, R64",52,ACC,33,21-12,116.025,101.7114,.819352,53.474,51.6214,16.864,20.453,33.440,32.0307,34.2148,33.7189,52.181,53.6297,37.264,31.613,34.4257,32.225,71.635,+0.944
Middle Tennessee,53,CUSA,33,25-8,110.673,97.248,.815853,53.181,49.282,18.6180,19.1122,30.7108,22.36,30.1273,40.8310,51.996,50.4194,37.173,31.512,33.6274,37.6186,66.5250,+0.845
Utah,54,P12,35,23-12,111.758,98.262,.813654,54.537,48.345,17.5116,17.5230,24.1303,28.6168,34.4144,28.861,53.646,47.055,37.077,33.695,45.725,38.5218,65.9285,-1.569
"Arizona St.11 seed, R68",55,P12,32,20-12,116.124,102.5130,.808355,53.861,50.6158,14.79,20.453,28.0197,30.6257,41.319,32.7163,53.256,50.2187,36.499,34.2126,41.381,39.9259,71.538,-1.266
Boise St.,56,MWC,32,23-9,109.583,96.640,.807856,53.766,48.864,18.9214,16.4290,29.3154,18.41,31.0246,29.574,52.086,48.4102,37.552,33.055,42.170,37.0157,68.8137,-0.3853
"Alabama9 seed, R32",57,SEC,36,20-16,108.2103,95.730,.803257,51.9128,47.840,20.3288,18.7152,29.4145,30.9271,41.913,36.5244,53.549,46.954,32.6287,32.842,35.6220,37.9198,68.7150,-1.164
Western Kentucky,58,CUSA,38,27-11,114.241,101.1101,.802958,54.246,49.493,16.652,17.9206,29.0163,29.3204,40.035,23.96,54.635,46.852,35.4140,36.0228,27.0343,36.6139,68.3167,-1.267
"Providence10 seed, R64",59,BE,35,21-14,108.892,96.336,.802059,49.6219,50.3143,17.4103,19.0127,28.9166,29.0193,38.649,31.8136,49.5187,51.5237,33.2257,32.228,32.9291,36.3130,67.1231,+2.030
Georgia,60,SEC,33,18-15,107.8110,95.626,.800260,47.5313,45.67,19.2231,14.5342,34.813,28.9185,40.134,27.744,47.4271,43.15,31.8319,33.267,34.6252,37.6186,64.4333,-1.165
"South Dakota St.12 seed, R64",61,Sum,35,28-7,114.243,101.3105,.798561,54.341,50.0127,14.03,14.2347,24.6296,23.317,35.4112,25.617,50.7146,49.8165,39.323,33.695,43.750,38.4214,70.367,+0.646
"Rhode Island7 seed, R32",62,A10,34,26-8,110.078,97.654,.797262,51.1162,50.4147,15.317,22.66,31.097,28.2150,30.1273,40.6308,50.4157,50.6200,35.2154,33.267,32.0302,30.710,68.4161,+1.634
"UCLA11 seed, R68",63,P12,33,21-12,114.242,101.6110,.794163,53.766,49.176,16.652,14.5342,28.5182,26.989,35.5107,29.781,51.4114,47.362,38.141,34.6143,40.493,39.4241,70.369,-0.0352
"New Mexico St.12 seed, R64",64,WAC,34,28-6,107.2120,95.423,.791264,51.6141,46.09,17.4103,19.0127,33.831,22.57,29.1293,33.0169,52.086,45.726,34.0218,31.110,36.5185,36.7143,68.2175,+1.338
Old Dominion,65,CUSA,32,25-7,107.7114,96.133,.787765,50.7178,47.736,15.520,21.619,32.360,26.265,33.0188,30.3101,49.3190,45.623,35.7124,33.8109,33.8268,41.1289,64.8325,-0.962
"Buffalo13 seed, R32",66,MAC,36,27-9,114.933,103.1145,.776666,54.829,48.864,16.544,18.1191,31.970,29.1199,29.9278,39.5297,54.337,48.4102,37.173,33.161,40.493,33.650,72.618,-1.368
St. John's,67,BE,33,16-17,106.3135,95.524,.774967,49.2242,50.3143,16.440,22.210,23.6312,32.0307,30.4262,34.4208,48.8207,46.032,33.3253,37.4294,35.4224,42.8313,69.3109,-2.984
Louisiana,68,SB,34,27-7,112.454,101.098,.774568,52.794,49.176,18.3166,19.695,35.96,27.9136,38.057,36.1235,52.471,48.5108,35.4140,33.695,39.3118,32.837,70.463,-0.5058
LSU,69,SEC,33,18-15,114.635,103.1147,.771269,54.537,52.7263,16.652,19.695,29.2160,31.6296,32.5202,32.7163,56.314,52.6279,34.6188,35.3192,40.2100,40.8283,68.3168,-1.976
Georgetown,70,BE,30,15-15,111.857,100.895,.768170,51.8131,50.8168,20.7305,17.0257,31.387,26.060,38.352,28.351,50.1167,49.9170,36.691,34.8157,35.1238,39.8257,70.272,-3.594
Indiana,71,B10,31,16-15,109.287,98.564,.765171,51.1162,50.8168,18.2156,19.790,31.874,29.5212,36.489,32.2148,52.565,48.4102,32.2306,36.7265,34.1262,36.5134,66.6249,-2.883
Wisconsin,72,B10,33,15-18,109.188,98.668,.761572,50.9170,51.2191,16.864,18.4170,28.4188,27.7124,32.7196,30.298,51.2124,50.6200,33.5243,35.0168,36.4188,30.37,62.7349,-3.896
Fresno St.,73,MWC,32,21-11,108.794,98.463,.759073,54.537,49.6103,17.4103,18.8143,26.6243,24.628,38.451,39.0290,52.761,46.748,39.026,36.8269,30.5317,34.267,66.5253,-3.897
South Carolina,74,SEC,33,17-16,105.0159,95.119,.757174,46.2332,49.389,19.7265,21.036,33.636,27.5113,42.89,43.1333,43.5344,48.7122,33.8228,33.589,37.5159,37.7191,68.6154,-3.187
Oregon,75,P12,36,23-13,110.966,100.693,.754275,53.375,50.3143,17.181,19.0127,31.097,26.884,31.7228,36.3240,53.159,48.4102,35.7124,35.6211,42.170,39.4241,67.4214,-2.378

Northwestern,76,B10,32,15-17,109.484,99.578,.748776,49.5224,51.0179,17.8131,19.0127,29.4145,27.7124,29.1293,37.0257,47.1283,48.9131,35.4140,36.2240,39.3118,38.2208,64.3335,-4.2103
"St. Bonaventure11 seed, R64",77,A10,34,26-8,109.980,100.086,.747277,51.6141,49.071,16.339,20.453,29.3154,29.1199,40.528,38.4282,48.5223,49.7162,38.635,32.022,33.7272,43.3324,69.2113,+1.435
"Murray St.12 seed, R64",78,OVC,32,26-6,111.065,101.1102,.745178,55.026,47.227,17.6123,18.0199,32.948,27.6121,37.370,30.5106,54.436,47.673,37.264,30.96,39.9104,35.088,66.6248,-0.3854
South Dakota,79,Sum,35,26-9,108.598,98.971,.743879,52.1116,48.450,15.726,19.979,29.4145,27.196,35.7104,29.781,51.996,47.158,35.0162,33.7102,32.1299,36.6139,70.560,-1.873
Boston College,80,ACC,35,19-16,113.051,103.1149,.740280,52.1116,51.8223,18.2156,17.6224,30.1129,26.060,30.7257,27.136,51.1130,50.1180,35.9109,36.1237,39.5114,40.5275,69.792,-1.875
Stanford,81,P12,35,19-16,107.8111,98.972,.730481,51.9128,49.7109,20.6300,15.9311,32.854,27.091,41.615,29.266,50.3159,47.985,36.981,35.1177,31.5312,36.1124,70.756,-4.3105
Illinois,82,B10,32,14-18,111.064,102.0121,.725782,49.8209,53.3282,18.8201,23.24,34.028,31.3289,33.1182,47.9349,49.8175,54.1310,33.2257,34.5137,36.2198,34.987,70.077,-6.5142
Wake Forest,83,ACC,31,11-20,110.869,101.9120,.722383,50.5186,51.5207,18.8201,17.5230,30.5115,27.7124,31.9221,39.0290,47.4271,48.191,37.455,37.7308,35.3230,40.1267,69.599,-7.9166
Iowa St.,84,B12,31,13-18,110.575,101.7111,.722284,49.9204,51.0179,17.073,16.4290,29.5142,30.6257,29.8281,26.529,47.9252,51.0219,35.8118,33.9115,34.9245,39.7255,68.9135,-4.3104
BYU,85,WCC,35,24-11,107.1122,98.565,.721785,54.149,51.3196,16.864,18.5165,22.5326,22.812,37.665,28.452,55.322,51.9258,34.7182,33.695,34.1262,38.2208,67.5207,-1.872
"UNC Greensboro13 seed, R64",86,SC,35,27-8,103.7191,95.525,.721086,51.7137,47.532,19.8269,21.426,33.735,23.921,26.0336,39.2293,51.1130,47.362,35.0162,31.920,45.528,40.9286,65.0320,-1.570
Belmont,87,OVC,33,24-9,112.653,103.7159,.720787,58.83,48.968,18.1149,16.9264,25.2285,25.751,27.9318,26.833,61.71,48.191,37.650,33.589,54.22,35.088,67.1225,-2.781
Iowa,88,B10,33,14-19,116.421,107.2226,.720488,54.341,53.1274,18.7190,15.5322,34.127,28.0141,35.4112,28.147,53.351,51.2226,37.552,37.6303,34.0265,36.6139,70.274,-5.7122
"Montana14 seed, R64",89,BSky,34,26-8,107.0123,98.869,.716589,51.2157,48.450,17.4103,21.230,33.537,26.162,38.352,41.4317,51.4114,46.339,33.7234,35.2186,27.2341,32.328,67.9187,-1.163
Temple,90,Amer,33,17-16,107.8109,99.782,.711290,49.3236,49.8114,15.931,18.7152,27.7209,32.4312,25.6338,31.5128,47.2280,50.5197,35.0162,32.435,38.9134,37.0157,67.2224,-3.289
DePaul,91,BE,31,11-20,104.2183,96.337,.710691,47.9299,52.0231,19.4245,20.268,32.948,28.1146,29.4286,32.3149,48.5223,49.2148,31.0335,37.1282,32.7294,43.1319,69.886,-6.7145
Vanderbilt,92,SEC,32,12-20,114.931,106.3202,.710592,51.8131,52.4245,17.7129,14.7338,28.6180,27.7124,36.294,36.5244,50.8145,50.7206,35.3146,37.4294,46.122,31.114,65.8288,-6.0126
Northern Kentucky,93,Horz,32,22-10,106.6128,98.667,.709593,53.861,47.123,17.6123,19.2118,28.0197,26.884,31.0246,31.7133,55.719,46.748,34.0218,31.817,39.7110,35.6109,68.4165,-4.5110
SMU,94,Amer,33,17-16,108.0108,100.087,.706294,52.0123,49.5100,18.0144,21.717,32.755,31.7297,30.5259,30.6108,48.7215,48.6117,37.946,33.8109,40.493,43.4326,64.2337,-6.3136
Furman,95,SC,33,23-10,108.499,101.1100,.692595,54.928,50.1131,16.544,20.646,27.0229,28.6168,28.2311,29.988,56.89,51.4236,35.3146,32.022,47.114,36.8147,68.5158,-3.999
"Stephen F. Austin14 seed, R64",96,Slnd,35,28-7,104.7171,97.652,.691896,53.181,49.7109,20.7305,25.91,32.066,28.5165,40.528,50.3351,51.7102,47.468,37.455,35.6211,32.3296,38.6220,70.851,-1.874
"Georgia St.15 seed, R64",97,SB,35,24-11,109.189,101.8117,.688897,53.956,47.123,16.758,20.646,25.6269,33.4329,30.9251,38.6285,50.9139,44.09,38.732,33.8109,41.478,46.2347,66.5255,-5.1115
Tulsa,98,Amer,31,19-12,108.990,101.8116,.685598,50.7178,49.5100,18.6180,17.9206,32.066,29.6217,41.615,25.316,49.7181,47.985,34.7182,34.4130,41.185,43.5327,67.6206,-4.1101
Washington,99,P12,34,21-13,106.3137,99.375,.685599,51.7137,50.7166,18.6180,21.133,28.9166,33.3327,36.779,34.4208,51.6106,50.9213,34.6188,33.589,33.8268,35.5101,69.694,-2.580
Utah Valley,100,WAC,34,23-11,109.485,102.4128,.6818100,54.246,48.143,19.8269,17.5230,30.9101,27.5113,39.142,28.554,51.996,47.468,38.928,32.950,36.3193,34.372,68.0181,-4.1102

"Bucknell14 seed, R64",101,Pat,35,25-10,108.597,101.8115,.6770101,53.956,47.840,17.073,17.0257,27.0229,27.5113,42.610,34.5211,55.028,47.055,34.8173,33.161,39.2123,31.720,71.731,-3.085
New Mexico,102,MWC,34,19-15,113.547,106.5209,.6761102,53.571,54.8318,16.864,22.013,26.1255,31.0275,34.6134,39.9299,51.4114,53.7300,37.173,38.1320,47.59,31.417,71.049,-6.1131
Vermont,103,AE,35,27-8,111.063,104.2165,.6755103,55.918,50.6158,16.970,16.8269,26.0256,22.68,41.814,25.014,53.844,49.9170,39.915,34.6143,35.7217,38.1202,64.0339,-0.961
Northern Iowa,104,MVC,32,16-16,104.0187,97.653,.6742104,48.5277,49.8114,17.5116,17.0257,24.5298,22.14,31.3236,25.617,47.3275,46.441,33.5243,37.0277,39.6112,37.7191,62.5350,-7.1155
Northern Colorado,105,BSky,38,26-12,107.0125,100.592,.6720105,53.766,48.864,16.758,17.3243,25.6269,24.425,33.7163,36.7249,54.041,48.7122,35.5137,32.842,39.6112,24.21,71.927,-6.2135
Northeastern,106,CAA,33,23-10,106.5131,100.188,.6719106,56.912,49.493,19.8269,17.9206,25.3283,25.648,35.1124,33.0169,57.66,51.1222,37.358,30.02,45.430,28.32,66.8239,-4.0100
Minnesota,107,B10,32,15-17,108.695,102.1123,.6707107,48.7269,50.5151,15.520,16.0307,30.0131,29.5212,35.1124,27.136,47.1283,47.362,34.6188,37.5299,32.0302,35.8117,70.078,-5.0114
Oregon St.,108,P12,32,16-16,107.6116,101.3104,.6688108,52.1116,49.6103,19.4245,18.6160,31.874,28.7176,38.747,38.2275,53.351,48.191,32.9271,34.8157,32.8293,36.7143,65.6304,-7.3159
Mississippi,109,SEC,32,12-20,110.771,104.2166,.6662109,48.3284,51.5207,15.931,17.3243,31.387,30.7263,33.8158,36.9254,48.7215,48.191,31.9317,37.8310,39.4116,39.4241,69.884,-7.0153
"Penn16 seed, R64",110,Ivy,33,24-9,104.0186,98.059,.6662110,52.986,47.019,16.652,17.0257,23.8309,22.68,33.4171,31.8136,53.351,48.089,34.8173,30.02,42.072,32.632,68.9132,-3.390
East Tennessee St.,111,SC,34,25-9,103.9188,97.958,.6662111,53.861,47.123,19.7265,20.646,30.7108,27.7124,33.1182,33.4177,54.830,46.441,34.7182,32.022,36.5185,40.8283,67.6201,-3.086
UNLV,112,MWC,33,20-13,110.770,104.5170,.6612112,53.571,48.761,19.1222,15.5322,34.521,29.9232,43.46,26.224,54.830,46.748,33.4249,35.2186,27.7334,31.922,72.617,-4.8112
Colorado,113,P12,32,17-15,105.0157,99.476,.6549113,50.6182,49.389,20.0277,15.1330,29.3154,26.368,33.3175,34.0197,48.8207,46.646,35.8118,35.7213,36.6183,38.9230,68.0183,-4.5111
Grand Canyon,114,WAC,34,22-12,102.3213,96.845,.6526114,48.5277,44.33,18.8201,21.524,31.776,28.3157,39.142,39.2293,49.2195,45.623,31.7325,27.51,39.2123,30.58,68.7148,-5.4118
"Marshall13 seed, R32",115,CUSA,36,25-11,108.891,103.0144,.6515115,54.732,49.9118,17.285,18.4170,22.4328,32.3311,33.1182,28.963,55.521,48.7122,35.9109,35.0168,45.528,30.812,74.75,-2.579
UAB,116,CUSA,33,20-13,108.4101,102.9140,.6451116,54.732,50.6158,19.0219,17.6224,30.9101,25.037,28.3307,26.833,55.916,49.1141,34.8173,35.0168,33.4279,43.8331,67.6204,-6.1128
Georgia Tech,117,ACC,32,13-19,103.7190,98.870,.6367117,46.9323,49.282,19.2231,18.9136,30.8105,30.6257,34.8130,31.8136,46.6299,45.417,31.8319,37.9311,27.7334,33.444,65.8290,-6.7146
San Diego,118,WCC,34,20-14,104.4176,99.680,.6334118,53.181,46.311,19.6261,17.8214,22.4328,26.470,39.337,41.9325,51.7102,46.441,36.691,30.75,45.034,29.95,66.8241,-5.7121
Missouri St.,119,MVC,33,18-15,108.793,103.9161,.6288119,49.4230,47.532,17.4103,14.8335,33.145,25.855,27.3325,30.4103,49.4188,46.032,32.9271,33.589,36.4188,36.9151,65.5306,-8.0170
Saint Joseph's,120,A10,32,16-16,105.0161,100.390,.6286120,48.8263,49.6103,13.92,16.2302,23.5314,24.526,34.6134,24.610,47.7258,48.9131,33.7234,33.7102,38.7137,45.7344,70.465,-8.1173
Toledo,121,MAC,34,23-11,113.546,108.6261,.6249121,55.322,49.5100,16.652,13.4351,27.8204,27.8133,37.172,26.428,51.4114,48.5108,40.67,34.4130,41.774,32.023,68.3171,-4.4108
UCF,122,Amer,32,19-13,97.8295,93.89,.6170122,47.8303,45.78,20.7305,18.9136,28.5182,28.6168,43.17,26.224,47.1283,43.76,32.9271,33.161,33.1284,34.060,64.6329,-3.492
Bradley,123,MVC,33,20-13,104.1184,100.085,.6145123,48.9258,47.736,20.0277,20.361,31.387,29.0193,37.860,35.6229,46.6299,46.237,35.6130,33.376,34.3259,41.6298,65.8289,-5.6120
Eastern Washington,124,BSky,35,20-15,107.7113,103.7158,.6081124,54.054,51.0179,16.864,16.9264,21.6336,25.037,28.0314,35.4227,52.086,49.6161,37.946,35.8219,40.986,33.548,66.7244,-7.1154
UC Santa Barbara,125,BW,32,23-9,110.574,106.5212,.6042125,53.085,49.9118,14.911,16.6277,28.7175,27.091,32.0217,29.574,50.5153,48.9131,38.336,34.4130,36.1201,35.499,66.7245,-3.998

