Team,Rank,Conference,D1_Games,Record,AdjOE,AdjDE,Avg_D1_Win_Chance,EFG_Pct,DEFG_Pct,TO_Pct,DTO_Pct,ORB_Pct,DRB_Pct,FTR,DFTR,Two_Pct,DTwo_Pct,Three_Pct,DThree_Pct,Three_Rate,DThree_Rate,ADJ_T,Wins_Above_Bubble
Wisconsin,19,B10,31,21-10,110.939,92.018,.895119,50.3137,46.441,15.413,16.9288,24.1291,25.981,26.9306,25.328,48.3220,44.926,35.268,33.1170,44.530,32.539,63.5342,+4.218
Florida St.,20,ACC,31,26-5,111.236,92.521,.892120,51.967,47.064,18.9181,23.79,33.531,30.2279,30.1242,34.4227,51.589,46.669,35.179,31.790,35.4233,40.2266,69.986,+6.95
Seton Hall,21,BE,30,21-9,112.228,93.431,.891521,51.491,45.723,18.6156,19.5127,29.1136,30.4285,34.8117,32.4188,52.360,44.419,33.5161,32.0106,40.599,34.580,69.889,+4.714
Texas Tech,22,B12,31,18-13,109.945,91.713,.889222,51.869,46.337,19.7232,23.116,27.9171,29.2232,34.5126,35.4250,50.9111,46.255,35.654,31.058,36.6207,35.7118,67.2233,-0.3862
Purdue,23,B10,31,16-15,109.647,91.612,.886923,47.8257,47.169,17.473,20.480,34.916,27.2141,25.8322,31.9175,46.7284,48.1127,33.0185,30.542,36.2215,42.0304,64.3335,-0.564
Butler,24,BE,31,22-9,112.725,94.646,.881824,52.354,45.827,17.367,17.9225,29.4124,25.464,29.4254,30.9144,52.945,43.512,34.1124,33.0163,36.8195,37.9187,63.7340,+4.516
Providence,25,BE,31,19-12,109.349,91.814,.881325,47.3276,47.480,19.3212,21.443,33.729,28.4190,35.985,37.4284,45.9308,47.9109,33.2182,31.161,36.6207,36.9154,68.6157,+0.3446

Maryland,26,B10,31,24-7,112.724,94.750,.880026,48.6217,46.132,16.747,17.3268,31.565,26.6116,37.754,24.222,50.1138,44.522,31.1285,32.5134,43.150,38.1193,67.1238,+6.94
Minnesota,27,B10,31,15-16,111.930,94.443,.876327,49.4185,45.620,16.747,15.8328,31.368,27.9170,27.5296,28.066,48.6205,45.437,33.7145,30.749,40.796,31.224,66.8254,-1.573
Kentucky,28,SEC,31,25-6,112.823,95.255,.875528,50.7121,45.318,18.1115,17.3268,30.978,28.5195,40.720,32.1181,50.4126,44.926,34.3114,30.749,26.6350,38.4202,67.6216,+5.112
Illinois,29,B10,31,21-10,110.938,93.836,.872329,48.3234,47.064,17.998,16.6302,35.69,25.778,32.2191,23.919,49.6160,45.846,30.3310,33.0163,30.6312,32.539,66.3272,+3.024
Rutgers,30,B10,31,20-11,107.576,91.08,.871230,48.9204,45.113,17.998,18.9157,32.052,25.464,29.1264,27.559,50.1138,43.813,30.8296,31.266,29.6324,41.6294,67.3227,+1.634
Iowa,31,B10,31,20-11,117.26,99.7122,.865331,51.679,49.4166,17.160,17.6246,32.052,29.5249,34.4128,26.849,51.3101,50.3210,34.799,32.1109,37.6172,40.0258,70.179,+3.323
Florida,32,SEC,31,19-12,112.626,95.960,.864032,52.163,47.998,17.889,19.2144,31.174,27.4146,34.0139,33.7215,52.262,47.488,34.799,32.6141,36.8195,35.6115,64.9320,+0.1749
Marquette,33,BE,30,18-12,114.016,97.482,.858533,51.679,46.857,18.9181,15.1342,30.0109,26.089,39.236,34.9238,46.9273,46.051,38.210,32.2116,44.629,34.998,70.856,+1.236
Virginia,34,ACC,30,23-7,100.0215,85.61,.856134,46.9291,43.12,20.1255,19.3139,26.4225,23.218,26.6314,21.65,47.8247,42.56,30.3310,29.316,37.0188,42.7315,59.4353,+3.820
Wichita St.,35,Amer,31,23-8,105.2117,90.26,.855035,47.1284,44.47,17.998,20.195,31.762,24.132,33.7144,38.4297,45.8316,43.914,32.8195,30.236,39.3124,35.2105,69.4103,+1.931
Indiana,36,B10,32,20-12,108.168,93.327,.844336,49.3190,47.998,18.3133,17.8231,32.443,24.541,39.236,32.6194,49.5168,47.695,32.6200,32.2116,29.6324,38.6209,67.9203,+1.932
Oklahoma,37,B12,31,19-12,108.265,93.430,.844137,48.2236,46.754,16.026,16.7298,23.4303,27.4146,31.3211,19.71,48.6205,44.216,31.8244,33.6199,38.9137,40.1260,69.796,+2.130
Utah St.,38,MWC,34,26-8,109.348,94.445,.843538,51.869,46.441,18.2126,17.5260,30.784,22.411,36.377,26.849,53.335,44.926,32.9190,32.3123,38.2157,41.9299,67.5222,+1.237
Auburn,39,SEC,31,25-6,111.137,96.163,.841639,50.0151,47.169,17.998,18.7168,35.312,27.4146,43.84,33.9219,53.335,46.255,30.6299,32.5134,44.137,36.3136,69.3122,+4.615
Xavier,40,BE,32,19-13,106.499,92.219,.839240,49.0200,46.441,19.8240,18.6178,32.246,27.6152,30.9222,28.989,50.2137,46.771,31.2280,30.542,34.7246,36.3136,68.1188,+0.3347
Saint Mary's,41,WCC,33,25-8,114.014,98.8108,.838441,54.221,50.8239,14.96,17.7238,25.1266,23.621,30.8225,28.066,51.977,50.7232,38.84,34.0224,35.8226,31.931,63.8339,+2.825
Colorado,42,P12,32,21-11,108.952,94.444,.837942,50.5127,46.958,19.2205,19.4131,30.3100,23.927,36.281,26.137,49.1188,44.825,35.179,34.2233,38.6144,32.134,68.1190,+0.744
LSU,43,SEC,31,21-10,118.34,102.5185,.837943,52.742,49.4166,17.681,16.6302,35.115,28.5195,35.4102,26.441,54.716,47.8105,32.7198,34.5250,34.3254,41.4290,69.987,+0.942
Syracuse,44,ACC,32,18-14,113.519,98.699,.834544,50.5127,48.3114,16.540,20.384,29.6118,32.2330,35.793,30.2128,51.493,48.3137,32.9190,32.2116,42.266,47.9350,68.0192,-2.791
Stanford,45,P12,32,20-12,104.2141,90.77,.831645,53.526,45.620,20.7294,22.525,22.1328,27.8163,31.0219,31.8170,52.168,46.359,37.321,29.617,35.2237,37.3170,68.1187,-1.572
N.C. State,46,ACC,32,20-12,110.641,96.570,.827046,50.8117,47.894,16.951,20.195,28.8146,30.9300,28.5281,35.4250,52.652,48.0118,31.8244,31.683,35.6229,32.845,69.5101,+0.0051
Richmond,47,A10,31,24-7,108.561,94.952,.824747,53.526,47.790,15.617,19.9105,22.6321,26.398,27.8292,30.2128,53.039,49.1162,36.241,30.542,37.9166,41.0281,69.0136,+1.238
Cincinnati,48,Amer,30,20-10,108.563,94.953,.822648,50.3137,45.723,20.2259,19.7113,32.052,28.6200,39.633,29.294,51.785,43.17,31.9238,33.7206,36.1217,34.790,68.1185,+0.2248
Mississippi St.,49,SEC,31,20-11,113.618,99.8124,.815949,51.587,48.1106,20.6286,17.1280,37.04,28.3188,39.535,31.6165,51.977,48.8151,33.6155,31.266,28.0341,36.2132,66.1282,-0.5063
Saint Louis,50,A10,31,23-8,106.697,93.835,.812350,50.1147,46.132,18.8168,19.6119,34.222,25.256,39.829,36.6269,49.7156,44.522,34.2118,32.4128,27.1346,39.9252,67.5221,+0.0450

Georgia Tech,51,ACC,31,17-14,103.6152,91.310,.810351,49.8158,44.68,22.9344,19.3139,29.2131,28.9216,34.8117,35.7254,51.2105,45.744,31.0287,28.35,29.7322,33.049,69.985,-1.977
Arkansas,52,SEC,32,20-12,108.954,96.164,.808352,50.9111,47.377,15.923,22.135,21.5332,31.4312,42.55,40.9320,51.589,50.5220,33.4168,27.21,39.9114,33.361,71.049,-1.370
Oklahoma St.,53,B12,32,18-14,107.280,94.748,.806553,47.8257,46.754,19.4218,20.669,29.5122,29.0222,35.2106,33.1205,48.0237,48.3137,31.5264,29.923,33.7264,44.4335,68.3174,-0.0159
Washington,54,P12,32,15-17,105.5113,93.328,.804854,50.4134,44.16,21.3313,19.3139,27.4192,31.8321,37.952,31.4159,51.493,42.43,32.5205,31.266,38.4150,38.2196,69.698,-5.0129
Notre Dame,55,ACC,32,20-12,111.235,98.597,.800755,50.4134,47.584,14.23,16.8293,26.9206,28.1179,25.0334,19.71,49.4175,45.846,34.5107,33.7206,45.127,36.2132,68.1189,-1.169
Connecticut,56,Amer,31,19-12,108.659,96.365,.799956,47.8257,46.441,19.9248,21.937,34.123,29.4243,34.6125,34.6233,47.4258,45.030,32.4210,33.0163,35.8226,29.811,68.3169,-2.281
USC,57,P12,31,22-9,103.6150,91.916,.799157,49.5178,44.68,20.4272,18.1216,30.689,27.9170,35.4102,28.066,48.1229,43.17,35.086,31.373,32.1292,39.4234,69.1131,+1.833
St. John's,58,BE,32,17-15,106.788,94.749,.798758,45.9324,48.2112,15.17,22.722,30.0109,31.4312,30.0245,36.2264,44.9332,48.7147,32.1229,31.790,31.3303,42.2307,73.018,-2.586
Arizona St.,59,P12,31,20-11,106.1103,94.442,.793859,48.8208,49.1145,17.998,22.331,26.5221,28.6200,32.4183,34.2223,49.0193,48.8151,32.3217,33.1170,36.9191,38.2196,73.016,+0.940
Alabama,60,SEC,31,16-15,111.433,99.2114,.792560,52.260,47.998,19.1197,18.1216,29.7116,31.0302,36.968,35.8256,52.168,48.4139,34.988,31.266,48.98,34.790,74.74,-3.8108
Tennessee,61,SEC,31,17-14,107.379,95.557,.791361,48.8208,45.929,20.5278,19.6119,30.592,30.1273,37.362,35.3246,49.9147,44.015,31.3274,33.1170,36.1217,34.683,65.1315,-2.180
South Carolina,62,SEC,31,18-13,105.5114,94.038,.791262,48.6217,45.215,18.1115,21.443,32.150,28.6200,36.870,53.0353,49.5168,45.744,31.0287,29.617,29.7322,39.8248,72.923,-2.585
Memphis,63,Amer,31,21-10,100.1213,89.25,.790363,49.7164,41.21,22.3338,20.291,30.0109,29.4243,39.927,35.0239,50.0144,40.71,32.9190,28.03,35.2237,36.5141,73.019,-0.0158
Northern Iowa,64,MVC,31,25-6,111.931,99.8126,.787464,54.89,48.5122,18.6156,15.6336,28.9141,22.512,27.6294,25.832,52.652,47.282,38.67,33.7206,41.485,36.7146,65.7297,+0.941
Rhode Island,65,A10,30,21-9,105.0121,94.140,.779865,46.9291,47.480,16.435,20.956,30.497,28.6200,37.167,28.579,46.7284,49.1162,31.5264,29.721,29.1332,37.6179,71.246,+0.4745
San Francisco,66,WCC,34,22-12,108.167,97.074,.777966,51.395,50.2219,17.367,18.5187,29.0138,24.132,29.4254,31.9175,52.262,47.797,33.5161,37.6336,43.247,29.39,68.8143,-2.483
VCU,67,A10,31,18-13,104.9125,94.139,.777367,49.7164,48.1106,17.889,24.56,27.5188,30.1273,33.0166,35.9258,48.4212,46.874,34.6102,33.7206,37.2181,34.893,69.2125,-3.6103
Texas,68,B12,31,19-12,103.3161,92.724,.776268,49.9155,46.958,20.5278,20.859,26.7213,32.2330,22.0350,35.3246,49.7156,46.359,33.5161,32.2116,42.855,28.26,65.9290,+1.039
North Texas,69,CUSA,31,20-11,111.632,100.3141,.772669,55.35,49.8192,20.6286,20.764,29.3129,27.7158,29.4254,38.8298,54.618,47.8105,37.516,35.5290,40.994,36.4138,63.0349,-3.5102
Davidson,70,A10,30,16-14,113.120,101.7168,.772570,53.431,49.4166,16.540,17.2275,24.6281,24.846,31.5207,32.7196,52.073,49.1162,36.832,33.2177,44.432,37.0162,64.6331,-5.0130
UCLA,71,P12,31,19-12,109.646,98.6100,.771271,48.4227,50.9244,19.5223,19.4131,34.520,25.464,37.655,35.2242,48.4212,46.977,32.2223,38.3346,33.5271,38.0190,64.9322,-1.068
Clemson,72,ACC,31,16-15,103.8146,93.532,.770372,50.1147,48.3114,18.5146,20.098,23.3306,24.541,28.9270,28.785,52.652,47.9109,31.5264,32.6141,46.419,44.1332,66.0286,-3.399
Louisiana Tech,73,CUSA,30,22-8,108.560,97.784,.770173,53.332,47.271,18.5146,20.764,30.2102,26.8128,29.3259,32.6194,53.335,47.488,35.556,31.373,39.5122,40.5267,66.4264,-1.875
Yale,74,Ivy,30,23-7,107.870,97.885,.754974,53.823,46.549,18.5146,16.6302,25.8242,21.33,31.2215,25.730,52.750,46.977,36.929,30.646,42.075,40.1260,67.3229,-0.3761
Tulsa,75,Amer,31,21-10,102.2179,92.723,.754175,49.6173,46.754,19.7232,21.542,26.3229,28.0177,39.829,28.376,50.3130,48.2133,32.2223,29.923,34.3254,46.1344,65.8295,-1.066

Georgetown,76,BE,32,15-17,110.243,100.1137,.750676,49.1195,50.8239,18.9181,18.8164,32.542,28.7208,33.9141,26.646,47.8247,48.1127,34.6102,36.4313,31.0308,41.9299,70.177,-2.790
East Tennessee St.,77,SC,34,30-4,107.182,97.378,.750477,53.526,49.8192,18.2126,22.427,31.859,26.295,36.968,33.1205,55.210,51.1247,33.9140,31.790,39.2127,38.2196,66.0285,+2.529
North Carolina,78,ACC,33,14-19,108.266,98.396,.749778,46.4310,49.1145,18.1115,16.0321,35.312,24.236,33.5152,29.294,46.8279,48.2133,30.4304,33.6199,28.9334,41.2285,70.369,-5.0128
Liberty,79,ASun,34,30-4,105.6112,96.062,.749479,54.418,45.620,15.210,19.4131,23.9294,21.33,32.0199,28.683,55.76,45.948,35.086,30.028,40.0112,39.3231,61.3352,-0.3460
Nevada,80,MWC,31,19-12,110.144,100.2138,.747780,52.936,47.064,16.747,15.2340,25.2263,24.440,28.3284,36.5267,49.5168,48.8151,38.39,29.822,42.953,44.2333,71.147,-3.7105
Texas St.,81,SB,32,21-11,106.790,97.377,.742181,48.9204,46.958,16.644,21.250,29.6118,29.8260,35.2106,39.0302,49.4175,46.255,31.8244,32.1109,28.4338,35.9122,65.2312,-4.9125
SMU,82,Amer,30,19-11,113.022,103.3203,.737582,52.163,49.2153,19.8240,18.7168,34.123,29.0222,31.7204,28.272,54.716,47.488,32.3217,34.4244,42.855,43.0324,64.7329,-2.587
Akron,83,MAC,31,24-7,107.969,98.8106,.734283,51.773,45.929,17.998,18.4195,27.4192,29.2232,35.5101,29.193,49.6160,45.234,36.241,31.579,44.333,34.069,69.4110,-1.067
Oregon St.,84,P12,31,18-13,110.542,101.4158,.730284,51.679,49.4166,17.367,18.6178,26.5221,29.0222,38.841,30.9144,53.238,47.9109,32.5205,34.7261,34.9242,36.4138,65.8294,-2.994
New Mexico St.,85,WAC,31,25-6,107.772,99.0112,.724285,52.742,49.6179,20.6286,20.956,34.520,21.77,31.9202,32.0179,53.431,49.7187,34.6102,32.9157,46.617,36.9154,63.5343,-1.471
Furman,86,SC,32,25-7,106.696,98.089,.723686,54.613,50.7235,16.644,23.018,23.5300,28.4190,31.6205,26.849,57.04,53.6317,34.5107,31.266,46.617,42.1306,68.2180,-0.865
TCU,87,B12,32,16-16,105.1119,96.772,.721487,49.4185,49.3160,21.5320,21.053,32.246,29.6255,27.1304,30.8141,46.6289,47.695,35.460,35.1280,43.052,33.152,64.9324,-3.3100
Georgia,88,SEC,32,16-16,108.757,100.1135,.721388,50.9111,50.7235,20.1255,17.9225,31.663,30.1273,33.6150,31.5163,54.519,52.1276,30.1319,32.0106,38.7141,34.893,70.372,-4.2114
Vermont,89,AE,33,26-7,105.4115,97.175,.720589,51.773,44.811,17.262,19.0153,27.6183,22.714,31.3211,31.5163,53.431,42.43,33.0185,32.2116,43.642,40.6272,66.2276,-1.876
Iowa St.,90,B12,32,12-20,109.350,100.8148,.717590,49.8158,51.8279,18.7163,20.669,29.2131,31.6314,28.5281,28.066,51.3101,50.5220,31.6262,35.9303,37.7168,36.8148,69.893,-5.6137
Duquesne,91,A10,30,21-9,107.084,98.9110,.711791,51.2100,48.0102,18.5146,20.291,29.5122,30.5290,32.8171,29.294,53.828,49.7187,31.8244,30.132,43.150,36.9154,67.7213,-1.774
Kansas St.,92,B12,32,11-21,102.3175,94.747,.708992,47.5270,49.6179,21.3313,24.37,29.6118,30.2279,34.7123,38.8298,47.9242,49.6183,31.3274,33.0163,39.1129,40.1260,67.0242,-7.3174
Northern Colorado,93,BSky,31,22-9,109.351,101.1152,.708593,54.712,48.5122,15.413,16.8293,25.0272,24.028,25.3330,24.926,53.630,50.2206,37.418,28.56,45.127,23.51,65.0319,-3.7106
UNC Greensboro,94,SC,32,23-9,103.2163,95.658,.707594,48.9204,50.1208,16.540,24.94,33.232,26.8128,25.0334,36.8274,49.5168,48.0118,32.1229,35.6293,42.266,39.4234,67.5220,-2.689
Loyola Chicago,95,MVC,32,21-11,103.8147,96.366,.703595,54.97,52.2288,19.4218,23.611,21.3336,23.621,38.940,23.514,55.39,49.8192,36.044,36.9323,31.2305,42.8317,65.3311,-4.3116
DePaul,96,BE,32,16-16,102.6171,95.356,.701296,47.9251,48.8137,20.4272,22.234,31.368,30.2279,33.3158,35.4250,48.4212,47.9109,31.1285,33.4188,30.4314,41.3287,70.464,-2.688
UNLV,97,MWC,32,17-15,107.575,100.1134,.695297,49.7164,49.2153,19.3212,17.4264,34.026,24.028,34.1135,40.6315,50.9111,48.5142,31.9238,33.5195,40.2107,42.8317,66.8251,-5.9145
Boise St.,98,MWC,32,20-12,105.9107,98.6103,.693798,51.1103,51.1255,17.889,19.2144,25.5254,22.613,36.083,29.8116,51.686,54.9336,33.6155,30.132,42.172,39.0222,69.1129,-2.484
Belmont,99,OVC,33,26-7,106.986,99.5120,.693699,54.89,47.894,16.026,19.5127,24.7280,26.7122,22.9345,24.323,56.85,46.771,34.893,33.2177,43.642,34.683,70.563,-2.282
Missouri,100,SEC,31,15-16,103.5156,96.468,.6922100,47.0287,46.337,20.8300,20.859,31.467,27.7158,35.793,47.8346,48.7203,48.2133,29.7325,28.811,40.4103,37.9187,66.5262,-4.6120

Wake Forest,101,ACC,31,13-18,108.855,101.6166,.6875101,49.0200,49.7185,19.7232,15.2340,28.6152,26.089,41.015,35.2242,47.3261,49.5179,35.179,33.3182,32.9280,35.3109,70.082,-6.0148
Miami FL,102,ACC,31,15-16,107.281,100.2139,.6849102,48.8208,50.2219,17.262,17.6246,26.0234,31.9324,28.1288,22.910,49.5168,49.8192,31.7254,33.9220,37.2181,34.790,68.2183,-3.3101
Mississippi,103,SEC,32,15-17,102.9167,96.569,.6780103,48.6217,47.790,18.9181,19.6119,26.4225,27.8163,36.870,40.7317,48.9199,49.7187,31.9238,29.214,33.7264,34.683,67.9201,-5.5135
Stephen F. Austin,104,Slnd,31,28-3,103.4159,96.973,.6778104,53.332,49.6179,23.6349,27.81,37.33,26.8128,44.03,44.6338,52.360,48.4139,37.418,34.4244,27.7343,37.9187,71.934,+1.335
UCF,105,Amer,30,16-14,104.2140,98.292,.6661105,49.4185,47.894,19.9248,20.669,28.8146,30.5290,30.9222,29.4105,49.9147,48.0118,32.3217,31.790,38.5145,36.8148,67.8209,-5.3133
Hofstra,106,CAA,34,26-8,108.953,102.5186,.6657106,51.773,50.3222,16.540,19.8109,29.8114,29.5249,34.3130,20.23,49.0193,52.8299,37.418,30.749,38.0163,36.6143,68.0193,-2.792
Ball St.,107,MAC,31,18-13,99.5227,93.733,.6650107,50.5127,45.723,19.5223,19.6119,25.4258,25.152,30.9222,28.579,50.6119,45.030,33.5161,31.477,47.911,33.049,67.8208,-7.4176
Bradley,108,MVC,34,23-11,106.694,100.5144,.6636108,49.5178,46.441,17.262,17.9225,31.565,25.981,32.3186,31.2156,46.6289,45.643,37.126,31.790,31.6298,43.6328,66.9248,-4.1113
South Florida,109,Amer,31,14-17,100.6209,95.054,.6592109,46.6303,51.0249,22.2334,23.313,32.443,25.256,37.557,34.5231,46.7284,51.6263,30.9291,33.4188,38.4150,40.1260,64.9323,-7.3175
Indiana St.,110,MVC,30,18-12,105.8109,100.0130,.6584110,51.773,50.6233,16.951,19.1148,23.6298,25.778,32.3186,33.5212,49.3182,52.3284,37.516,31.896,34.2259,36.8148,66.4267,-4.2115
Utah,111,P12,31,16-15,106.1104,100.3140,.6569111,51.395,50.3222,19.7232,17.7238,29.0138,26.9133,35.889,23.011,52.073,48.9157,33.4168,35.2283,38.3153,35.3109,66.8255,-3.195
Harvard,112,Ivy,29,21-8,104.5133,98.8109,.6555112,51.2100,47.377,19.7232,17.6246,30.0109,25.049,32.6174,31.4159,52.456,45.542,32.8195,33.7206,38.0163,35.3109,68.8141,-2.078
Colorado St.,113,MWC,32,20-12,108.758,103.0198,.6495113,53.922,51.6270,18.6156,17.6246,26.3229,23.824,39.236,24.121,53.039,51.5259,36.929,34.4244,38.9137,42.5313,69.3115,-3.398
UC Irvine,114,BW,32,21-11,104.9124,99.4118,.6484114,51.679,44.912,20.2259,16.4309,34.123,25.359,28.0290,36.0260,50.8114,40.82,35.654,35.6293,29.9317,33.152,67.8206,-5.6136
Pacific,115,WCC,33,23-10,103.5155,98.293,.6471115,49.5178,48.1106,18.2126,18.1216,33.034,21.33,34.0139,41.6323,48.9199,46.359,34.1124,34.3239,28.0341,35.2105,64.8327,-2.893
Northwestern,116,B10,31,8-23,105.4116,100.0129,.6470116,46.9291,49.2153,15.617,15.8328,22.0329,29.3236,25.8322,28.683,46.9273,47.9109,31.2280,34.0224,33.9260,42.4310,66.5263,-9.0201
Western Kentucky,117,CUSA,30,20-10,108.562,103.0197,.6442117,51.2100,50.2219,17.784,19.3139,25.5254,31.1306,39.633,21.04,52.073,53.5316,33.3173,30.028,36.7203,38.4202,68.3176,-3.297
Virginia Tech,118,ACC,32,16-16,103.3162,98.191,.6431118,50.3137,48.5122,14.64,17.6246,21.0339,25.570,22.9345,26.137,48.1229,48.6145,35.268,32.2116,47.713,42.5313,65.4308,-4.1112
Washington St.,119,P12,32,16-16,102.2178,97.481,.6351119,45.8330,49.9200,17.262,20.956,27.8179,26.089,30.7230,32.3187,45.5318,51.2251,30.9291,31.579,39.3124,32.033,70.660,-5.7143
Missouri St.,120,MVC,33,16-17,104.7129,99.8125,.6341120,49.8158,49.6179,19.7232,18.2206,31.956,22.714,28.7276,33.2208,48.1229,49.0160,35.460,33.8214,33.8263,38.7215,68.0197,-9.0202
Northeastern,121,CAA,33,17-16,105.9108,101.2155,.6267121,54.89,51.7276,17.998,19.8109,24.4287,24.236,25.6329,30.6137,54.321,53.2309,37.126,32.9157,40.2107,38.0190,66.0289,-10.7230
Wright St.,122,Horz,32,25-7,105.0122,100.4142,.6247122,51.0107,46.549,16.644,18.9157,31.956,29.4243,37.853,27.154,49.9147,47.386,35.556,30.028,33.7264,32.134,72.032,-3.6104
Pittsburgh,123,ACC,33,16-17,103.2164,98.8105,.6228123,45.1342,49.8192,18.4138,23.313,32.836,34.5349,35.1109,26.033,45.5318,49.0160,29.6328,33.9220,31.7296,39.6240,65.3310,-4.8123
St. Bonaventure,124,A10,31,19-12,106.693,102.2179,.6208124,49.1195,49.3160,17.473,17.7238,30.978,26.6116,27.2302,33.0200,48.1229,49.3172,34.1124,32.8153,33.5271,45.7343,65.6302,-4.5119
Temple,125,Amer,31,14-17,99.8223,95.659,.6189125,46.0322,46.441,18.1115,18.5187,25.9238,26.7122,33.3158,29.5106,44.7335,46.359,32.2223,31.058,35.0241,41.9299,70.275,-6.5158

Murray St.,126,OVC,32,23-9,102.5173,98.395,.6184126,52.742,46.441,19.9248,18.5187,28.9141,24.846,40.126,32.2183,51.686,46.359,36.735,31.058,31.8294,36.2132,68.7150,-4.8124
North Dakota St.,127,Sum,33,25-8,106.0105,101.6167,.6183127,51.967,49.2153,14.75,14.6347,22.4324,19.01,33.3158,26.646,51.2105,49.3172,35.268,32.7147,46.321,30.717,65.9291,-3.196
Pepperdine,128,WCC,32,16-16,107.771,103.4209,.6164128,50.0151,52.8309,17.473,19.0153,26.9206,27.8163,33.0166,34.7235,48.4212,50.3210,35.179,38.1344,37.5174,36.5141,70.955,-6.2154
Texas A&M,129,SEC,30,16-14,101.2195,97.479,.6089129,46.4310,49.2153,21.3313,22.427,31.368,31.8321,41.112,26.033,48.0237,49.2167,29.4331,32.7147,41.093,50.3353,64.4333,-3.9110
Kent St.,130,MAC,32,20-12,105.9106,102.0174,.6077130,52.354,48.0102,18.4138,19.4131,30.0109,30.4285,28.9270,34.4227,53.431,46.771,33.7145,33.5195,40.3104,36.6143,68.7146,-5.7139
